feature,gain_sum,gain_mean
MATS1pe,20.768545802682638,4.153709160536527
ETA_beta_ns,20.729574412107468,4.1459148824214935
n6ARing,20.4764706492424,4.09529412984848
MPC5,20.455957904458046,4.091191580891609
MAXsNH2,20.39812323451042,4.079624646902085
AATSC0se,20.144113641232252,4.028822728246451
MIC0,20.092973281629384,4.0185946563258765
MDEN-33,19.73379321396351,3.9467586427927017
GGI1,19.666852148249745,3.933370429649949
AATS2dv,19.64019763469696,3.928039526939392
SsOH,19.50524851679802,3.901049703359604
SM1_DzZ,19.319946313276887,3.8639892626553776
AATSC4m,18.823273058980703,3.7646546117961406
TMPC10,18.665872022509575,3.733174404501915
SpAD_DzZ,18.636709773913026,3.727341954782605
AATSC8v,18.625299744307995,3.725059948861599
ATS7pe,18.506624825298786,3.701324965059757
AATSC8m,18.203415352851152,3.6406830705702307
MINssO,18.201646227389574,3.640329245477915
nBondsKS,18.185997188091278,3.6371994376182557
MAXaasN,18.13606098666787,3.6272121973335745
DetourIndex,17.88532842695713,3.577065685391426
nG12FRing,17.857914954423904,3.5715829908847807
ATSC5are,17.849081026390195,3.569816205278039
ATS3are,17.832670979201794,3.566534195840359
nHBDon,17.60235495120287,3.520470990240574
MDEN-12,17.51859762519598,3.503719525039196
nBondsM,17.502754122018814,3.5005508244037626
SsssCH,17.475717950612307,3.4951435901224612
AATSC1v,17.324278201907873,3.4648556403815745
AATSC6pe,17.300894383341074,3.460178876668215
SsNH2,17.146310031414032,3.4292620062828063
nRot,17.124452993273735,3.424890598654747
ATSC3are,16.988222546875477,3.3976445093750955
AATS7Z,16.512800073251128,3.3025600146502256
SpDiam_Dzpe,16.27917193621397,3.255834387242794
ATS5se,15.98971190303564,3.1979423806071283
SpAbs_Dzi,15.929949760437012,3.1859899520874024
ATSC4are,15.82530464231968,3.165060928463936
AATS0pe,15.7691287714988,3.15382575429976
ETA_beta_ns_d,15.752074591815472,3.1504149183630945
AATSC8pe,15.617117166519165,3.123423433303833
MZ,15.527929194271564,3.1055858388543127
BCUTare-1h,15.422968439757824,3.084593687951565
VR2_Dzi,15.383213441818953,3.0766426883637905
LogEE_Dzp,15.233012527227402,3.04660250544548
PEOE_VSA5,15.126403793692589,3.0252807587385178
ATS5are,15.125242978334427,3.0250485956668856
n9FaHRing,14.763280391693115,2.952656078338623
Mpe,14.756211996078491,2.9512423992156984
NssCH2,14.561838954687119,2.9123677909374237
SpAD_Dzse,14.451590061187744,2.890318012237549
AATS2Z,14.290515230968595,2.858103046193719
ETA_eta_F,14.275246653705835,2.855049330741167
SRW07,14.16397026181221,2.832794052362442
AATSC3v,14.105435833334923,2.8210871666669846
AATSC6are,14.088079117238522,2.8176158234477042
MDEC-14,14.081460699439049,2.8162921398878096
MINsOH,14.034195071086287,2.8068390142172577
ETA_eta_R,14.028430502861738,2.8056861005723475
ETA_dEpsilon_B,13.982427533715963,2.796485506743193
num_passed,13.92307996749878,2.784615993499756
C1SP3,13.854202639311552,2.7708405278623105
AATS1m,13.849700503051281,2.769940100610256
SpAD_A,13.795598890632391,2.759119778126478
AATS3m,13.626815065741539,2.725363013148308
ATSC0v,13.291990472003818,2.6583980944007637
ATS0v,12.956871882081032,2.5913743764162063
MAXdCH2,12.936345994472504,2.587269198894501
AATSC0are,12.897586090490222,2.5795172180980446
MPC6,12.872328843921423,2.5744657687842847
HybRatio,12.870513577014208,2.5741027154028417
Sm,12.670861623249948,2.5341723246499894
NsCH3,12.598336726427078,2.5196673452854155
ATS1se,12.55709981918335,2.51141996383667
MATS8m,12.522657649591565,2.504531529918313
AATS3Z,12.492737032473087,2.4985474064946174
C3SP3,12.482225954532623,2.496445190906525
SpAD_Dzv,12.44385390728712,2.4887707814574243
Mare,12.321457616984844,2.4642915233969687
ETA_alpha,12.317722976207733,2.4635445952415465
n6Ring,12.266707122325897,2.4533414244651794
n6aRing,12.201686918735504,2.4403373837471007
ATS3pe,12.133062034845352,2.4266124069690704
VMcGowan,12.043290883302689,2.4086581766605377
SpDiam_Dzare,11.674939155578613,2.334987831115723
ATS0are,11.633980065584183,2.3267960131168364
MDEC-24,11.303934510797262,2.2607869021594524
GATS1m,11.185118190944195,2.237023638188839
WPath,11.128547132015228,2.2257094264030455
BCUTm-1h,10.992816984653473,2.1985633969306946
Sse,10.950923830270767,2.1901847660541534
nBondsS,10.866717793047428,2.173343558609486
AATS4are,10.712229078635573,2.1424458157271147
MINsF,10.68598067946732,2.137196135893464
ETA_dAlpha_B,10.545834619551897,2.1091669239103794
ATS7are,10.485441848635674,2.0970883697271345
nFRing,10.353718638420105,2.070743727684021
C2SP3,10.303290843963623,2.060658168792725
MIC4,10.207699984312057,2.0415399968624115
ATSC6m,10.144739158451557,2.0289478316903113
MID_X,10.107503924518824,2.0215007849037647
AATS1Z,10.019449749961495,2.003889949992299
apol,9.779430150985718,1.9558860301971435
AATSC0dv,9.77813059836626,1.955626119673252
VE1_Dt,9.747665118426085,1.9495330236852169
NaaCH,9.582231104373932,1.9164462208747863
AATSC1m,9.519359957426786,1.9038719914853572
VE1_D,9.164606165140867,1.8329212330281734
nH,8.938405292108655,1.787681058421731
VR2_Dzv,8.904887605458498,1.7809775210916996
nFARing,8.600204050540924,1.7200408101081848
AATSC7are,8.593327485024929,1.7186654970049857
Xp-0d,8.550568697974086,1.7101137395948172
SaaO,8.548788011074066,1.7097576022148133
StN,8.539678990840912,1.7079357981681824
SpDiam_Dzv,8.508618749678135,1.701723749935627
NdssC,8.36493968963623,1.672987937927246
MAXsCl,7.960222035646439,1.5920444071292876
SM1_Dzse,7.915809126570821,1.5831618253141642
VE2_Dt,7.711301103234291,1.5422602206468583
EState_VSA10,7.601120218634605,1.520224043726921
Spe,7.415783926844597,1.4831567853689194
Xc-4d,7.4083898067474365,1.4816779613494873
NaaaC,7.354381211102009,1.4708762422204018
TMWC10,7.311189830303192,1.4622379660606384
VR2_D,7.222631931304932,1.4445263862609863
Mm,7.0273261070251465,1.4054652214050294
SpAD_Dzm,6.966381847858429,1.3932763695716859
LogEE_Dt,6.913959680125117,1.3827919360250234
naRing,6.692460060119629,1.3384920120239259
ATS1are,6.676228910684586,1.335245782136917
ATS2are,6.649097114801407,1.3298194229602813
SlogP_VSA11,6.551359012722969,1.3102718025445939
AATS1v,6.537186037749052,1.3074372075498104
NaasC,6.269326813519001,1.2538653627038001
AATS0se,6.203375900164247,1.2406751800328493
VE2_Dzp,6.203077536076307,1.2406155072152614
AATS0m,5.827888913452625,1.1655777826905251
ABC,5.766213957220316,1.1532427914440633
ETA_epsilon_1,5.676103811711073,1.1352207623422146
MAXddssS,5.599117070436478,1.1198234140872956
nFAHRing,5.569713994860649,1.1139427989721298
nG12FHRing,5.346761077642441,1.0693522155284882
LogEE_Dzi,5.274740219116211,1.0549480438232421
Lipinski,5.181950092315674,1.0363900184631347
SssssC,5.088270183652639,1.0176540367305278
VE2_D,4.932048721238971,0.9864097442477942
nBondsKD,4.552170038223267,0.9104340076446533
n7AHRing,4.530030012130737,0.9060060024261475
n5AHRing,4.412957280874252,0.8825914561748505
LogEE_Dzv,4.399180054664612,0.8798360109329224
NaaO,4.378950119018555,0.875790023803711
MDEO-22,4.273419886827469,0.8546839773654937
MIC5,4.272540524601936,0.8545081049203873
n10FAHRing,4.189719824120402,0.8379439648240805
NaaNH,4.181289911270142,0.8362579822540284
VR2_Dzse,4.0688627026975155,0.8137725405395031
MAXssssC,3.9695896096527576,0.7939179219305516
nAHRing,3.8815509378910065,0.7763101875782012
SddssS,3.871391888707876,0.7742783777415753
MINaaS,3.823300063610077,0.7646600127220153
nO,3.8074469566345215,0.7614893913269043
SpAD_Dzpe,3.799440026283264,0.7598880052566528
MAXaaO,3.710970103740692,0.7421940207481384
nFHRing,3.709893047809601,0.7419786095619202
SpAD_Dzare,3.6897400617599487,0.7379480123519897
VR1_Dt,3.6134201288223267,0.7226840257644653
SsCl,3.3588660061359406,0.6717732012271881
VE1_Dzp,3.3335276693105698,0.666705533862114
MAXaaS,3.3194557800889015,0.6638911560177803
n5aRing,3.3175858855247498,0.66351717710495
VE3_D,3.304139941930771,0.6608279883861542
VR3_Dt,3.303895890712738,0.6607791781425476
SpAbs_Dzse,3.2688427940011024,0.6537685588002204
MINsCl,3.2256240248680115,0.6451248049736023
SpAbs_A,3.173880100250244,0.6347760200500489
n10FaHRing,3.1552600860595703,0.6310520172119141
NaaN,3.0826766677200794,0.6165353335440159
ETA_dPsi_A,2.961489975452423,0.5922979950904846
LogEE_DzZ,2.917649984359741,0.5835299968719483
nG12FAHRing,2.9151020646095276,0.5830204129219055
VR1_DzZ,2.8594359755516052,0.571887195110321
nAcid,2.8458399772644043,0.5691679954528809
NssO,2.843923397362232,0.5687846794724465
SaaS,2.8029661178588867,0.5605932235717773
SpAbs_Dzv,2.7594282384961843,0.5518856476992369
NsssN,2.6449999809265137,0.5289999961853027
SpAbs_DzZ,2.5793399810791016,0.5158679962158204
VE1_Dzi,2.5560030043125153,0.5112006008625031
Xch-3dv,2.484170079231262,0.4968340158462524
LogEE_D,2.3799169659614563,0.47598339319229127
nRing,2.3533599376678467,0.4706719875335693
NssNH,2.219078965485096,0.4438157930970192
MPC2,2.009878993034363,0.40197579860687255
MAXtN,1.8359800577163696,0.3671960115432739
C4SP3,1.7712193578481674,0.3542438715696335
VR2_Dzm,1.6256699562072754,0.3251339912414551
VR1_Dzse,1.5883500576019287,0.31767001152038576
MPC3,1.5384929776191711,0.3076985955238342
n10FaRing,1.529039978981018,0.3058079957962036
Xch-4d,1.5004301965236664,0.30008603930473327
nX,1.382599949836731,0.27651998996734617
Xch-4dv,1.34381902217865,0.26876380443573
SpAbs_Dzpe,1.3342499732971191,0.26684999465942383
VE1_Dzm,1.330136001110077,0.26602720022201537
VE3_Dzare,1.3041199445724487,0.26082398891448977
StsC,1.2907879948616028,0.25815759897232055
WPol,1.2373206540942192,0.24746413081884383
nG12FARing,1.1778770089149475,0.2355754017829895
MAXsF,1.1087277308106422,0.22174554616212844
VR2_Dzpe,1.102180004119873,0.2204360008239746
LogEE_Dzm,1.08433997631073,0.216867995262146
SpAbs_Dzm,1.0280300378799438,0.20560600757598876
n7ARing,1.0216399431228638,0.20432798862457274
nFaHRing,0.9753531813621521,0.19507063627243043
n5ARing,0.9576870203018188,0.19153740406036376
AATS2m,0.8879047855734825,0.1775809571146965
LogEE_Dzare,0.8693600296974182,0.17387200593948365
LogEE_A,0.8612639904022217,0.17225279808044433
ATS4are,0.8539909720420837,0.17079819440841676
VE2_Dzare,0.8386420011520386,0.16772840023040772
nAtom,0.8091121129691601,0.161822422593832
n10FARing,0.7983729839324951,0.15967459678649903
VE2_DzZ,0.751534404233098,0.1503068808466196
SRW05,0.7468807995319366,0.14937615990638733
NaasN,0.6814870238304138,0.13629740476608276
AMW,0.6463149785995483,0.12926299571990968
VE3_Dt,0.6458180099725723,0.12916360199451446
VE1_Dzv,0.619182176887989,0.12383643537759781
MDEN-13,0.5965009052306414,0.11930018104612827
SMR_VSA2,0.5882740020751953,0.11765480041503906
n5aHRing,0.5816220045089722,0.11632440090179444
SpAbs_D,0.5508890151977539,0.11017780303955078
nAromAtom,0.5481839925050735,0.10963679850101471
n10FHRing,0.5301709771156311,0.10603419542312623
VR3_Dzv,0.46238699555397034,0.09247739911079407
VE2_Dzv,0.4413848929107189,0.08827697858214378
VE2_Dzse,0.41550299525260925,0.08310059905052185
nBondsA,0.3158389925956726,0.06316779851913452
NdO,0.3135719895362854,0.06271439790725708
Xp-1d,0.30335500836372375,0.06067100167274475
LabuteASA,0.2548789978027344,0.050975799560546875
n5Ring,0.23751099407672882,0.047502198815345766
ETA_dAlpha_A,0.23324799537658691,0.046649599075317384
n10FRing,0.0954986996948719,0.019099739938974382
SssS,0.09178049862384796,0.018356099724769592
VR1_D,0.07405629754066467,0.014811259508132935
n5HRing,0.056590499356389046,0.011318099871277808
Zagreb1,0.055333200842142105,0.011066640168428421
n9FARing,0.04943620041012764,0.009887240082025527
MINssssC,0.022723300382494926,0.004544660076498985
Sp,0.01842550002038479,0.0036851000040769577
VR3_Dzp,0.0,0.0
VR3_Dzm,0.0,0.0
MWC01,0.0,0.0
NaaSe,0.0,0.0
VR3_Dzi,0.0,0.0
VR1_Dzv,0.0,0.0
SssSnH2,0.0,0.0
VR1_Dzi,0.0,0.0
LogEE_Dzse,0.0,0.0
NddsN,0.0,0.0
NdssS,0.0,0.0
SssPbH2,0.0,0.0
NsNH2,0.0,0.0
SlogP_VSA7,0.0,0.0
SlogP_VSA9,0.0,0.0
n11Ring,0.0,0.0
n12Ring,0.0,0.0
n3ARing,0.0,0.0
ETA_dPsi_B,0.0,0.0
LogEE_Dzpe,0.0,0.0
ETA_eta_RL,0.0,0.0
n10Ring,0.0,0.0
n6FAHRing,0.0,0.0
n5FaHRing,0.0,0.0
n5FAHRing,0.0,0.0
n4FaHRing,0.0,0.0
nG12aRing,0.0,0.0
nG12HRing,0.0,0.0
nG12ARing,0.0,0.0
nAromBond,0.0,0.0
n9FAHRing,0.0,0.0
SssSiH2,0.0,0.0
VE3_Dzv,0.0,0.0
VE3_Dzp,0.0,0.0
VE3_Dzm,0.0,0.0
VE3_Dzi,0.0,0.0
VE3_DzZ,0.0,0.0
VE2_Dzm,0.0,0.0
n8ARing,0.0,0.0
n7aRing,0.0,0.0
nSpiro,0.0,0.0
n8FaHRing,0.0,0.0
SdssS,0.0,0.0
SddsN,0.0,0.0
SaaSe,0.0,0.0
NdsN,0.0,0.0
NddC,0.0,0.0
NdSe,0.0,0.0
NdNH,0.0,0.0
NaaS,0.0,0.0
n4FAHRing,0.0,0.0
n6FaHRing,0.0,0.0
n12FaRing,0.0,0.0
n12FHRing,0.0,0.0
n12FARing,0.0,0.0
n12AHRing,0.0,0.0
n11aHRing,0.0,0.0
n11FaRing,0.0,0.0
n8FAHRing,0.0,0.0
n7FaHRing,0.0,0.0
n7FAHRing,0.0,0.0
n12aHRing,0.0,0.0
SpMax_Dzse,0.0,0.0
SsssNH,0.0,0.0
MAXsBr,0.0,0.0
nG12FaHRing,0.0,0.0
SpMax_Dzare,0.0,0.0
SpAbs_Dzare,0.0,0.0
GhoseFilter,0.0,0.0
nHeavyAtom,0.0,0.0
NdS,0.0,0.0
n7FRing,0.0,0.0
nS,0.0,0.0
nP,0.0,0.0
nI,0.0,0.0
MINdsN,0.0,0.0
MINddsN,0.0,0.0
MAXddsN,0.0,0.0
MINdCH2,0.0,0.0
MINtCH,0.0,0.0
MAXtCH,0.0,0.0
NtN,0.0,0.0
MID,0.0,0.0
NsF,0.0,0.0
SsssssP,0.0,0.0
SssssSn,0.0,0.0
SssssSi,0.0,0.0
SssssPb,0.0,0.0
SssssGe,0.0,0.0
SssssBe,0.0,0.0
SpMax_Dzpe,0.0,0.0
VR3_D,0.0,0.0
n11FAHRing,0.0,0.0
NssSiH2,0.0,0.0
NssPbH2,0.0,0.0
NssGeH2,0.0,0.0
NddssSe,0.0,0.0
nG12aHRing,0.0,0.0
nG12FaRing,0.0,0.0
nG12AHRing,0.0,0.0
n12FaHRing,0.0,0.0
n12FAHRing,0.0,0.0
n11FaHRing,0.0,0.0
NssSnH2,0.0,0.0
NssssGe,0.0,0.0
NssssBe,0.0,0.0
NsssdAs,0.0,0.0
NsssSnH,0.0,0.0
NsssSiH,0.0,0.0
NsssPbH,0.0,0.0
NsssGeH,0.0,0.0
SsssP,0.0,0.0
SssGeH2,0.0,0.0
NsI,0.0,0.0
SddssSe,0.0,0.0
NsssssP,0.0,0.0
NssssSn,0.0,0.0
NssssSi,0.0,0.0
NssssPb,0.0,0.0
SsssdAs,0.0,0.0
SsssSnH,0.0,0.0
SsssSiH,0.0,0.0
SsssPbH,0.0,0.0
SsssGeH,0.0,0.0
SpMax_D,0.0,0.0
SRW03,0.0,0.0
SRW02,0.0,0.0
NsssP,0.0,0.0
NsssB,0.0,0.0
NssSe,0.0,0.0
NssPH,0.0,0.0
nF,0.0,0.0
ligand_atom_count,0.0,0.0
nCl,0.0,0.0
nBr,0.0,0.0
SsNH3,0.0,0.0
SdS,0.0,0.0
MAXdsN,0.0,0.0
MINddssS,0.0,0.0
SsssB,0.0,0.0
SssSe,0.0,0.0
SssPH,0.0,0.0
SssBe,0.0,0.0
SssBH,0.0,0.0
SsSeH,0.0,0.0
SsPH2,0.0,0.0
SsI,0.0,0.0
NsAsH2,0.0,0.0
NdsssP,0.0,0.0
NdssSe,0.0,0.0
NddssS,0.0,0.0
SssssN,0.0,0.0
SssssB,0.0,0.0
NssNH2,0.0,0.0
NssAsH,0.0,0.0
NsSnH3,0.0,0.0
VAdjMat,0.0,0.0
NsPbH3,0.0,0.0
NsssssAs,0.0,0.0
C2SP1,0.0,0.0
C1SP1,0.0,0.0
SdsssP,0.0,0.0
SdssSe,0.0,0.0
SM1_Dt,0.0,0.0
NssssN,0.0,0.0
NssssC,0.0,0.0
NsSiH3,0.0,0.0
SMR_VSA8,0.0,0.0
n10HRing,0.0,0.0
n10ARing,0.0,0.0
VR3_Dzse,0.0,0.0
VR3_Dzpe,0.0,0.0
VR1_Dzpe,0.0,0.0
VE3_Dzse,0.0,0.0
SsSH,0.0,0.0
SsLi,0.0,0.0
NsGeH3,0.0,0.0
SdsN,0.0,0.0
n11FRing,0.0,0.0
n11ARing,0.0,0.0
n10aRing,0.0,0.0
nARing,0.0,0.0
n9Ring,0.0,0.0
n8Ring,0.0,0.0
n4Ring,0.0,0.0
n3Ring,0.0,0.0
Xch-3d,0.0,0.0
SsBr,0.0,0.0
MAXssS,0.0,0.0
TopoShapeIndex,0.0,0.0
MINssssN,0.0,0.0
MAXssssN,0.0,0.0
MINsI,0.0,0.0
MAXsI,0.0,0.0
MINdS,0.0,0.0
MAXdS,0.0,0.0
MDEN-11,0.0,0.0
NssssB,0.0,0.0
MINsBr,0.0,0.0
NssBe,0.0,0.0
NssBH,0.0,0.0
NsSeH,0.0,0.0
MINsssB,0.0,0.0
MAXsssB,0.0,0.0
MINsSH,0.0,0.0
MAXsSH,0.0,0.0
nB,0.0,0.0
MINdsssP,0.0,0.0
NsssNH,0.0,0.0
NsssAs,0.0,0.0
SsssAs,0.0,0.0
SssNH2,0.0,0.0
SssAsH,0.0,0.0
SsSnH3,0.0,0.0
SsSiH3,0.0,0.0
SsPbH3,0.0,0.0
SsGeH3,0.0,0.0
MINssS,0.0,0.0
StCH,0.0,0.0
protein_iptm,0.0,0.0
MINtsC,0.0,0.0
MAXtsC,0.0,0.0
MINtN,0.0,0.0
MINsNH2,0.0,0.0
MDEC-44,0.0,0.0
MAXdsssP,0.0,0.0
MINdNH,0.0,0.0
MAXdNH,0.0,0.0
SsAsH2,0.0,0.0
SdNH,0.0,0.0
Sare,0.0,0.0
NtsC,0.0,0.0
NtCH,0.0,0.0
NssS,0.0,0.0
NsSH,0.0,0.0
NsLi,0.0,0.0
n8FaRing,0.0,0.0
n8FHRing,0.0,0.0
SpAbs_Dt,0.0,0.0
n8AHRing,0.0,0.0
n7aHRing,0.0,0.0
n7FaRing,0.0,0.0
n7FHRing,0.0,0.0
SddC,0.0,0.0
NsPH2,0.0,0.0
NsNH3,0.0,0.0
nG12Ring,0.0,0.0
n9aHRing,0.0,0.0
n8FARing,0.0,0.0
n6FRing,0.0,0.0
n5FRing,0.0,0.0
SpMax_DzZ,0.0,0.0
n9ARing,0.0,0.0
n8aRing,0.0,0.0
n8HRing,0.0,0.0
n8FRing,0.0,0.0
VR2_Dzare,0.0,0.0
VR1_Dzare,0.0,0.0
SdSe,0.0,0.0
SpMax_Dzv,0.0,0.0
SpMax_Dzp,0.0,0.0
SpMax_Dzm,0.0,0.0
SpMax_Dzi,0.0,0.0
n11FHRing,0.0,0.0
n11FARing,0.0,0.0
n11AHRing,0.0,0.0
n10aHRing,0.0,0.0
n10AHRing,0.0,0.0
VR3_Dzare,0.0,0.0
VE1_Dzare,0.0,0.0
n4AHRing,0.0,0.0
n3aHRing,0.0,0.0
n9HRing,0.0,0.0
n7FARing,0.0,0.0
n6FaRing,0.0,0.0
n6FHRing,0.0,0.0
n6FARing,0.0,0.0
n5FaRing,0.0,0.0
NsCl,0.0,0.0
n9AHRing,0.0,0.0
nHetero,0.0,0.0
nFaRing,0.0,0.0
nBondsT,0.0,0.0
nBondsO,0.0,0.0
n9aRing,0.0,0.0
VE3_Dzpe,0.0,0.0
VE2_Dzpe,0.0,0.0
SsssssAs,0.0,0.0
SpMax_Dt,0.0,0.0
NsBr,0.0,0.0
n8aHRing,0.0,0.0
n4aRing,0.0,0.0
n4HRing,0.0,0.0
n4FRing,0.0,0.0
n4ARing,0.0,0.0
n3aRing,0.0,0.0
n3HRing,0.0,0.0
n3AHRing,0.0,0.0
n12aRing,0.0,0.0
n4FARing,0.0,0.0
n12FRing,0.0,0.0
n12ARing,0.0,0.0
n11aRing,0.0,0.0
n11HRing,0.0,0.0
nBonds,0.0,0.0
n5FHRing,0.0,0.0
n5FARing,0.0,0.0
n4aHRing,0.0,0.0
n4FaRing,0.0,0.0
n4FHRing,0.0,0.0
n12HRing,0.0,0.0
