feature,gain_sum,gain_mean
ATS2i,18.15816082805395,3.63163216561079
SIC0,18.045133281499147,3.6090266562998297
SRW07,18.025276631116867,3.6050553262233733
AATS4m,17.951947018504143,3.5903894037008284
MAXsF,17.948090448975563,3.5896180897951124
AATS0pe,17.768377900123596,3.553675580024719
SssssC,17.67721415311098,3.535442830622196
AATS0are,17.596693217754364,3.519338643550873
AATSC6v,17.39194866642356,3.478389733284712
PEOE_VSA5,17.134712040424347,3.4269424080848694
ATS6d,17.06308999657631,3.4126179993152617
TIC4,16.85972848534584,3.371945697069168
SM1_Dzm,16.778134867548943,3.3556269735097883
LogEE_Dzp,16.7755391523242,3.35510783046484
ATSC6m,16.620698392391205,3.324139678478241
VE2_Dt,16.3425460383296,3.2685092076659203
n6aRing,15.65911927819252,3.131823855638504
AATSC2v,15.629882380366325,3.125976476073265
AATS4pe,15.493119180202484,3.0986238360404967
ATS2se,15.473326027393341,3.0946652054786683
nG12FRing,15.349040046334267,3.069808009266853
ATS1are,15.19962590932846,3.039925181865692
SpAD_Dzi,15.135389931499958,3.0270779862999917
MAXaasN,15.017898961901665,3.003579792380333
AATS0se,14.829029656946659,2.965805931389332
GATS1m,14.7400608882308,2.9480121776461603
MZ,14.583254963159561,2.9166509926319124
AATS0Z,13.803828164935112,2.7607656329870225
MAXssO,13.536622881889343,2.707324576377869
VMcGowan,13.387363985180855,2.677472797036171
SM1_Dzse,13.323421858251095,2.664684371650219
AATSC6m,13.259958785027266,2.651991757005453
MDEC-24,13.2345562428236,2.64691124856472
ATS1m,13.167340859770775,2.633468171954155
LogEE_Dt,13.056199073791504,2.6112398147583007
SlogP_VSA11,12.977176994085312,2.595435398817062
ATSC4m,12.880312632769346,2.5760625265538692
ATS1pe,12.818146042525768,2.5636292085051537
AXp-0d,12.678777858614922,2.5357555717229845
NaaaC,12.521934896707535,2.504386979341507
Sp,12.491497173905373,2.4982994347810745
LabuteASA,12.434899173676968,2.4869798347353935
nAcid,12.372990131378174,2.474598026275635
BCUTm-1h,12.309184804558754,2.461836960911751
Mse,12.306349746882915,2.4612699493765833
VE1_D,12.121916681528091,2.424383336305618
NsssN,11.983554154634476,2.396710830926895
AATS2are,11.947911009192467,2.3895822018384933
VR2_DzZ,11.926113963127136,2.3852227926254272
SRW05,11.63053584098816,2.3261071681976317
ETA_dPsi_A,11.356726884841919,2.271345376968384
MWC03,11.23879636451602,2.247759272903204
Zagreb2,11.15310001373291,2.230620002746582
ATS1se,11.003590941429138,2.2007181882858275
VE2_DzZ,10.996289253234863,2.1992578506469727
MDEN-12,10.564399853348732,2.1128799706697463
Xch-3d,10.537720203399658,2.1075440406799317
VR2_Dzm,10.273820698261261,2.054764139652252
AATS0m,10.251393228769302,2.0502786457538607
Sm,10.16578208655119,2.033156417310238
NsCH3,10.023157954216003,2.004631590843201
VE2_Dzp,10.021493535488844,2.0042987070977687
NaaCH,9.9586900472641,1.9917380094528199
MIC5,9.909364104270935,1.981872820854187
SsNH2,9.886357754468918,1.9772715508937835
AATS2m,9.70780524611473,1.9415610492229463
AATSC6are,9.591064162552357,1.9182128325104713
nFHRing,9.541112005710602,1.9082224011421203
Sv,9.328419834375381,1.8656839668750762
ATS1v,9.280131071805954,1.8560262143611908
Xc-4d,9.117382101714611,1.8234764203429221
SpAD_Dzare,8.593598067760468,1.7187196135520935
NssO,8.544059753417969,1.7088119506835937
MAXaaO,8.42594400048256,1.6851888000965118
VE1_Dzp,8.333167135715485,1.666633427143097
AATSC8v,8.329393059015274,1.6658786118030549
AATS2dv,8.322723984718323,1.6645447969436646
Sse,8.120260238647461,1.6240520477294922
Mpe,7.841177120804787,1.5682354241609573
WPol,7.790162779390812,1.5580325558781625
nG12FARing,7.5301879942417145,1.506037598848343
TopoShapeIndex,7.403519988059998,1.4807039976119996
nBondsKD,7.32602196931839,1.465204393863678
NssCH2,7.190118044614792,1.4380236089229583
MAXssssC,7.149758085608482,1.4299516171216964
MIC4,7.097342059016228,1.4194684118032455
C3SP3,7.085838094353676,1.4171676188707352
StN,7.034018039703369,1.4068036079406738
MINssssC,7.002348840236664,1.4004697680473328
HybRatio,6.960596453398466,1.3921192906796933
SsCl,6.69361374527216,1.338722749054432
n5HRing,6.6014420092105865,1.3202884018421173
SpAbs_Dzp,6.284853994846344,1.2569707989692689
nC,6.140790119767189,1.2281580239534378
VE1_Dt,6.126885034143925,1.225377006828785
SpAD_DzZ,5.816288977861404,1.163257795572281
SsF,5.7836281806230545,1.156725636124611
MID,5.610395789146423,1.1220791578292846
ABC,5.5631489753723145,1.1126297950744628
TMWC10,5.47160005569458,1.094320011138916
SpAD_Dzse,5.392980217933655,1.078596043586731
SpAD_Dzm,5.157227948307991,1.0314455896615982
NsOH,5.030480921268463,1.0060961842536926
MINsCl,4.95086096227169,0.9901721924543381
MAXsCl,4.895139127969742,0.9790278255939484
VE1_Dzv,4.887727864086628,0.9775455728173256
ATS0se,4.7523578852415085,0.9504715770483017
SpAD_Dzv,4.748498409986496,0.9496996819972991
n10FRing,4.747788041830063,0.9495576083660126
SpDiam_Dzpe,4.677181214094162,0.9354362428188324
SaaS,4.53092223405838,0.906184446811676
VE3_D,4.404015094041824,0.8808030188083649
SpDiam_Dzm,4.30150106549263,0.860300213098526
nG12FHRing,4.288552984595299,0.8577105969190597
AATS1m,4.174828827381134,0.8349657654762268
Spe,4.158197045326233,0.8316394090652466
Sare,4.125414878129959,0.8250829756259919
NdssC,4.091008946299553,0.8182017892599106
VE2_Dzv,4.0669554732739925,0.8133910946547985
C4SP3,4.022233009338379,0.8044466018676758
VE2_Dzpe,4.008169054985046,0.8016338109970093
ATS3v,3.904043685644865,0.780808737128973
LogEE_Dzv,3.7851565554738045,0.7570313110947609
apol,3.7160298824310303,0.743205976486206
n7ARing,3.6881810426712036,0.7376362085342407
naRing,3.6144749522209167,0.7228949904441834
StsC,3.4776009917259216,0.6955201983451843
ATS3are,3.472330689430237,0.6944661378860474
VE2_D,3.439181562513113,0.6878363125026226
VR2_Dzse,3.4039700031280518,0.6807940006256104
VE1_Dzare,3.3580819964408875,0.6716163992881775
SpAbs_Dzare,3.3213000297546387,0.6642600059509277
n5Ring,3.290290117263794,0.6580580234527588
nSpiro,3.1190760135650635,0.6238152027130127
n10FHRing,3.035418201237917,0.6070836402475834
VR2_Dzi,2.998205989599228,0.5996411979198456
n7AHRing,2.887392997741699,0.5774785995483398
LogEE_Dzare,2.815239906311035,0.563047981262207
NssNH,2.7849300615489483,0.5569860123097896
VE3_Dzi,2.7496299743652344,0.5499259948730468
ETA_dAlpha_B,2.728182017803192,0.5456364035606385
Mm,2.723240789026022,0.5446481578052044
VR1_Dt,2.6247830390930176,0.5249566078186035
VR1_D,2.456688016653061,0.49133760333061216
nG12FAHRing,2.356218993663788,0.47124379873275757
n5ARing,2.3353800773620605,0.4670760154724121
nAHRing,2.1766410022974014,0.4353282004594803
nRing,2.176270008087158,0.43525400161743166
ATS3pe,2.17604398727417,0.435208797454834
n5aHRing,2.142169952392578,0.4284339904785156
AMW,2.1380321383476257,0.42760642766952517
WPath,2.0133869349956512,0.40267738699913025
n5AHRing,1.9715109467506409,0.3943021893501282
nAromAtom,1.9577690064907074,0.3915538012981415
VE1_Dzm,1.9394700527191162,0.3878940105438232
LogEE_Dzi,1.840939998626709,0.3681879997253418
SpAbs_Dzi,1.7718000411987305,0.3543600082397461
SpAbs_Dzv,1.6317850053310394,0.3263570010662079
n10FARing,1.5965499877929688,0.31930999755859374
MINsNH2,1.4694460034370422,0.2938892006874084
SddssS,1.4526810050010681,0.2905362010002136
VR1_Dzare,1.4273300170898438,0.28546600341796874
nARing,1.327869012951851,0.26557380259037017
SpMax_Dt,1.2423110008239746,0.24846220016479492
nFRing,1.2233500480651855,0.24467000961303711
MAXddssS,1.1985307708382607,0.23970615416765212
LogEE_Dzm,1.0432699918746948,0.20865399837493898
VR1_DzZ,1.0063326060771942,0.20126652121543884
MDEN-13,0.977090984582901,0.1954181969165802
SlogP_VSA7,0.9675749912858009,0.19351499825716018
ETA_eta_RL,0.9552910178899765,0.1910582035779953
n5aRing,0.8691839873790741,0.17383679747581482
n4Ring,0.865369014441967,0.1730738028883934
VE3_Dt,0.8636320233345032,0.17272640466690065
LogEE_DzZ,0.7243408747017384,0.14486817494034768
n11FRing,0.7233210206031799,0.144664204120636
Xch-4d,0.7051680088043213,0.14103360176086427
VE1_Dzi,0.6668409705162048,0.13336819410324097
MINddssS,0.6417161114513874,0.12834322229027748
MINaaS,0.5654889941215515,0.1130977988243103
SpMax_Dzp,0.5637549757957458,0.11275099515914917
LogEE_A,0.5551982894539833,0.11103965789079666
nBondsS,0.5465371087193489,0.10930742174386979
nAtom,0.5375949740409851,0.10751899480819702
Xch-4dv,0.495547603815794,0.09910952076315879
nO,0.4857479929924011,0.09714959859848023
VR3_Dzv,0.40094199776649475,0.08018839955329896
SpAbs_Dzm,0.3943573012948036,0.07887146025896072
VR3_Dzp,0.3862770050764084,0.07725540101528168
VR1_Dzpe,0.3505310118198395,0.07010620236396789
VR1_Dzi,0.33660900592803955,0.0673218011856079
VE1_Dzpe,0.33120599389076233,0.06624119877815246
MAXtN,0.3300440013408661,0.06600880026817321
NddsN,0.32890400290489197,0.06578080058097839
MAXaaS,0.2583479881286621,0.05166959762573242
ETA_dAlpha_A,0.2035290002822876,0.04070580005645752
SddsN,0.17092299461364746,0.034184598922729494
NaaN,0.1415960043668747,0.028319200873374938
NdO,0.12325900048017502,0.024651800096035004
MAXtsC,0.05350089818239212,0.010700179636478424
NaaSe,0.0,0.0
NsSH,0.0,0.0
NaasN,0.0,0.0
n11FARing,0.0,0.0
n11AHRing,0.0,0.0
n10FaRing,0.0,0.0
NssS,0.0,0.0
NtCH,0.0,0.0
NsCl,0.0,0.0
NsLi,0.0,0.0
MAXssssN,0.0,0.0
n3HRing,0.0,0.0
n3ARing,0.0,0.0
n12Ring,0.0,0.0
n11Ring,0.0,0.0
MAXdS,0.0,0.0
MDEN-11,0.0,0.0
n5FaHRing,0.0,0.0
n10aHRing,0.0,0.0
VR3_Dzm,0.0,0.0
NaaNH,0.0,0.0
MWC01,0.0,0.0
SsBr,0.0,0.0
SdsN,0.0,0.0
SddC,0.0,0.0
SdSe,0.0,0.0
SdNH,0.0,0.0
NtsC,0.0,0.0
n5FAHRing,0.0,0.0
SpAbs_A,0.0,0.0
SddssSe,0.0,0.0
NsssssP,0.0,0.0
nG12Ring,0.0,0.0
nFaHRing,0.0,0.0
n9aHRing,0.0,0.0
n9FHRing,0.0,0.0
NssssGe,0.0,0.0
MINsI,0.0,0.0
NsssdAs,0.0,0.0
NsssSnH,0.0,0.0
NsssSiH,0.0,0.0
SssPbH2,0.0,0.0
SssGeH2,0.0,0.0
SpMax_D,0.0,0.0
SsGeH3,0.0,0.0
SsAsH2,0.0,0.0
SdsssP,0.0,0.0
NssssBe,0.0,0.0
NsNH2,0.0,0.0
NdssS,0.0,0.0
SaaSe,0.0,0.0
n10AHRing,0.0,0.0
VR3_Dzare,0.0,0.0
VR2_Dzare,0.0,0.0
VE3_Dzare,0.0,0.0
VE2_Dzare,0.0,0.0
SpMax_Dzv,0.0,0.0
SpAbs_D,0.0,0.0
n11FHRing,0.0,0.0
n9FARing,0.0,0.0
n9AHRing,0.0,0.0
n8aHRing,0.0,0.0
NsBr,0.0,0.0
NdsN,0.0,0.0
NddC,0.0,0.0
NdSe,0.0,0.0
NdNH,0.0,0.0
n11FaRing,0.0,0.0
n7FAHRing,0.0,0.0
n6FaHRing,0.0,0.0
n6FAHRing,0.0,0.0
SsI,0.0,0.0
SdS,0.0,0.0
nG12AHRing,0.0,0.0
n12FaHRing,0.0,0.0
NssssB,0.0,0.0
SsssNH,0.0,0.0
NsssAs,0.0,0.0
NssNH2,0.0,0.0
MAXsSH,0.0,0.0
NaaO,0.0,0.0
MINdsssP,0.0,0.0
MAXdsssP,0.0,0.0
n4FaHRing,0.0,0.0
n4FAHRing,0.0,0.0
n12aHRing,0.0,0.0
NsssNH,0.0,0.0
SpAbs_Dzpe,0.0,0.0
SlogP_VSA9,0.0,0.0
LogEE_Dzse,0.0,0.0
LogEE_Dzpe,0.0,0.0
nI,0.0,0.0
nF,0.0,0.0
ETA_dPsi_B,0.0,0.0
nG12aRing,0.0,0.0
n7FaHRing,0.0,0.0
nG12ARing,0.0,0.0
nAromBond,0.0,0.0
n9FaHRing,0.0,0.0
SpMax_Dzse,0.0,0.0
SpMax_Dzpe,0.0,0.0
n3aRing,0.0,0.0
n9FAHRing,0.0,0.0
n8FaHRing,0.0,0.0
n8FAHRing,0.0,0.0
nG12HRing,0.0,0.0
n10FAHRing,0.0,0.0
SssAsH,0.0,0.0
SsSnH3,0.0,0.0
SsSiH3,0.0,0.0
SsPbH3,0.0,0.0
SpMax_Dzm,0.0,0.0
SpMax_Dzi,0.0,0.0
SpMax_DzZ,0.0,0.0
MINddsN,0.0,0.0
n10Ring,0.0,0.0
Zagreb1,0.0,0.0
Xch-3dv,0.0,0.0
SssssB,0.0,0.0
NssssSn,0.0,0.0
SsssAs,0.0,0.0
SssNH2,0.0,0.0
VR3_Dzi,0.0,0.0
MINssssN,0.0,0.0
SssssN,0.0,0.0
MAXddsN,0.0,0.0
MINdCH2,0.0,0.0
MINtCH,0.0,0.0
MAXtCH,0.0,0.0
nP,0.0,0.0
MAXsssB,0.0,0.0
MINsSH,0.0,0.0
MINtsC,0.0,0.0
MINtN,0.0,0.0
n10FaHRing,0.0,0.0
MAXssS,0.0,0.0
MINdNH,0.0,0.0
MAXdNH,0.0,0.0
GhoseFilter,0.0,0.0
MINsssB,0.0,0.0
nB,0.0,0.0
n12FAHRing,0.0,0.0
n11FaHRing,0.0,0.0
n11FAHRing,0.0,0.0
MINssS,0.0,0.0
NsSeH,0.0,0.0
NsPH2,0.0,0.0
NsNH3,0.0,0.0
nCl,0.0,0.0
nBr,0.0,0.0
MAXsBr,0.0,0.0
SpMax_Dzare,0.0,0.0
NtN,0.0,0.0
NssSnH2,0.0,0.0
NsF,0.0,0.0
NdS,0.0,0.0
n3Ring,0.0,0.0
nBondsO,0.0,0.0
MDEC-44,0.0,0.0
MINdsN,0.0,0.0
MAXdsN,0.0,0.0
nS,0.0,0.0
nG12FaHRing,0.0,0.0
NsI,0.0,0.0
SsssdAs,0.0,0.0
SsssSnH,0.0,0.0
n10ARing,0.0,0.0
VR3_Dzpe,0.0,0.0
VR1_Dzse,0.0,0.0
n3aHRing,0.0,0.0
n3AHRing,0.0,0.0
n12aRing,0.0,0.0
n12HRing,0.0,0.0
nG12FaRing,0.0,0.0
VE3_Dzse,0.0,0.0
VE3_Dzpe,0.0,0.0
SsssssAs,0.0,0.0
SpAbs_Dt,0.0,0.0
n11ARing,0.0,0.0
n10aRing,0.0,0.0
n10HRing,0.0,0.0
nHeavyAtom,0.0,0.0
nG12aHRing,0.0,0.0
n12FRing,0.0,0.0
n5FRing,0.0,0.0
SM1_Dt,0.0,0.0
NssssN,0.0,0.0
SssBe,0.0,0.0
SssBH,0.0,0.0
SdssSe,0.0,0.0
SRW03,0.0,0.0
n4aRing,0.0,0.0
n4HRing,0.0,0.0
MINsBr,0.0,0.0
n4ARing,0.0,0.0
NssSe,0.0,0.0
NssPH,0.0,0.0
NssBe,0.0,0.0
NssBH,0.0,0.0
SsssP,0.0,0.0
SsssB,0.0,0.0
SssSe,0.0,0.0
SssPH,0.0,0.0
n4FRing,0.0,0.0
VR1_Dzv,0.0,0.0
VE3_Dzv,0.0,0.0
VE3_Dzm,0.0,0.0
VE3_DzZ,0.0,0.0
nBonds,0.0,0.0
n9Ring,0.0,0.0
n8Ring,0.0,0.0
NssssC,0.0,0.0
n12FaRing,0.0,0.0
n6FRing,0.0,0.0
n12FARing,0.0,0.0
n12AHRing,0.0,0.0
n11aHRing,0.0,0.0
MAXsI,0.0,0.0
MINdS,0.0,0.0
n8FRing,0.0,0.0
n8ARing,0.0,0.0
n7aRing,0.0,0.0
n7FRing,0.0,0.0
n12FHRing,0.0,0.0
n6FaRing,0.0,0.0
n6FHRing,0.0,0.0
n6FARing,0.0,0.0
n5FaRing,0.0,0.0
C2SP1,0.0,0.0
C1SP1,0.0,0.0
NaaS,0.0,0.0
n5FHRing,0.0,0.0
SssssBe,0.0,0.0
n4aHRing,0.0,0.0
n4FaRing,0.0,0.0
n4FHRing,0.0,0.0
n4FARing,0.0,0.0
n4AHRing,0.0,0.0
SssS,0.0,0.0
SsSH,0.0,0.0
SsLi,0.0,0.0
SRW02,0.0,0.0
n5FARing,0.0,0.0
NssssSi,0.0,0.0
NssssPb,0.0,0.0
SpAbs_Dzse,0.0,0.0
NssSiH2,0.0,0.0
NssPbH2,0.0,0.0
NssGeH2,0.0,0.0
NddssSe,0.0,0.0
SMR_VSA8,0.0,0.0
SMR_VSA2,0.0,0.0
n7FARing,0.0,0.0
n8FaRing,0.0,0.0
n8FHRing,0.0,0.0
n8FARing,0.0,0.0
n8AHRing,0.0,0.0
n7aHRing,0.0,0.0
n7FaRing,0.0,0.0
NsssPbH,0.0,0.0
NsssGeH,0.0,0.0
n7FHRing,0.0,0.0
NsssssAs,0.0,0.0
n9ARing,0.0,0.0
n8aRing,0.0,0.0
n8HRing,0.0,0.0
NddssS,0.0,0.0
SsSeH,0.0,0.0
SsPH2,0.0,0.0
SsssSiH,0.0,0.0
SsssPbH,0.0,0.0
SsssGeH,0.0,0.0
NsssP,0.0,0.0
VAdjMat,0.0,0.0
SsssssP,0.0,0.0
SssssSn,0.0,0.0
SssssSi,0.0,0.0
n12ARing,0.0,0.0
n11aRing,0.0,0.0
n11HRing,0.0,0.0
SssssPb,0.0,0.0
SssssGe,0.0,0.0
VE2_Dzm,0.0,0.0
NsssB,0.0,0.0
Lipinski,0.0,0.0
NsPbH3,0.0,0.0
NsGeH3,0.0,0.0
NsAsH2,0.0,0.0
NdsssP,0.0,0.0
NdssSe,0.0,0.0
SssSnH2,0.0,0.0
SssSiH2,0.0,0.0
n9HRing,0.0,0.0
SsNH3,0.0,0.0
SdssS,0.0,0.0
nHetero,0.0,0.0
nFaRing,0.0,0.0
nBondsT,0.0,0.0
NssAsH,0.0,0.0
NsSnH3,0.0,0.0
NsSiH3,0.0,0.0
n9aRing,0.0,0.0
StCH,0.0,0.0
