feature,src,gain,gain_frac,cum_gain,split
rdkit:NumAliphaticCarbocycles,rdkit,0.4139319956302643,9.905566725817583e-06,0.9998578196559663,1
mordred:MINsCl,mordred,0.3844130039215088,9.199164840636629e-06,0.999867018820807,1
mordred:MPC2,mordred,0.3749769926071167,8.973357121767344e-06,0.9998759921779288,1
mordred:VR1_DzZ,mordred,0.3714450001716614,8.888835057481847e-06,0.9998848810129862,1
mordred:SZ,mordred,0.3706890046596527,8.870743766961485e-06,0.9998937517567532,1
mordred:ETA_epsilon_2,mordred,0.36579498648643494,8.753627854000084e-06,0.9999025053846072,1
mordred:MIC4,mordred,0.35332998633384705,8.455335158455295e-06,0.9999109607197657,1
mordred:WPath,mordred,0.35327500104904175,8.454019337467e-06,0.9999194147391032,1
mordred:AATS1Z,mordred,0.33488398790359497,8.013914658943106e-06,0.9999274286537622,1
mordred:ATS8Z,mordred,0.32751700282096863,7.837619607885395e-06,0.99993526627337,1
mordred:AATSC1s,mordred,0.30449798703193665,7.286764879891437e-06,0.99994255303825,1
mordred:ETA_epsilon_3,mordred,0.2993380129337311,7.163284529802916e-06,0.9999497163227797,1
mordred:BCUTm-1h,mordred,0.2916969954967499,6.980431769266955e-06,0.999956696754549,1
mordred:AATS4Z,mordred,0.28458601236343384,6.810262952512469e-06,0.9999635070175015,1
mordred:AATSC6pe,mordred,0.2779510021209717,6.6514843671964925e-06,0.9999701585018687,1
mordred:MWC04,mordred,0.2692340016365051,6.442882879852192e-06,0.9999766013847485,1
mordred:GATS1m,mordred,0.2681899964809418,6.4178993974451745e-06,0.999983019284146,1
mordred:VR2_DzZ,mordred,0.2556900084018707,6.118769426106207e-06,0.9999891380535721,1
mordred:PEOE_VSA5,mordred,0.24438300728797913,5.848188134529533e-06,0.9999949862417067,1
mordred:n6aRing,mordred,0.20951400697231293,5.0137582935517306e-06,1.0000000000000002,1
mordred:SpAbs_Dzpe,mordred,0.0,0.0,1.0000000000000002,0
mordred:n9FaHRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:SpAbs_Dzse,mordred,0.0,0.0,1.0000000000000002,0
mordred:MAXddssS,mordred,0.0,0.0,1.0000000000000002,0
mordred:SpAD_Dzare,mordred,0.0,0.0,1.0000000000000002,0
mordred:n8FaHRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:n11FAHRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:C1SP1,mordred,0.0,0.0,1.0000000000000002,0
mordred:n10FAHRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:SpDiam_Dzv,mordred,0.0,0.0,1.0000000000000002,0
mordred:n9FAHRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:n12FaHRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:nG12AHRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:n12FAHRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:nG12FaRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:nG12aHRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:n11FaHRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:MAXssS,mordred,0.0,0.0,1.0000000000000002,0
mordred:nG12HRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:SpDiam_Dzm,mordred,0.0,0.0,1.0000000000000002,0
mordred:nG12ARing,mordred,0.0,0.0,1.0000000000000002,0
mordred:nAromBond,mordred,0.0,0.0,1.0000000000000002,0
mordred:ATS7d,mordred,0.0,0.0,1.0000000000000002,0
mordred:ATS7v,mordred,0.0,0.0,1.0000000000000002,0
mordred:SpMax_Dzpe,mordred,0.0,0.0,1.0000000000000002,0
mordred:MINssS,mordred,0.0,0.0,1.0000000000000002,0
mordred:SpMax_Dzse,mordred,0.0,0.0,1.0000000000000002,0
mordred:nAromAtom,mordred,0.0,0.0,1.0000000000000002,0
mordred:nG12FRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:SssS,mordred,0.0,0.0,1.0000000000000002,0
mordred:StCH,mordred,0.0,0.0,1.0000000000000002,0
mordred:SaaS,mordred,0.0,0.0,1.0000000000000002,0
mordred:Sare,mordred,0.0,0.0,1.0000000000000002,0
mordred:SdNH,mordred,0.0,0.0,1.0000000000000002,0
mordred:SdSe,mordred,0.0,0.0,1.0000000000000002,0
mordred:SddC,mordred,0.0,0.0,1.0000000000000002,0
mordred:ETA_dAlpha_A,mordred,0.0,0.0,1.0000000000000002,0
mordred:ETA_dAlpha_B,mordred,0.0,0.0,1.0000000000000002,0
mordred:MINddssS,mordred,0.0,0.0,1.0000000000000002,0
mordred:SpDiam_Dzare,mordred,0.0,0.0,1.0000000000000002,0
mordred:NssS,mordred,0.0,0.0,1.0000000000000002,0
mordred:NtCH,mordred,0.0,0.0,1.0000000000000002,0
mordred:NtsC,mordred,0.0,0.0,1.0000000000000002,0
mordred:MDEC-44,mordred,0.0,0.0,1.0000000000000002,0
mordred:MDEN-13,mordred,0.0,0.0,1.0000000000000002,0
mordred:MINsNH2,mordred,0.0,0.0,1.0000000000000002,0
mordred:MAXtN,mordred,0.0,0.0,1.0000000000000002,0
mordred:MINtN,mordred,0.0,0.0,1.0000000000000002,0
mordred:MAXtsC,mordred,0.0,0.0,1.0000000000000002,0
mordred:MAXsBr,mordred,0.0,0.0,1.0000000000000002,0
mordred:LogEE_Dzpe,mordred,0.0,0.0,1.0000000000000002,0
mordred:LogEE_Dzse,mordred,0.0,0.0,1.0000000000000002,0
mordred:SlogP_VSA7,mordred,0.0,0.0,1.0000000000000002,0
mordred:SlogP_VSA9,mordred,0.0,0.0,1.0000000000000002,0
mordred:LogEE_Dzare,mordred,0.0,0.0,1.0000000000000002,0
mordred:SlogP_VSA11,mordred,0.0,0.0,1.0000000000000002,0
mordred:SpAbs_Dzare,mordred,0.0,0.0,1.0000000000000002,0
mordred:SpMax_Dzare,mordred,0.0,0.0,1.0000000000000002,0
mordred:nG12FaHRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:MINdsN,mordred,0.0,0.0,1.0000000000000002,0
mordred:SsSH,mordred,0.0,0.0,1.0000000000000002,0
mordred:ATS2p,mordred,0.0,0.0,1.0000000000000002,0
mordred:MAXdsN,mordred,0.0,0.0,1.0000000000000002,0
mordred:GhoseFilter,mordred,0.0,0.0,1.0000000000000002,0
mordred:apol,mordred,0.0,0.0,1.0000000000000002,0
mordred:nHeavyAtom,mordred,0.0,0.0,1.0000000000000002,0
mordred:MINsBr,mordred,0.0,0.0,1.0000000000000002,0
mordred:TopoShapeIndex,mordred,0.0,0.0,1.0000000000000002,0
mordred:SdsN,mordred,0.0,0.0,1.0000000000000002,0
mordred:SsBr,mordred,0.0,0.0,1.0000000000000002,0
mordred:SsLi,mordred,0.0,0.0,1.0000000000000002,0
mordred:ATS2m,mordred,0.0,0.0,1.0000000000000002,0
rdkit:VSA_EState3,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:VSA_EState4,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:VSA_EState5,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:VSA_EState6,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:VSA_EState7,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:VSA_EState8,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:EState_VSA5,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:EState_VSA6,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:EState_VSA7,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:EState_VSA8,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:PEOE_VSA8,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:SlogP_VSA10,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:SlogP_VSA11,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_nitroso,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_oxazole,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_sulfide,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_sulfone,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:EState_VSA1,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:EState_VSA2,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:EState_VSA3,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:EState_VSA4,rdkit,0.0,0.0,1.0000000000000002,0
mordred:Sm,mordred,0.0,0.0,1.0000000000000002,0
rdkit:EState_VSA9,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_epoxide,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:PEOE_VSA12,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:PEOE_VSA13,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:SlogP_VSA1,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:SlogP_VSA2,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:SlogP_VSA3,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:SlogP_VSA4,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:SlogP_VSA5,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_Ar_COO,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_ketone,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_lactam,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:VSA_EState2,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:ExactMolWt,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:NumHDonors,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:PEOE_VSA10,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:PEOE_VSA11,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:VSA_EState9,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_aldehyde,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_barbitur,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_priamide,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_thiazole,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_thiocyan,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:VSA_EState1,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_phenol,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_Al_OH_noTert,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_alkyl_halide,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_allylic_oxid,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_prisulfonamd,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:NumAromaticRings,rdkit,0.0,0.0,1.0000000000000002,0
mordred:nS,mordred,0.0,0.0,1.0000000000000002,0
mordred:NdS,mordred,0.0,0.0,1.0000000000000002,0
mordred:NsF,mordred,0.0,0.0,1.0000000000000002,0
mordred:NsI,mordred,0.0,0.0,1.0000000000000002,0
mordred:NtN,mordred,0.0,0.0,1.0000000000000002,0
mordred:MZ,mordred,0.0,0.0,1.0000000000000002,0
mordred:SsI,mordred,0.0,0.0,1.0000000000000002,0
mordred:nX,mordred,0.0,0.0,1.0000000000000002,0
mordred:AMW,mordred,0.0,0.0,1.0000000000000002,0
mordred:NdO,mordred,0.0,0.0,1.0000000000000002,0
mordred:nC,mordred,0.0,0.0,1.0000000000000002,0
mordred:nF,mordred,0.0,0.0,1.0000000000000002,0
mordred:nH,mordred,0.0,0.0,1.0000000000000002,0
mordred:nI,mordred,0.0,0.0,1.0000000000000002,0
mordred:nN,mordred,0.0,0.0,1.0000000000000002,0
mordred:nO,mordred,0.0,0.0,1.0000000000000002,0
mordred:nP,mordred,0.0,0.0,1.0000000000000002,0
mordred:SdS,mordred,0.0,0.0,1.0000000000000002,0
rdkit:fr_tetrazole,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:NumHeteroatoms,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:NumAromaticCarbocycles,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_nitro_arom_nonortho,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_phenol_noOrthoHbond,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:NumAromaticHeterocycles,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:NumSaturatedCarbocycles,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:NumAliphaticHeterocycles,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_thiophene,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:NumAmideBonds,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:NumHAcceptors,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:NumHeterocycles,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_morpholine,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_nitro_arom,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_phos_ester,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:HeavyAtomCount,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:FractionCSP3,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_C_O_noCOO,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_Nhpyrrole,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_imidazole,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_phos_acid,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_sulfonamd,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_isothiocyan,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:NumSpiroAtoms,rdkit,0.0,0.0,1.0000000000000002,0
mordred:MAXtCH,mordred,0.0,0.0,1.0000000000000002,0
mordred:MINtCH,mordred,0.0,0.0,1.0000000000000002,0
mordred:MAXdCH2,mordred,0.0,0.0,1.0000000000000002,0
mordred:MINdCH2,mordred,0.0,0.0,1.0000000000000002,0
rdkit:fr_COO2,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_urea,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:SMR_VSA1,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:SMR_VSA2,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:SMR_VSA3,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:SMR_VSA4,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_benzene,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_NH2,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_N_O,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_azo,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:BertzCT,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:MolLogP,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_SH,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:Kappa1,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_ArN,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_C_O,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_C_S,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_NH0,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:SMR_VSA5,rdkit,0.0,0.0,1.0000000000000002,0
mordred:MINsssB,mordred,0.0,0.0,1.0000000000000002,0
rdkit:Chi0,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:Chi1,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:TPSA,rdkit,0.0,0.0,1.0000000000000002,0
mordred:MINdS,mordred,0.0,0.0,1.0000000000000002,0
mordred:MAXsI,mordred,0.0,0.0,1.0000000000000002,0
mordred:MINsI,mordred,0.0,0.0,1.0000000000000002,0
mordred:MAXssssN,mordred,0.0,0.0,1.0000000000000002,0
mordred:MINssssN,mordred,0.0,0.0,1.0000000000000002,0
mordred:MAXsSH,mordred,0.0,0.0,1.0000000000000002,0
mordred:MINsSH,mordred,0.0,0.0,1.0000000000000002,0
mordred:MINaaS,mordred,0.0,0.0,1.0000000000000002,0
mordred:MAXddsN,mordred,0.0,0.0,1.0000000000000002,0
mordred:MINddsN,mordred,0.0,0.0,1.0000000000000002,0
mordred:MAXdNH,mordred,0.0,0.0,1.0000000000000002,0
mordred:MINdNH,mordred,0.0,0.0,1.0000000000000002,0
mordred:MAXdsssP,mordred,0.0,0.0,1.0000000000000002,0
mordred:MINdsssP,mordred,0.0,0.0,1.0000000000000002,0
mordred:MDEN-11,mordred,0.0,0.0,1.0000000000000002,0
mordred:MAXdS,mordred,0.0,0.0,1.0000000000000002,0
mordred:MINtsC,mordred,0.0,0.0,1.0000000000000002,0
mordred:MDEN-12,mordred,0.0,0.0,1.0000000000000002,0
mordred:MAXaaS,mordred,0.0,0.0,1.0000000000000002,0
mordred:MAXsssB,mordred,0.0,0.0,1.0000000000000002,0
rdkit:fr_imide,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:SMR_VSA6,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:SMR_VSA7,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:SMR_VSA8,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:SMR_VSA9,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_Al_OH,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_Ar_NH,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_Ar_OH,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_HOCCN,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_guanido,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:Chi2v,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_hdrzine,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_hdrzone,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_isocyan,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_lactone,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_methoxy,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_nitrile,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:SlogP_VSA6,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:SlogP_VSA7,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:SlogP_VSA8,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:SlogP_VSA9,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_amidine,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_halogen,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:Chi3v,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:Chi4v,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:MolMR,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:MolWt,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:PEOE_VSA4,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:PEOE_VSA5,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:PEOE_VSA6,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:PEOE_VSA7,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:PEOE_VSA9,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:RingCount,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_Al_COO,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_furan,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_oxime,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_quatN,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:LabuteASA,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:PEOE_VSA1,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:PEOE_VSA2,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:PEOE_VSA3,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_Imine,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_azide,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_diazo,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_ester,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_ether,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:fr_nitro,rdkit,0.0,0.0,1.0000000000000002,0
mordred:SssGeH2,mordred,0.0,0.0,1.0000000000000002,0
mordred:SssPbH2,mordred,0.0,0.0,1.0000000000000002,0
mordred:SssSiH2,mordred,0.0,0.0,1.0000000000000002,0
mordred:SssSnH2,mordred,0.0,0.0,1.0000000000000002,0
mordred:SsssGeH,mordred,0.0,0.0,1.0000000000000002,0
mordred:SsssPbH,mordred,0.0,0.0,1.0000000000000002,0
mordred:SsssSiH,mordred,0.0,0.0,1.0000000000000002,0
mordred:NsssssP,mordred,0.0,0.0,1.0000000000000002,0
mordred:SM1_Dzm,mordred,0.0,0.0,1.0000000000000002,0
mordred:SddssSe,mordred,0.0,0.0,1.0000000000000002,0
mordred:n10HRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:SpAbs_D,mordred,0.0,0.0,1.0000000000000002,0
mordred:NsssSiH,mordred,0.0,0.0,1.0000000000000002,0
mordred:NsssSnH,mordred,0.0,0.0,1.0000000000000002,0
mordred:NsssdAs,mordred,0.0,0.0,1.0000000000000002,0
mordred:NssssBe,mordred,0.0,0.0,1.0000000000000002,0
mordred:NssssGe,mordred,0.0,0.0,1.0000000000000002,0
mordred:NssssPb,mordred,0.0,0.0,1.0000000000000002,0
mordred:NssssSi,mordred,0.0,0.0,1.0000000000000002,0
mordred:NssssSn,mordred,0.0,0.0,1.0000000000000002,0
mordred:VR2_Dzp,mordred,0.0,0.0,1.0000000000000002,0
mordred:SpAbs_A,mordred,0.0,0.0,1.0000000000000002,0
mordred:ATS1pe,mordred,0.0,0.0,1.0000000000000002,0
mordred:ATS1se,mordred,0.0,0.0,1.0000000000000002,0
mordred:ATSC0m,mordred,0.0,0.0,1.0000000000000002,0
mordred:AATS7Z,mordred,0.0,0.0,1.0000000000000002,0
mordred:LogEE_A,mordred,0.0,0.0,1.0000000000000002,0
mordred:ATS6pe,mordred,0.0,0.0,1.0000000000000002,0
mordred:NddssSe,mordred,0.0,0.0,1.0000000000000002,0
mordred:NssGeH2,mordred,0.0,0.0,1.0000000000000002,0
mordred:NssPbH2,mordred,0.0,0.0,1.0000000000000002,0
mordred:NssSiH2,mordred,0.0,0.0,1.0000000000000002,0
mordred:SpMax_D,mordred,0.0,0.0,1.0000000000000002,0
mordred:NsssGeH,mordred,0.0,0.0,1.0000000000000002,0
mordred:NsssPbH,mordred,0.0,0.0,1.0000000000000002,0
mordred:AATS2m,mordred,0.0,0.0,1.0000000000000002,0
mordred:SsssSnH,mordred,0.0,0.0,1.0000000000000002,0
mordred:SsssdAs,mordred,0.0,0.0,1.0000000000000002,0
mordred:SssssBe,mordred,0.0,0.0,1.0000000000000002,0
mordred:SssssGe,mordred,0.0,0.0,1.0000000000000002,0
mordred:SssssPb,mordred,0.0,0.0,1.0000000000000002,0
mordred:SssssSi,mordred,0.0,0.0,1.0000000000000002,0
mordred:SssssSn,mordred,0.0,0.0,1.0000000000000002,0
mordred:SsssssP,mordred,0.0,0.0,1.0000000000000002,0
mordred:NssSnH2,mordred,0.0,0.0,1.0000000000000002,0
mordred:VE2_DzZ,mordred,0.0,0.0,1.0000000000000002,0
mordred:VE2_Dzi,mordred,0.0,0.0,1.0000000000000002,0
mordred:n8ARing,mordred,0.0,0.0,1.0000000000000002,0
mordred:n8FRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:n8HRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:n8aRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:n9ARing,mordred,0.0,0.0,1.0000000000000002,0
mordred:n9FRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:n9HRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:n9aRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:VR3_DzZ,mordred,0.0,0.0,1.0000000000000002,0
mordred:n6FRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:n7ARing,mordred,0.0,0.0,1.0000000000000002,0
mordred:n7FRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:n7aRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:n3aRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:n4ARing,mordred,0.0,0.0,1.0000000000000002,0
mordred:n4FRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:n4HRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:n4aRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:n5FRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:n5aRing,mordred,0.0,0.0,1.0000000000000002,0
mordred:VR3_Dzi,mordred,0.0,0.0,1.0000000000000002,0
mordred:VR3_Dzm,mordred,0.0,0.0,1.0000000000000002,0
mordred:VR3_Dzp,mordred,0.0,0.0,1.0000000000000002,0
mordred:VR3_Dzv,mordred,0.0,0.0,1.0000000000000002,0
mordred:Xch-3dv,mordred,0.0,0.0,1.0000000000000002,0
mordred:Xch-4dv,mordred,0.0,0.0,1.0000000000000002,0
mordred:VR1_Dzi,mordred,0.0,0.0,1.0000000000000002,0
mordred:VR1_Dzm,mordred,0.0,0.0,1.0000000000000002,0
mordred:VR1_Dzp,mordred,0.0,0.0,1.0000000000000002,0
mordred:VR1_Dzv,mordred,0.0,0.0,1.0000000000000002,0
mordred:VE1_Dzv,mordred,0.0,0.0,1.0000000000000002,0
mordred:VE2_Dzm,mordred,0.0,0.0,1.0000000000000002,0
mordred:VE2_Dzp,mordred,0.0,0.0,1.0000000000000002,0
mordred:VE3_DzZ,mordred,0.0,0.0,1.0000000000000002,0
mordred:VE3_Dzi,mordred,0.0,0.0,1.0000000000000002,0
mordred:VE3_Dzm,mordred,0.0,0.0,1.0000000000000002,0
mordred:VE3_Dzp,mordred,0.0,0.0,1.0000000000000002,0
mordred:VE3_Dzv,mordred,0.0,0.0,1.0000000000000002,0
mordred:VAdjMat,mordred,0.0,0.0,1.0000000000000002,0
mordred:VE1_Dzi,mordred,0.0,0.0,1.0000000000000002,0
mordred:VE1_Dzm,mordred,0.0,0.0,1.0000000000000002,0
mordred:VE1_Dzp,mordred,0.0,0.0,1.0000000000000002,0
mordred:VR2_Dzm,mordred,0.0,0.0,1.0000000000000002,0
mordred:AATS2dv,mordred,0.0,0.0,1.0000000000000002,0
mordred:n3Ring,mordred,0.0,0.0,1.0000000000000002,0
mordred:n4Ring,mordred,0.0,0.0,1.0000000000000002,0
mordred:n5Ring,mordred,0.0,0.0,1.0000000000000002,0
mordred:n8Ring,mordred,0.0,0.0,1.0000000000000002,0
mordred:n9Ring,mordred,0.0,0.0,1.0000000000000002,0
mordred:nARing,mordred,0.0,0.0,1.0000000000000002,0
mordred:nBonds,mordred,0.0,0.0,1.0000000000000002,0
rdkit:fr_term_acetylene,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:NumBridgeheadAtoms,rdkit,0.0,0.0,1.0000000000000002,0
mordred:AXp-3dv,mordred,0.0,0.0,1.0000000000000002,0
rdkit:fr_dihydropyridine,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:NumRadicalElectrons,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:NumValenceElectrons,rdkit,0.0,0.0,1.0000000000000002,0
mordred:Sv,mordred,0.0,0.0,1.0000000000000002,0
rdkit:MaxAbsEStateIndex,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:NumAliphaticRings,rdkit,0.0,0.0,1.0000000000000002,0
rdkit:NumRotatableBonds,rdkit,0.0,0.0,1.0000000000000002,0
