name,split,row_weight,l2_anchor,max_weight,MAE,Spearman_R,delta_mae_vs_raw_anchor,oof_abs_delta_p95,weight_l1_from_anchor,weight_max,fold_weight_l1_mean,fold_weight_l1_std,raw_test_delta_mean,raw_test_delta_std,raw_test_abs_delta_mean,raw_test_abs_delta_p95,raw_test_abs_delta_max,raw_test_pred_mean,raw_test_pred_std,id55_abs_delta_mean,id55_abs_delta_p90,id55_abs_delta_max,id55_pearson,id55_spearman,id56_minus_id55_pearson,id56_minus_id55_spearman,id56_minus_id55_projection,id56_minus_id51_pearson,id56_minus_id51_spearman,id56_minus_id51_projection
test_nn_t30__potent46_soft__l2_0p3,test_nn_t30,potent46_soft,0.3,none,0.3882836052278749,0.8516569151536779,-0.0031603893596143795,0.050671544218223175,0.1704854584857023,0.3735692764165962,0.1685983707709138,0.00664978544373561,-0.00016195938299524523,0.0234361989618935,0.018725261952244998,0.047021561012964584,0.07804979375527887,4.737351023297411,0.7238462268308499,0.09403587417872285,0.17464102900931489,0.3733875038365957,0.9940004286969485,0.993533937185701,0.7791919027903136,0.740144200684916,1.0679463620985044,0.6834652248067743,0.6625679796118052,1.0431046261502324
test_nn_t25__potent46_soft__l2_0p3,test_nn_t25,potent46_soft,0.3,none,0.3883156501851973,0.8515985855050232,-0.0031283444022919826,0.05068467478944184,0.1704854584857023,0.3735692764165962,0.1683577162054849,0.010510053583697282,-0.00016195938299524523,0.0234361989618935,0.018725261952244998,0.047021561012964584,0.07804979375527887,4.737351023297411,0.7238462268308499,0.09403587417872285,0.17464102900931489,0.3733875038365957,0.9940004286969485,0.993533937185701,0.7791919027903136,0.740144200684916,1.0679463620985044,0.6834652248067743,0.6625679796118052,1.0431046261502324
mixed_analog_t30__potent46_soft__l2_0p3,mixed_analog_t30,potent46_soft,0.3,none,0.38834370842376487,0.8516764982284664,-0.0031002861637244306,0.051187044945789004,0.1704854584857023,0.3735692764165962,0.16837569570216013,0.012339691958379462,-0.00016195938299524523,0.0234361989618935,0.018725261952244998,0.047021561012964584,0.07804979375527887,4.737351023297411,0.7238462268308499,0.09403587417872285,0.17464102900931489,0.3733875038365957,0.9940004286969485,0.993533937185701,0.7791919027903136,0.740144200684916,1.0679463620985044,0.6834652248067743,0.6625679796118052,1.0431046261502324
test_nn_t30__uniform__l2_0p3,test_nn_t30,uniform,0.3,none,0.3886959443409547,0.8513482389180919,-0.0027480502465345724,0.043889954442502765,0.14460303871582625,0.3634294805413412,0.14514749822059594,0.0062848746779241415,-0.0006597563867803529,0.019621053452600158,0.015638171547239822,0.03929171331983515,0.06842104381720793,4.736853226293626,0.7220032650897823,0.09377231046911648,0.17286671991086744,0.36701286196589056,0.994338078394599,0.9937757945650444,0.767075376373148,0.724415115792887,1.0395040249978489,0.6628148448683393,0.6378131968621295,1.0003470629097373
mixed_analog_t20__uniform__l2_0p3,mixed_analog_t20,uniform,0.3,none,0.3887014409730244,0.8513062728067049,-0.0027425536144649043,0.0427400771993411,0.14460303871582625,0.3634294805413412,0.14505901660571613,0.007525144778475662,-0.0006597563867803529,0.019621053452600158,0.015638171547239822,0.03929171331983515,0.06842104381720793,4.736853226293626,0.7220032650897823,0.09377231046911648,0.17286671991086744,0.36701286196589056,0.994338078394599,0.9937757945650444,0.767075376373148,0.724415115792887,1.0395040249978489,0.6628148448683393,0.6378131968621295,1.0003470629097373
umap__uniform__l2_0p3,umap,uniform,0.3,none,0.38871420943078333,0.8513460831174593,-0.002729785156705966,0.04313787275432451,0.14460303871582625,0.3634294805413412,0.14429884908128407,0.008082173658899251,-0.0006597563867803529,0.019621053452600158,0.015638171547239822,0.03929171331983515,0.06842104381720793,4.736853226293626,0.7220032650897823,0.09377231046911648,0.17286671991086744,0.36701286196589056,0.994338078394599,0.9937757945650444,0.767075376373148,0.724415115792887,1.0395040249978489,0.6628148448683393,0.6378131968621295,1.0003470629097373
mixed_analog_t25__uniform__l2_0p3,mixed_analog_t25,uniform,0.3,none,0.3887165832635027,0.8513379997318038,-0.0027274113239865727,0.04280884013936469,0.14460303871582625,0.3634294805413412,0.14431631178324444,0.01323728589066609,-0.0006597563867803529,0.019621053452600158,0.015638171547239822,0.03929171331983515,0.06842104381720793,4.736853226293626,0.7220032650897823,0.09377231046911648,0.17286671991086744,0.36701286196589056,0.994338078394599,0.9937757945650444,0.767075376373148,0.724415115792887,1.0395040249978489,0.6628148448683393,0.6378131968621295,1.0003470629097373
test_nn_t25__uniform__l2_0p3,test_nn_t25,uniform,0.3,none,0.3887458777482618,0.851267401256438,-0.0026981168392274935,0.04345828848027918,0.14460303871582625,0.3634294805413412,0.14421138704836897,0.010522636113070642,-0.0006597563867803529,0.019621053452600158,0.015638171547239822,0.03929171331983515,0.06842104381720793,4.736853226293626,0.7220032650897823,0.09377231046911648,0.17286671991086744,0.36701286196589056,0.994338078394599,0.9937757945650444,0.767075376373148,0.724415115792887,1.0395040249978489,0.6628148448683393,0.6378131968621295,1.0003470629097373
mixed_analog_t30__uniform__l2_0p3,mixed_analog_t30,uniform,0.3,none,0.38880313705236375,0.8513474976845815,-0.0026408575351255514,0.04360539398149461,0.14460303871582625,0.3634294805413412,0.1447315212953975,0.012506585066040994,-0.0006597563867803529,0.019621053452600158,0.015638171547239822,0.03929171331983515,0.06842104381720793,4.736853226293626,0.7220032650897823,0.09377231046911648,0.17286671991086744,0.36701286196589056,0.994338078394599,0.9937757945650444,0.767075376373148,0.724415115792887,1.0395040249978489,0.6628148448683393,0.6378131968621295,1.0003470629097373
test_nn_t30__low_disagreement__l2_0p3,test_nn_t30,low_disagreement,0.3,none,0.3892519952028836,0.8509091350107928,-0.0021919993846056807,0.033030567423746535,0.10783160819702185,0.3524091069739258,0.10794733525827852,0.0038432127788070114,-0.0007014683139399887,0.014951771250733787,0.011826985086853625,0.031143417497882808,0.05721288955069248,4.736811514366467,0.71965202314916,0.09327329838409877,0.17105622523166647,0.3627325918519331,0.9947352664542303,0.9942146221585093,0.7489677878313449,0.7008321991546637,1.0027032189645115,0.6332936389287283,0.6031357729196533,0.9445734100620874
mixed_analog_t25__low_disagreement__l2_0p3,mixed_analog_t25,low_disagreement,0.3,none,0.38925782239719087,0.8509180394525039,-0.00218617219029843,0.03234143709759267,0.10783160819702185,0.3524091069739258,0.10759360807922522,0.007814721223694978,-0.0007014683139399887,0.014951771250733787,0.011826985086853625,0.031143417497882808,0.05721288955069248,4.736811514366467,0.71965202314916,0.09327329838409877,0.17105622523166647,0.3627325918519331,0.9947352664542303,0.9942146221585093,0.7489677878313449,0.7008321991546637,1.0027032189645115,0.6332936389287283,0.6031357729196533,0.9445734100620874
mixed_analog_t20__low_disagreement__l2_0p3,mixed_analog_t20,low_disagreement,0.3,none,0.3892857895067132,0.8508890856843986,-0.0021582050807760766,0.031976558979506894,0.10783160819702185,0.3524091069739258,0.10747179833433422,0.005220746670561818,-0.0007014683139399887,0.014951771250733787,0.011826985086853625,0.031143417497882808,0.05721288955069248,4.736811514366467,0.71965202314916,0.09327329838409877,0.17105622523166647,0.3627325918519331,0.9947352664542303,0.9942146221585093,0.7489677878313449,0.7008321991546637,1.0027032189645115,0.6332936389287283,0.6031357729196533,0.9445734100620874
umap__low_disagreement__l2_0p3,umap,low_disagreement,0.3,none,0.38930724232675645,0.8508957271907683,-0.0021367522607328437,0.031935843091592156,0.10783160819702185,0.3524091069739258,0.10702977138231554,0.006856547618632536,-0.0007014683139399887,0.014951771250733787,0.011826985086853625,0.031143417497882808,0.05721288955069248,4.736811514366467,0.71965202314916,0.09327329838409877,0.17105622523166647,0.3627325918519331,0.9947352664542303,0.9942146221585093,0.7489677878313449,0.7008321991546637,1.0027032189645115,0.6332936389287283,0.6031357729196533,0.9445734100620874
test_nn_t25__low_disagreement__l2_0p3,test_nn_t25,low_disagreement,0.3,none,0.3893080345944537,0.8508612538289346,-0.002135959993035619,0.031640144481006924,0.10783160819702185,0.3524091069739258,0.10734795858658833,0.007932753193468485,-0.0007014683139399887,0.014951771250733787,0.011826985086853625,0.031143417497882808,0.05721288955069248,4.736811514366467,0.71965202314916,0.09327329838409877,0.17105622523166647,0.3627325918519331,0.9947352664542303,0.9942146221585093,0.7489677878313449,0.7008321991546637,1.0027032189645115,0.6332936389287283,0.6031357729196533,0.9445734100620874
mixed_analog_t30__low_disagreement__l2_0p3,mixed_analog_t30,low_disagreement,0.3,none,0.38934858100533587,0.8509111101960048,-0.002095413582153427,0.03230404561358437,0.10783160819702185,0.3524091069739258,0.10850854896257564,0.008521300249623186,-0.0007014683139399887,0.014951771250733787,0.011826985086853625,0.031143417497882808,0.05721288955069248,4.736811514366467,0.71965202314916,0.09327329838409877,0.17105622523166647,0.3627325918519331,0.9947352664542303,0.9942146221585093,0.7489677878313449,0.7008321991546637,1.0027032189645115,0.6332936389287283,0.6031357729196533,0.9445734100620874
mixed_analog_t25__importance_x_potent46__l2_1p0,mixed_analog_t25,importance_x_potent46,1.0,none,0.3894848964023089,0.8506685887552649,-0.001959098185180419,0.02858511414600022,0.09378884200468456,0.3456715622050463,0.09380934982223454,0.003156278829837666,-5.925217557844511e-05,0.013359531843501806,0.010549404822596439,0.026530131395487898,0.04901174746778336,4.7374537305048285,0.718722580323759,0.09271376590261608,0.16886946171471137,0.3691895801116001,0.9949123520400568,0.9943715050230962,0.7395382533222785,0.6899847934728197,0.9839408009571012,0.6186396641070951,0.5878911138701164,0.9172256247448994
mixed_analog_t20__importance_x_potent46__l2_1p0,mixed_analog_t20,importance_x_potent46,1.0,none,0.38948944560107457,0.850692803651636,-0.001954548986414728,0.02818976084403334,0.09378884200468456,0.3456715622050463,0.09377768508729936,0.002311928046132881,-5.925217557844511e-05,0.013359531843501806,0.010549404822596439,0.026530131395487898,0.04901174746778336,4.7374537305048285,0.718722580323759,0.09271376590261608,0.16886946171471137,0.3691895801116001,0.9949123520400568,0.9943715050230962,0.7395382533222785,0.6899847934728197,0.9839408009571012,0.6186396641070951,0.5878911138701164,0.9172256247448994
umap__importance_x_potent46__l2_1p0,umap,importance_x_potent46,1.0,none,0.38949235075793354,0.8507364213456062,-0.0019516438295557603,0.02835571001572625,0.09378884200468456,0.3456715622050463,0.0935630543248709,0.004776099049130703,-5.925217557844511e-05,0.013359531843501806,0.010549404822596439,0.026530131395487898,0.04901174746778336,4.7374537305048285,0.718722580323759,0.09271376590261608,0.16886946171471137,0.3691895801116001,0.9949123520400568,0.9943715050230962,0.7395382533222785,0.6899847934728197,0.9839408009571012,0.6186396641070951,0.5878911138701164,0.9172256247448994
test_nn_t25__importance_x_potent46__l2_1p0,test_nn_t25,importance_x_potent46,1.0,none,0.38951542839391934,0.8506747844730117,-0.0019285661935699583,0.02859606691780455,0.09378884200468456,0.3456715622050463,0.09410921291966438,0.00538520874230157,-5.925217557844511e-05,0.013359531843501806,0.010549404822596439,0.026530131395487898,0.04901174746778336,4.7374537305048285,0.718722580323759,0.09271376590261608,0.16886946171471137,0.3691895801116001,0.9949123520400568,0.9943715050230962,0.7395382533222785,0.6899847934728197,0.9839408009571012,0.6186396641070951,0.5878911138701164,0.9172256247448994
test_nn_t30__importance_x_potent46__l2_1p0,test_nn_t30,importance_x_potent46,1.0,none,0.3895272875576187,0.8506801086537076,-0.0019167070298706235,0.028567271779203724,0.09378884200468456,0.3456715622050463,0.09497335653700978,0.003414653805417126,-5.925217557844511e-05,0.013359531843501806,0.010549404822596439,0.026530131395487898,0.04901174746778336,4.7374537305048285,0.718722580323759,0.09271376590261608,0.16886946171471137,0.3691895801116001,0.9949123520400568,0.9943715050230962,0.7395382533222785,0.6899847934728197,0.9839408009571012,0.6186396641070951,0.5878911138701164,0.9172256247448994
mixed_analog_t30__importance_x_potent46__l2_1p0,mixed_analog_t30,importance_x_potent46,1.0,none,0.38953311312334904,0.8506883565042473,-0.0019108814641402572,0.028284612609013625,0.09378884200468456,0.3456715622050463,0.09381841615004924,0.008898916634882681,-5.925217557844511e-05,0.013359531843501806,0.010549404822596439,0.026530131395487898,0.04901174746778336,4.7374537305048285,0.718722580323759,0.09271376590261608,0.16886946171471137,0.3691895801116001,0.9949123520400568,0.9943715050230962,0.7395382533222785,0.6899847934728197,0.9839408009571012,0.6186396641070951,0.5878911138701164,0.9172256247448994
mixed_analog_t25__importance__l2_1p0,mixed_analog_t25,importance,1.0,none,0.3899644408955555,0.8502998793699631,-0.0014795536919338104,0.022002311031160255,0.0714948030025251,0.33673666351002784,0.07158408519199437,0.0041521551094005705,-8.551854968835196e-05,0.00996874471418809,0.007904504748961977,0.019832390075510978,0.03652965246836404,4.737427464130718,0.7170863735397841,0.09246913998342861,0.1675412779833481,0.3625120067984575,0.9951697580598257,0.9946728267856738,0.7249377493166982,0.6706303366839603,0.9580940331027545,0.5972545240788516,0.5618794904942318,0.879871253098319
mixed_analog_t20__importance__l2_1p0,mixed_analog_t20,importance,1.0,none,0.38996498305764615,0.8502892156190555,-0.0014790115298431439,0.021101146384739908,0.0714948030025251,0.33673666351002784,0.07147091705902746,0.0010203621507386118,-8.551854968835196e-05,0.00996874471418809,0.007904504748961977,0.019832390075510978,0.03652965246836404,4.737427464130718,0.7170863735397841,0.09246913998342861,0.1675412779833481,0.3625120067984575,0.9951697580598257,0.9946728267856738,0.7249377493166982,0.6706303366839603,0.9580940331027545,0.5972545240788516,0.5618794904942318,0.879871253098319
test_nn_t25__importance__l2_1p0,test_nn_t25,importance,1.0,none,0.3899685494495253,0.8502806832315818,-0.0014754451379639932,0.021628778671503132,0.0714948030025251,0.33673666351002784,0.07153726915925498,0.004137295624156624,-8.551854968835196e-05,0.00996874471418809,0.007904504748961977,0.019832390075510978,0.03652965246836404,4.737427464130718,0.7170863735397841,0.09246913998342861,0.1675412779833481,0.3625120067984575,0.9951697580598257,0.9946728267856738,0.7249377493166982,0.6706303366839603,0.9580940331027545,0.5972545240788516,0.5618794904942318,0.879871253098319
umap__importance__l2_1p0,umap,importance,1.0,none,0.38997251029608015,0.8503184068254106,-0.001471484291409142,0.021402467364686914,0.0714948030025251,0.33673666351002784,0.07158456881407024,0.00457611183428783,-8.551854968835196e-05,0.00996874471418809,0.007904504748961977,0.019832390075510978,0.03652965246836404,4.737427464130718,0.7170863735397841,0.09246913998342861,0.1675412779833481,0.3625120067984575,0.9951697580598257,0.9946728267856738,0.7249377493166982,0.6706303366839603,0.9580940331027545,0.5972545240788516,0.5618794904942318,0.879871253098319
test_nn_t30__importance__l2_1p0,test_nn_t30,importance,1.0,none,0.3899861521287198,0.8502871561297356,-0.0014578424587695094,0.0216876396249745,0.0714948030025251,0.33673666351002784,0.07199316582860961,0.0023959918196282755,-8.551854968835196e-05,0.00996874471418809,0.007904504748961977,0.019832390075510978,0.03652965246836404,4.737427464130718,0.7170863735397841,0.09246913998342861,0.1675412779833481,0.3625120067984575,0.9951697580598257,0.9946728267856738,0.7249377493166982,0.6706303366839603,0.9580940331027545,0.5972545240788516,0.5618794904942318,0.879871253098319
mixed_analog_t30__importance__l2_1p0,mixed_analog_t30,importance,1.0,none,0.39001355803828675,0.8502816246133604,-0.0014304365492025517,0.02151364198272811,0.0714948030025251,0.33673666351002784,0.07155928978256387,0.00661487061453742,-8.551854968835196e-05,0.00996874471418809,0.007904504748961977,0.019832390075510978,0.03652965246836404,4.737427464130718,0.7170863735397841,0.09246913998342861,0.1675412779833481,0.3625120067984575,0.9951697580598257,0.9946728267856738,0.7249377493166982,0.6706303366839603,0.9580940331027545,0.5972545240788516,0.5618794904942318,0.879871253098319
mixed_analog_t25__potent46_soft__l2_1p0,mixed_analog_t25,potent46_soft,1.0,none,0.39019596674087176,0.8501079643238127,-0.0012480278466175387,0.018653807283524733,0.0608282368037372,0.331392630039121,0.06079329375673774,0.004457447130877837,-0.00029295853237338014,0.008667869630886518,0.0068544037663122726,0.017829383655989243,0.03201300472201751,4.737220024148034,0.7164392600338332,0.09252454398770954,0.16746073462143407,0.3553187881081845,0.9952799222906147,0.9948092659908527,0.7182668936300209,0.6621793723121033,0.9464896456284883,0.5882296769329398,0.5509459547864475,0.8641078735763948
test_nn_t30__potent46_soft__l2_1p0,test_nn_t30,potent46_soft,1.0,none,0.3902031128453944,0.8500959791884577,-0.0012408817420949125,0.01878759292266272,0.0608282368037372,0.331392630039121,0.06069201674816421,0.002118588918354143,-0.00029295853237338014,0.008667869630886518,0.0068544037663122726,0.017829383655989243,0.03201300472201751,4.737220024148034,0.7164392600338332,0.09252454398770954,0.16746073462143407,0.3553187881081845,0.9952799222906147,0.9948092659908527,0.7182668936300209,0.6621793723121033,0.9464896456284883,0.5882296769329398,0.5509459547864475,0.8641078735763948
mixed_analog_t20__potent46_soft__l2_1p0,mixed_analog_t20,potent46_soft,1.0,none,0.3902038646766211,0.8500865465988448,-0.001240129910868193,0.01879031686162783,0.0608282368037372,0.331392630039121,0.060847700683715644,0.0026156016825130946,-0.00029295853237338014,0.008667869630886518,0.0068544037663122726,0.017829383655989243,0.03201300472201751,4.737220024148034,0.7164392600338332,0.09252454398770954,0.16746073462143407,0.3553187881081845,0.9952799222906147,0.9948092659908527,0.7182668936300209,0.6621793723121033,0.9464896456284883,0.5882296769329398,0.5509459547864475,0.8641078735763948
umap__potent46_soft__l2_1p0,umap,potent46_soft,1.0,none,0.39021730277087124,0.8501047793704247,-0.001226691816618053,0.018904326715778283,0.0608282368037372,0.331392630039121,0.06093927994944052,0.0028772767085703385,-0.00029295853237338014,0.008667869630886518,0.0068544037663122726,0.017829383655989243,0.03201300472201751,4.737220024148034,0.7164392600338332,0.09252454398770954,0.16746073462143407,0.3553187881081845,0.9952799222906147,0.9948092659908527,0.7182668936300209,0.6621793723121033,0.9464896456284883,0.5882296769329398,0.5509459547864475,0.8641078735763948
test_nn_t25__potent46_soft__l2_1p0,test_nn_t25,potent46_soft,1.0,none,0.39022004867368015,0.8500741423951259,-0.0012239459138091435,0.019211135561798275,0.0608282368037372,0.331392630039121,0.06083974209904982,0.004808634467120648,-0.00029295853237338014,0.008667869630886518,0.0068544037663122726,0.017829383655989243,0.03201300472201751,4.737220024148034,0.7164392600338332,0.09252454398770954,0.16746073462143407,0.3553187881081845,0.9952799222906147,0.9948092659908527,0.7182668936300209,0.6621793723121033,0.9464896456284883,0.5882296769329398,0.5509459547864475,0.8641078735763948
mixed_analog_t30__potent46_soft__l2_1p0,mixed_analog_t30,potent46_soft,1.0,none,0.3902397296372322,0.8500980290381905,-0.0012042649502571057,0.01892712445476814,0.0608282368037372,0.331392630039121,0.06066540377673237,0.00512021413150886,-0.00029295853237338014,0.008667869630886518,0.0068544037663122726,0.017829383655989243,0.03201300472201751,4.737220024148034,0.7164392600338332,0.09252454398770954,0.16746073462143407,0.3553187881081845,0.9952799222906147,0.9948092659908527,0.7182668936300209,0.6621793723121033,0.9464896456284883,0.5882296769329398,0.5509459547864475,0.8641078735763948
mixed_analog_t25__uniform__l2_1p0,mixed_analog_t25,uniform,1.0,none,0.3904035906886889,0.8499345588068602,-0.0010404038988003905,0.01566397986250374,0.05086525515456175,0.327719477833032,0.05101355572709661,0.004029210526773255,-0.00033879324042103946,0.007149415639349261,0.0056592962134672875,0.014480035378188294,0.026490513433134577,4.737174189439986,0.7157034591541773,0.09244169168055373,0.1667876106031855,0.3530511187823473,0.9953875350253756,0.9948995736341505,0.7110551726031791,0.6532878026372677,0.9348808282995883,0.5778279293329445,0.539112453637336,0.8470585900973865
test_nn_t30__uniform__l2_1p0,test_nn_t30,uniform,1.0,none,0.3904089044101305,0.8499348856226848,-0.0010350901773588106,0.015938005387528202,0.05086525515456175,0.327719477833032,0.050887595395250784,0.0014686451974409499,-0.00033879324042103946,0.007149415639349261,0.0056592962134672875,0.014480035378188294,0.026490513433134577,4.737174189439986,0.7157034591541773,0.09244169168055373,0.1667876106031855,0.3530511187823473,0.9953875350253756,0.9948995736341505,0.7110551726031791,0.6532878026372677,0.9348808282995883,0.5778279293329445,0.539112453637336,0.8470585900973865
test_nn_t25__uniform__l2_1p0,test_nn_t25,uniform,1.0,none,0.3904164555564363,0.8499077611776188,-0.0010275390310530153,0.01588642892993606,0.05086525515456175,0.327719477833032,0.051067551836001056,0.003688114659368086,-0.00033879324042103946,0.007149415639349261,0.0056592962134672875,0.014480035378188294,0.026490513433134577,4.737174189439986,0.7157034591541773,0.09244169168055373,0.1667876106031855,0.3530511187823473,0.9953875350253756,0.9948995736341505,0.7110551726031791,0.6532878026372677,0.9348808282995883,0.5778279293329445,0.539112453637336,0.8470585900973865
mixed_analog_t20__uniform__l2_1p0,mixed_analog_t20,uniform,1.0,none,0.3904174820657121,0.8499156039118287,-0.001026512521777212,0.015605777869017566,0.05086525515456175,0.327719477833032,0.0509202937375548,0.002565682252471851,-0.00033879324042103946,0.007149415639349261,0.0056592962134672875,0.014480035378188294,0.026490513433134577,4.737174189439986,0.7157034591541773,0.09244169168055373,0.1667876106031855,0.3530511187823473,0.9953875350253756,0.9948995736341505,0.7110551726031791,0.6532878026372677,0.9348808282995883,0.5778279293329445,0.539112453637336,0.8470585900973865
umap__uniform__l2_1p0,umap,uniform,1.0,none,0.3904323073598908,0.8499282774320809,-0.001011687227598479,0.015916514165302906,0.05086525515456175,0.327719477833032,0.05096506431984578,0.0030040398758280225,-0.00033879324042103946,0.007149415639349261,0.0056592962134672875,0.014480035378188294,0.026490513433134577,4.737174189439986,0.7157034591541773,0.09244169168055373,0.1667876106031855,0.3530511187823473,0.9953875350253756,0.9948995736341505,0.7110551726031791,0.6532878026372677,0.9348808282995883,0.5778279293329445,0.539112453637336,0.8470585900973865
mixed_analog_t30__uniform__l2_1p0,mixed_analog_t30,uniform,1.0,none,0.39044895285030723,0.8499198084629431,-0.0009950417371820675,0.015971605816055588,0.05086525515456175,0.327719477833032,0.05084549082366735,0.0043172654572043645,-0.00033879324042103946,0.007149415639349261,0.0056592962134672875,0.014480035378188294,0.026490513433134577,4.737174189439986,0.7157034591541773,0.09244169168055373,0.1667876106031855,0.3530511187823473,0.9953875350253756,0.9948995736341505,0.7110551726031791,0.6532878026372677,0.9348808282995883,0.5778279293329445,0.539112453637336,0.8470585900973865
mixed_analog_t25__low_disagreement__l2_1p0,mixed_analog_t25,low_disagreement,1.0,none,0.39064714898036196,0.8497137691386879,-0.0007968456071273389,0.011460579053131248,0.03752367940343944,0.32377451366516113,0.03739729365417771,0.00242700803244071,-0.0001649409243132977,0.0052644676668454305,0.004162589764140531,0.010651923796658198,0.02015367358738951,4.737348041756094,0.7147878204385311,0.09222935690014451,0.16621955480807912,0.3532872121589934,0.9955181522439606,0.9950473901802174,0.701676295686666,0.639760766519899,0.920159732975057,0.5640641590238106,0.5216277917150205,0.8249610758760292
test_nn_t30__low_disagreement__l2_1p0,test_nn_t30,low_disagreement,1.0,none,0.3906538025810203,0.8497032071107911,-0.0007901920064690149,0.011708358601970253,0.03752367940343944,0.32377451366516113,0.037381564681965455,0.001088758489886896,-0.0001649409243132977,0.0052644676668454305,0.004162589764140531,0.010651923796658198,0.02015367358738951,4.737348041756094,0.7147878204385311,0.09222935690014451,0.16621955480807912,0.3532872121589934,0.9955181522439606,0.9950473901802174,0.701676295686666,0.639760766519899,0.920159732975057,0.5640641590238106,0.5216277917150205,0.8249610758760292
mixed_analog_t20__low_disagreement__l2_1p0,mixed_analog_t20,low_disagreement,1.0,none,0.3906641215330059,0.8496947301932216,-0.0007798730544834043,0.011346547861373209,0.03752367940343944,0.32377451366516113,0.037455642757620124,0.001975358174716151,-0.0001649409243132977,0.0052644676668454305,0.004162589764140531,0.010651923796658198,0.02015367358738951,4.737348041756094,0.7147878204385311,0.09222935690014451,0.16621955480807912,0.3532872121589934,0.9955181522439606,0.9950473901802174,0.701676295686666,0.639760766519899,0.920159732975057,0.5640641590238106,0.5216277917150205,0.8249610758760292
test_nn_t25__low_disagreement__l2_1p0,test_nn_t25,low_disagreement,1.0,none,0.3906659720725217,0.8496948298868457,-0.0007780225149676134,0.01149002979564762,0.03752367940343944,0.32377451366516113,0.037396436077258226,0.0029402746263397627,-0.0001649409243132977,0.0052644676668454305,0.004162589764140531,0.010651923796658198,0.02015367358738951,4.737348041756094,0.7147878204385311,0.09222935690014451,0.16621955480807912,0.3532872121589934,0.9955181522439606,0.9950473901802174,0.701676295686666,0.639760766519899,0.920159732975057,0.5640641590238106,0.5216277917150205,0.8249610758760292
umap__low_disagreement__l2_1p0,umap,low_disagreement,1.0,none,0.39067226238688957,0.8496909678793032,-0.0007717322005997285,0.011579136869774426,0.03752367940343944,0.32377451366516113,0.0373894589961603,0.0022074168384283253,-0.0001649409243132977,0.0052644676668454305,0.004162589764140531,0.010651923796658198,0.02015367358738951,4.737348041756094,0.7147878204385311,0.09222935690014451,0.16621955480807912,0.3532872121589934,0.9955181522439606,0.9950473901802174,0.701676295686666,0.639760766519899,0.920159732975057,0.5640641590238106,0.5216277917150205,0.8249610758760292
mixed_analog_t30__low_disagreement__l2_1p0,mixed_analog_t30,low_disagreement,1.0,none,0.39069173683676867,0.8497109874413583,-0.0007522577507206307,0.011616327286926409,0.03752367940343944,0.32377451366516113,0.03769553824809862,0.0029111356638721903,-0.0001649409243132977,0.0052644676668454305,0.004162589764140531,0.010651923796658198,0.02015367358738951,4.737348041756094,0.7147878204385311,0.09222935690014451,0.16621955480807912,0.3532872121589934,0.9955181522439606,0.9950473901802174,0.701676295686666,0.639760766519899,0.920159732975057,0.5640641590238106,0.5216277917150205,0.8249610758760292
mixed_analog_t25__importance_x_potent46__l2_3p0,mixed_analog_t25,importance_x_potent46,3.0,none,0.3907192205228549,0.8496450098796217,-0.0007247740646343925,0.010288604060437205,0.0333104568817109,0.3219439782037483,0.03331658133374578,0.001109268928877453,5.8581269011960034e-05,0.004758517455210625,0.0037607151414586204,0.009316326055847753,0.017779632101941,4.737571563949419,0.7144918342050379,0.09207461438538028,0.16554714141372023,0.356011487558745,0.995564614514394,0.9951085433874897,0.6982711076192011,0.635703055669329,0.914617711691759,0.5589047897327071,0.516040806255262,0.81655649006594
mixed_analog_t20__importance_x_potent46__l2_3p0,mixed_analog_t20,importance_x_potent46,3.0,none,0.3907209620141937,0.8496462584598194,-0.00072303257329559,0.010103649075813376,0.0333104568817109,0.3219439782037483,0.033309211702021245,0.0006906097791826303,5.8581269011960034e-05,0.004758517455210625,0.0037607151414586204,0.009316326055847753,0.017779632101941,4.737571563949419,0.7144918342050379,0.09207461438538028,0.16554714141372023,0.356011487558745,0.995564614514394,0.9951085433874897,0.6982711076192011,0.635703055669329,0.914617711691759,0.5589047897327071,0.516040806255262,0.81655649006594
umap__importance_x_potent46__l2_3p0,umap,importance_x_potent46,3.0,none,0.39072172174222786,0.8496554306960239,-0.0007222728452614402,0.010149201367603066,0.0333104568817109,0.3219439782037483,0.03325818504588456,0.0015633376160642785,5.8581269011960034e-05,0.004758517455210625,0.0037607151414586204,0.009316326055847753,0.017779632101941,4.737571563949419,0.7144918342050379,0.09207461438538028,0.16554714141372023,0.356011487558745,0.995564614514394,0.9951085433874897,0.6982711076192011,0.635703055669329,0.914617711691759,0.5589047897327071,0.516040806255262,0.81655649006594
test_nn_t25__importance_x_potent46__l2_3p0,test_nn_t25,importance_x_potent46,3.0,none,0.39072850465879333,0.849633663916535,-0.0007154899286959671,0.010452111985069519,0.0333104568817109,0.3219439782037483,0.033440522976715174,0.001932688292882394,5.8581269011960034e-05,0.004758517455210625,0.0037607151414586204,0.009316326055847753,0.017779632101941,4.737571563949419,0.7144918342050379,0.09207461438538028,0.16554714141372023,0.356011487558745,0.995564614514394,0.9951085433874897,0.6982711076192011,0.635703055669329,0.914617711691759,0.5589047897327071,0.516040806255262,0.81655649006594
