id,name,submission_path,oof_mae,oof_spearman,oof_residual_r,test_pearson_vs_id48,test_spearman_vs_id48,mean_abs_shift_vs_id48,p90_abs_shift_vs_id48,max_abs_shift_vs_id48,projection_on_id50_direction,cosine_vs_id50_direction,orthogonal_score
511,attentivefp_pretrain_finetune_frozen_umap,track1_activity/submissions/attentivefp_pretrain_finetune_frozen_umap.csv,0.5222,0.7321,0.5837398863427715,0.8896900108429742,0.8590342130862176,0.3196572255320583,0.6238341471451827,1.1741034889098345,4.3905281073545455,0.3185299158121996,0.027501574415813385
315,lgbm_morgan_r2_2048_umap_drop32,track1_activity/submissions/lgbm_morgan_r2_2048_umap_drop32.csv,0.5952,0.6465,0.7338074543909492,0.6894585514148449,0.6894628732803969,0.4121240259141406,0.8854265411784382,2.3486148232529787,1.4453809279915644,0.07355418522490821,0.027303710201801546
133,chemprop_optuna_umap,track1_activity/submissions/chemprop_optuna_umap.csv,0.5208,0.7252,0.5513693588711381,0.9300386141193973,0.9130456501581452,0.23052370164133912,0.47355290194787936,1.209904953194584,1.9119177275452297,0.1844238622682336,0.025431734572323624
115,lgbm_morgan_r2_2048_umap,track1_activity/submissions/lgbm_morgan_r2_2048_umap.csv,0.5918,0.6613,0.7329442950434032,0.6817515088310339,0.6836231862834956,0.42020735740200804,0.9081882195152966,2.400598920288925,1.6967764319833034,0.085578588146,0.02462808853212681
613,chemprop_relative_aux_umap_default,track1_activity/submissions/chemprop_relative_aux_umap_default.csv,0.5456,0.7118,0.5050997289650451,0.9185826673828157,0.9125301143991628,0.23402801586001476,0.48364338226645665,1.1822587543803222,0.7138477860433925,0.06471294034709078,0.02399829443955012
164,chemprop_multitask_umap_aux1.0,track1_activity/submissions/chemprop_multitask_umap_aux1.0.csv,0.625,0.6584,0.5517390545409805,0.8788072006804845,0.8428864963337966,0.29447170935668876,0.6102461823468265,1.1791467504538273,2.0186732042540902,0.1563784774104105,0.023923833770325323
143,attentivefp_optuna_umap,track1_activity/submissions/attentivefp_optuna_umap.csv,0.528,0.6984,0.6106277141584311,0.8621263076393639,0.8734412154128838,0.3251441447674532,0.6430348585668254,1.5540811115580566,4.459959629319443,0.3045154773544247,0.020897520811456485
2282,tabpfn_molformer_c3_mtr_embed_umap,track1_activity/submissions/tabpfn_molformer_c3_mtr_embed_umap.csv,0.532,0.6943,0.6176721538199521,0.8221527111364916,0.827275691603474,0.3263623641528028,0.6531263768812792,1.7985158057867414,4.073361188419331,0.26471759400792444,0.020739140832750608
2233,knn_potent46_umap,track1_activity/submissions/knn_potent46_umap.csv,1.9622,0.0671,0.9966051360596789,-0.1468701787579468,-0.10227411939101808,1.4707737018994267,2.6626244495587392,4.118751533651656,-30.089267793770503,-0.5118561432679369,0.02058452596201147
746,tabpfn_boltz_trunk_pretrain_embed_a_umap_default,track1_activity/submissions/tabpfn_boltz_trunk_pretrain_embed_a_umap_default.csv,0.5227,0.7178,0.6253255641828758,0.8418678640361349,0.794558555618131,0.358018748280885,0.6823726414049449,1.4022959034720306,5.011980502416369,0.32403583466496744,0.020019820010218556
283,chemprop_chemeleon_umap,track1_activity/submissions/chemprop_chemeleon_umap.csv,0.5493,0.7186,0.45855509160136776,0.9032877715584315,0.9051952849455026,0.24675469689028615,0.5836817765296975,1.182313585222996,2.24610711237828,0.19499204900119224,0.020016063379979927
285,gatedgcn_optuna_umap,track1_activity/submissions/gatedgcn_optuna_umap.csv,0.5463,0.6965,0.676452842046961,0.8516076388270718,0.8264483532721234,0.34282473661181345,0.7312265385798499,1.3200992987495255,2.700240470781968,0.17714483732019903,0.019841100559944046
489,chemprop_finetune_nopretrain_ablation_ablation_umap,track1_activity/submissions/chemprop_finetune_nopretrain_ablation_ablation_umap.csv,0.5298,0.7173,0.5398888088693716,0.9258038496627073,0.910314555032198,0.2246919668236982,0.45401610048023233,1.278342955477299,2.0398098297063068,0.19813356115299716,0.019504212703755575
169,chemprop_multitask2_umap_aux0.0_tuned,track1_activity/submissions/chemprop_multitask2_umap_aux0.0_tuned.csv,0.5323,0.7227,0.49982921190288854,0.9294963057439413,0.9151196149623411,0.21630452068805428,0.44167790487716413,1.2399783554772994,1.61068375577482,0.16199371826908598,0.017770766284549454
902,tabpfn_pooled_boltz_ab_sprot_umap_default,track1_activity/submissions/tabpfn_pooled_boltz_ab_sprot_umap_default.csv,0.5328,0.7012,0.6439050689674521,0.8278325509059088,0.799557385885271,0.3376505461200899,0.7324379838126465,1.4705068154118228,4.5502485859911905,0.29821706666484876,0.014944503217686249
58,single_avalon_2048,track1_activity/submissions/single_avalon_2048.csv,0.5734,0.6782,0.741594332642061,0.7157709138841081,0.7013215292826431,0.40886209206748086,0.8759151422994376,1.9255518569435868,2.749557472949937,0.1455678916011471,0.014327183429151017
1411,tabpfn_chemberta_5m_mtr_umap_default,track1_activity/submissions/tabpfn_chemberta_5m_mtr_umap_default.csv,0.5287,0.6914,0.6501869261357215,0.8443053534864169,0.8555577243611625,0.3126415238678083,0.6354727828504244,1.8263198274638186,5.104873843906832,0.3504984191836242,0.013998431083575572
1405,tabpfn_chemberta_77m_mlm_umap_default,track1_activity/submissions/tabpfn_chemberta_77m_mlm_umap_default.csv,0.5522,0.6691,0.6660358069489558,0.7894402469916838,0.777350594181628,0.3600803076367888,0.7577785679285788,1.7569860704632516,2.9880469174775857,0.18092525533081025,0.012917924672488371
1409,tabpfn_chemberta_10m_mtr_umap_default,track1_activity/submissions/tabpfn_chemberta_10m_mtr_umap_default.csv,0.5367,0.691,0.6514176900395552,0.865374668218688,0.8609353845256789,0.29670416913439923,0.6456360342502365,1.557602095628003,4.51243787507295,0.3296251973364811,0.01224153786658256
907,tabpfn_pooled_boltz_ab_zmax_umap_default,track1_activity/submissions/tabpfn_pooled_boltz_ab_zmax_umap_default.csv,0.5755,0.6604,0.6843921103465131,0.7289360003668224,0.6819495464707489,0.4088401766957903,0.8469859035326006,1.977223241893849,3.1305389310759133,0.16898332877029543,0.010517807155325059
88,lgbm_topo_torsion_2048_scaffold,track1_activity/submissions/lgbm_topo_torsion_2048_scaffold.csv,0.6167,0.6342,0.734362584492446,0.6353450381311212,0.6141830067988282,0.4623473569851997,1.0394856128482404,1.9080195514705398,3.045367281877679,0.145140277117642,0.010299380041519219
317,lgbm_feat_morgan_r2_2048_umap_drop32,track1_activity/submissions/lgbm_feat_morgan_r2_2048_umap_drop32.csv,0.6096,0.6205,0.7451693624081467,0.7263583463472542,0.707869979593088,0.4109919393678837,0.8778927214755294,1.628240102456763,3.2796402881233724,0.17723779718157914,0.008983758331408602
1408,tabpfn_chemberta_10m_mlm_umap_default,track1_activity/submissions/tabpfn_chemberta_10m_mlm_umap_default.csv,0.5478,0.6723,0.6674900965352545,0.8059015826997684,0.8037227370468976,0.3465696169988279,0.6861724824629063,1.7468464861849817,3.6497789670730696,0.22858392971400182,0.008770817989292797
117,lgbm_count_morgan_r3_2048_umap,track1_activity/submissions/lgbm_count_morgan_r3_2048_umap.csv,0.568,0.6758,0.7172320018935292,0.7966671627877429,0.7788095776857634,0.35286557219899484,0.7717908980046526,1.6929605818437645,3.506737035269608,0.21473109467458712,0.007875318203324023
395,lgbm_mordred_jazzy_mixed,track1_activity/submissions/lgbm_mordred_jazzy_mixed.csv,0.5061,0.735,0.640472240198028,0.8397123534571209,0.8406128947006859,0.3280950055804332,0.6535181100066586,2.030937264315569,8.190641264279494,0.5548949787821208,0.005431687245596407
1506,tabpfn_chemfm_1b_mean_umap_default,track1_activity/submissions/tabpfn_chemfm_1b_mean_umap_default.csv,0.5538,0.6906,0.7074599239987401,0.751263075876716,0.7396803962727833,0.4102100258539156,0.7820790738380079,1.654789010125532,3.6412054623796632,0.19909472823511448,0.005383744859125059
90,lgbm_feat_morgan_r2_2048_scaffold,track1_activity/submissions/lgbm_feat_morgan_r2_2048_scaffold.csv,0.5842,0.6662,0.7127754508669104,0.7200378075249607,0.7054391097620553,0.4237174231325653,0.8460263985420654,1.787498571556223,3.6717377687699075,0.19561925903032795,0.004808273849649623
1406,tabpfn_chemberta_77m_mtr_umap_default,track1_activity/submissions/tabpfn_chemberta_77m_mtr_umap_default.csv,0.5494,0.6767,0.6615166992984843,0.8121518687225612,0.8309220481489068,0.33923873742977173,0.7159365118396832,1.4972249956280028,4.002722958966576,0.2528732580935183,0.0037879956617388128
1507,tabpfn_chemfm_3b_mean_umap_default,track1_activity/submissions/tabpfn_chemfm_3b_mean_umap_default.csv,0.5502,0.6908,0.7148956375289592,0.7379016489424416,0.7278699164618746,0.41303208476564324,0.8597883440817954,1.930758486184982,3.8494669801969876,0.2052763991991923,0.0032446885027172627
171,chemprop_multitask2_umap_aux0.02_tuned,track1_activity/submissions/chemprop_multitask2_umap_aux0.02_tuned.csv,0.5349,0.7277,0.4893199647324217,0.927131981008029,0.9188950255421303,0.22462576793449968,0.46195397216957484,1.355470355477299,3.035668585016285,0.29670210300278593,0.003118817783118153
284,gin_optuna_umap,track1_activity/submissions/gin_optuna_umap.csv,0.5712,0.681,0.6557217338941694,0.8524239882068151,0.8351248200957974,0.34649679412079615,0.7392395783539,1.2876593787156847,4.074441023480202,0.2665034017081468,0.0023256538827820597
85,xgboost_mordred,track1_activity/submissions/xgboost_mordred.csv,0.5128,0.7266,0.701929909913703,0.8258454188401315,0.8404227686639674,0.3484517908465956,0.6972108381217608,1.5725308381553083,8.097117168887186,0.5211219544542672,-0.000740207505803797
57,single_maccs,track1_activity/submissions/single_maccs.csv,0.6197,0.6176,0.7501540854010291,0.6440300903542228,0.649481585220827,0.45014560130843256,0.9502182345502426,2.225060624701986,4.279873719748152,0.20798347482839408,-0.0018016492236501685
86,lgbm_maccs_scaffold_default,track1_activity/submissions/lgbm_maccs_scaffold_default.csv,0.6216,0.6147,0.7546760386583804,0.6152981256444096,0.6308523947959528,0.4594768118975831,0.9719466273799554,2.11725013020052,4.271017820868892,0.20202444177639187,-0.0018997144466405737
311,lgbm_count_morgan_r2_2048_umap_drop32,track1_activity/submissions/lgbm_count_morgan_r2_2048_umap_drop32.csv,0.571,0.661,0.7062669463449861,0.8032883643017177,0.7944721053588042,0.3536224489139992,0.7863202445500408,1.404891294442951,4.515968198988794,0.2808825871465963,-0.002232130968167924
120,lgbm_feat_morgan_r2_2048_umap,track1_activity/submissions/lgbm_feat_morgan_r2_2048_umap.csv,0.6096,0.6316,0.7420757067004571,0.7090052763217447,0.6912874078883027,0.43513171700585007,0.888418849749813,1.7019214009271888,4.489434453491102,0.23345536544797324,-0.0035969788750280195
89,lgbm_rdkit_fp_2048_scaffold,track1_activity/submissions/lgbm_rdkit_fp_2048_scaffold.csv,0.6177,0.6348,0.768871690564576,0.6171993790631084,0.6162127955667126,0.45618965761864294,1.01699512851361,2.054773985066941,4.456139930546555,0.21037629180211648,-0.0036851924578384064
59,single_mordred,track1_activity/submissions/single_mordred.csv,0.5103,0.7284,0.6465285520011251,0.8541404349351918,0.8565277505905499,0.31823537384197315,0.6399069198582277,1.5274820060541865,8.731424145906624,0.6130521178863861,-0.003978948935905677
1412,tabpfn_chemberta_zinc_v1_umap_default,track1_activity/submissions/tabpfn_chemberta_zinc_v1_umap_default.csv,0.5939,0.628,0.7244283306530368,0.6599953255714288,0.6249251584294719,0.450121761267536,0.9263207682963227,1.901700370463252,4.5491619793198845,0.2252392069041726,-0.0044940550185495615
173,chemprop_multitask2_umap_aux0.05_tuned,track1_activity/submissions/chemprop_multitask2_umap_aux0.05_tuned.csv,0.5406,0.7138,0.5151749400830584,0.9273411617359967,0.9143188457118804,0.23032362730187955,0.46676415094290397,1.3423473554772989,3.200835320583501,0.31020201805662795,-0.00455598748786925
84,catboost_mordred,track1_activity/submissions/catboost_mordred.csv,0.5192,0.7163,0.6680996150017635,0.8217493784565411,0.8360436478360045,0.3434755144976988,0.7232057635493933,1.6150956526657243,7.908030418237749,0.5076416037101855,-0.005149814472331458
313,lgbm_count_morgan_r3_2048_umap_drop32,track1_activity/submissions/lgbm_count_morgan_r3_2048_umap_drop32.csv,0.5768,0.6532,0.7169549574004053,0.7853462743327019,0.7740356275660268,0.36936607334002036,0.7965694907692534,1.590127312846925,4.829353986847727,0.2890054418124752,-0.005680861335277677
93,lgbm_count_atompair_2048_scaffold,track1_activity/submissions/lgbm_count_atompair_2048_scaffold.csv,0.5537,0.6931,0.7009439169311146,0.8134249623585128,0.7946161710638352,0.3497745584407969,0.7370816685049938,1.6359291301501528,4.980055461480034,0.3140319675922156,-0.006796045783616275
337,lgbm_mordred_jazzy_scaffold_default,track1_activity/submissions/lgbm_mordred_jazzy_scaffold_default.csv,0.5091,0.7302,0.6559719310224285,0.8455329435638659,0.8605601291701542,0.32899239777942313,0.6669134948901355,1.6048172562830318,9.238463571037608,0.6258849365191146,-0.008064483665964538
174,chemprop_multitask5_umap_aux0.05_tuned,track1_activity/submissions/chemprop_multitask5_umap_aux0.05_tuned.csv,0.5389,0.7085,0.5192444048332914,0.9361315088305886,0.9252235825255422,0.2129596489291027,0.438757982230854,1.1405560554772989,2.8857912082244157,0.29960172209058394,-0.008148613891414858
432,lgbm_rdkit_desc_full_mixed_s2_default,track1_activity/submissions/lgbm_rdkit_desc_full_mixed_s2_default.csv,0.523,0.713,0.6572313406142132,0.8142581799373956,0.8288292396238652,0.3475457367638481,0.732654182067168,1.7411689510476007,7.82869350193217,0.4947467014361818,-0.008237849754598675
450,tabpfn_3d_ligand_umap,track1_activity/submissions/tabpfn_3d_ligand_umap.csv,0.5321,0.7027,0.6144660231321684,0.8004611032516381,0.7937161167170321,0.35110042254469714,0.7733583840856787,1.7810846806671226,6.919242760572882,0.4271841041450032,-0.00831443605662277
392,lgbm_mordred_jazzy_mixed_default,track1_activity/submissions/lgbm_mordred_jazzy_mixed_default.csv,0.5095,0.7306,0.6572040365761209,0.8454920762297359,0.860953091866897,0.3289846736531167,0.6620437966986598,1.605666790197497,9.24000052867739,0.6258190651498301,-0.008479698759836184
130,lgbm_count_morgan_r2_2048_umap_gap1.0,track1_activity/submissions/lgbm_count_morgan_r2_2048_umap_gap1.0.csv,0.5769,0.6673,0.71022696750987,0.7817947128942848,0.7623064057587488,0.37275773008873814,0.7907398453528842,1.5647087635266903,5.153928093876135,0.305536019189737,-0.008994435540536114
286,graphgps_optuna_umap,track1_activity/submissions/graphgps_optuna_umap.csv,0.5714,0.6642,0.6832514411519746,0.8050216743966927,0.7835308901915945,0.3871182572087236,0.7607001479770394,1.6120819495063614,5.127241396967177,0.30122968774757497,-0.009014779113846239
428,lgbm_mordred_jazzy_mixed_s1_default,track1_activity/submissions/lgbm_mordred_jazzy_mixed_s1_default.csv,0.5103,0.7317,0.6571426801808753,0.8451688779037424,0.8607165676108389,0.32968629843091374,0.662687991835414,1.6056693147691394,9.275538577189183,0.6273435611389572,-0.009649111740510068
312,lgbm_count_atompair_2048_umap_drop32,track1_activity/submissions/lgbm_count_atompair_2048_umap_drop32.csv,0.566,0.6628,0.7317083578534123,0.8362573209138044,0.8101921955128526,0.35011088673565277,0.7339760589112286,1.472807737625538,5.269699622802289,0.33719132589513096,-0.009699213962735941
61,single_chemberta_77m_mlm,track1_activity/submissions/single_chemberta_77m_mlm.csv,0.5856,0.6552,0.7411392669386777,0.760745800924558,0.7359756379122,0.39584561894555864,0.8128666709972433,1.73133607090905,5.2084582231028635,0.29473365817786484,-0.010001494609939808
429,lgbm_rdkit_desc_full_mixed_s1_default,track1_activity/submissions/lgbm_rdkit_desc_full_mixed_s1_default.csv,0.5219,0.7124,0.6547416032099336,0.8124755800573326,0.8295908992650239,0.3515334166139285,0.7282581748504995,1.748134057559902,8.123566797381487,0.5094177484414671,-0.010166336306093468
1410,tabpfn_chemberta_5m_mlm_umap_default,track1_activity/submissions/tabpfn_chemberta_5m_mlm_umap_default.csv,0.559,0.658,0.6822125177036034,0.7660035978258734,0.7812108015052223,0.3718746375590188,0.7738137368580303,1.9398614861849817,5.2945225069224975,0.3061061190101303,-0.010382717820405351
431,lgbm_mordred_jazzy_mixed_s2_default,track1_activity/submissions/lgbm_mordred_jazzy_mixed_s2_default.csv,0.5102,0.7312,0.6609029351552028,0.8437988484372311,0.859417773011245,0.33311981064298996,0.6635247359879847,1.5781177144134606,9.406070135886557,0.6320607497864404,-0.010923097571725354
435,lgbm_mordred_jazzy_adv_default,track1_activity/submissions/lgbm_mordred_jazzy_adv_default.csv,0.5104,0.7316,0.6597276459932927,0.843888247587737,0.8597142949647247,0.33282440299517396,0.666068241974355,1.5808076663632287,9.401453234874822,0.6319974219553404,-0.011071020408651662
172,chemprop_multitask5_umap_aux0.02_tuned,track1_activity/submissions/chemprop_multitask5_umap_aux0.02_tuned.csv,0.5436,0.7207,0.5225424619292353,0.9273516763852572,0.9175086787778461,0.23325465927067832,0.4828925745890096,1.351543355477299,3.574690156831429,0.3416232610949552,-0.011363671138985001
434,lgbm_mordred_jazzy_test_nn_default,track1_activity/submissions/lgbm_mordred_jazzy_test_nn_default.csv,0.5101,0.7313,0.6602226011257971,0.8424438772048135,0.8582731058299167,0.33662631240875457,0.6744023851403135,1.5671401948982835,9.544063185901399,0.6371710062299838,-0.012273158107189066
116,lgbm_count_morgan_r2_2048_umap,track1_activity/submissions/lgbm_count_morgan_r2_2048_umap.csv,0.5603,0.6852,0.7015055284632135,0.7907745049691122,0.7805573501780807,0.36554820887084527,0.8046194051632056,1.5329290599193897,5.516988342173278,0.3310700058375721,-0.01248084759914968
426,lgbm_rdkit_desc_full_mixed_s0_default,track1_activity/submissions/lgbm_rdkit_desc_full_mixed_s0_default.csv,0.523,0.7141,0.6526650311846611,0.8118298225126002,0.829894354279018,0.3533084628341145,0.7389559938281843,1.746092726110093,8.266143784692453,0.5167855610562215,-0.01272760710360684
393,lgbm_rdkit_desc_full_mixed_default,track1_activity/submissions/lgbm_rdkit_desc_full_mixed_default.csv,0.5247,0.711,0.6544499914305849,0.8125907050189686,0.8297450266798645,0.3522938835498607,0.7330069501456453,1.740209481340914,8.159509742612483,0.5116114638006659,-0.0133409750971221
346,lgbm_mordred_jazzy_umap_mordred_default,track1_activity/submissions/lgbm_mordred_jazzy_umap_mordred_default.csv,0.5151,0.722,0.6596685740437256,0.8458055254394756,0.8605136420653371,0.3283219481457444,0.6630791798084911,1.60930669383787,9.201759637644948,0.6242598150120601,-0.01368403533936436
1413,tabpfn_bert_base_smiles_umap_default,track1_activity/submissions/tabpfn_bert_base_smiles_umap_default.csv,0.669,0.5558,0.7907257958423137,0.5869866545587226,0.5408509646562907,0.49863789991029944,1.014288324962628,1.8849584861849822,5.442510530550971,0.24900855106106498,-0.014397863303715695
94,lgbm_count_rdkit_fp_2048_scaffold,track1_activity/submissions/lgbm_count_rdkit_fp_2048_scaffold.csv,0.5843,0.6671,0.7426619728012303,0.6759374514887454,0.6930773123440355,0.42308566140371945,0.9099170164024776,2.114747750098543,5.764238003382836,0.29159414545585427,-0.01610409326190275
425,lgbm_mordred_jazzy_mixed_s0_default,track1_activity/submissions/lgbm_mordred_jazzy_mixed_s0_default.csv,0.5131,0.7288,0.6651725296081887,0.8405865603187356,0.8576051314652884,0.34182757908955336,0.6689720860783434,1.5511143740255502,9.736653497435173,0.6436083665950943,-0.01730308655614279
336,lgbm_rdkit_desc_full_scaffold_default,track1_activity/submissions/lgbm_rdkit_desc_full_scaffold_default.csv,0.5249,0.7117,0.653895365450019,0.8091915202244468,0.8305790390982322,0.35861606422513526,0.732721788310067,1.7529938290462326,8.551447349000341,0.5291389001489933,-0.01758679477450614
396,lgbm_rdkit_desc_full_mixed,track1_activity/submissions/lgbm_rdkit_desc_full_mixed.csv,0.5185,0.7174,0.6463561955282231,0.8024845348528706,0.8176669127016636,0.3782479109994995,0.7165137895545661,1.6514658793342787,9.238872427569447,0.5566501713645396,-0.018453682495684416
307,lgbm_mordred_jazzy_umap_drop32,track1_activity/submissions/lgbm_mordred_jazzy_umap_drop32.csv,0.5198,0.7039,0.667786431398913,0.8482371014800557,0.8505652238635201,0.3301577512048752,0.6408857788029371,1.5804481332228217,9.355996112735673,0.6365123869300149,-0.019963116151454272
110,lgbm_mordred_umap,track1_activity/submissions/lgbm_mordred_umap.csv,0.5243,0.712,0.6677788531097476,0.849354221239305,0.8534880450254724,0.3229627401184877,0.6628380512890641,1.733258475942642,9.013447266613328,0.6215638992183495,-0.02089372746850302
309,lgbm_chemberta_5m_mtr_umap_drop32,track1_activity/submissions/lgbm_chemberta_5m_mtr_umap_drop32.csv,0.5652,0.6475,0.6958943979513913,0.7845124040445177,0.7890905784369256,0.3715711407521085,0.7867562279030835,1.7554947962655874,6.431886786494441,0.3821037197939651,-0.021750290679986576
118,lgbm_count_atompair_2048_umap,track1_activity/submissions/lgbm_count_atompair_2048_umap.csv,0.5658,0.6711,0.7141026777876943,0.7968645316046258,0.7697782798424605,0.39005442788947964,0.7758069048650125,1.547612901926752,6.435999410450199,0.3741932955370123,-0.022161082662291585
60,single_chemeleon,track1_activity/submissions/single_chemeleon.csv,0.5437,0.7074,0.7159173553693593,0.800754610736729,0.7897122528272693,0.3713746046299927,0.7987530953359249,1.5579025833808586,7.162786760761431,0.43565903727065547,-0.02275535970021413
112,lgbm_chemberta_5m_mtr_umap,track1_activity/submissions/lgbm_chemberta_5m_mtr_umap.csv,0.5602,0.6663,0.7022724761241517,0.7974565726595352,0.7962300379323237,0.36284956920245703,0.7741128976149586,1.4674081093973643,6.55949913979004,0.400706272232117,-0.022851982781949536
344,lgbm_mordred_jazzy_umap_chemberta_5m_mtr_default,track1_activity/submissions/lgbm_mordred_jazzy_umap_chemberta_5m_mtr_default.csv,0.5245,0.7086,0.6754949921113327,0.8454835863187915,0.8601260124972541,0.32892080520466344,0.6659179302645418,1.6054063719105338,9.23564475684826,0.6257130112592877,-0.023434863672575818
351,lgbm_mordred_jazzy_umap_k150_default,track1_activity/submissions/lgbm_mordred_jazzy_umap_k150_default.csv,0.5244,0.7074,0.6696643746512656,0.844706718661751,0.8606204824094865,0.3303560352667845,0.6635458905119646,1.5970854645945565,9.306868152075431,0.6284015095875737,-0.024075802226089977
342,lgbm_mordred_jazzy_umap_s2_default,track1_activity/submissions/lgbm_mordred_jazzy_umap_s2_default.csv,0.5254,0.7047,0.6833364142591615,0.8446279445859589,0.860376225116872,0.33037070755624304,0.6617290688236526,1.599421116490439,9.308188254086968,0.6283866669046754,-0.025089296691994507
111,lgbm_chemeleon_umap,track1_activity/submissions/lgbm_chemeleon_umap.csv,0.5531,0.6951,0.7059578731627102,0.8025866168383716,0.7873254111486564,0.36647242814513137,0.7319553915534691,1.374634437889088,6.785700633261357,0.4208071605637295,-0.0251864548955162
343,lgbm_mordred_jazzy_umap_s3_default,track1_activity/submissions/lgbm_mordred_jazzy_umap_s3_default.csv,0.5261,0.7099,0.6807257156649021,0.8450084982389773,0.8607455442765567,0.32990070947421807,0.6607471720379475,1.6057858685558228,9.29033752088806,0.6279610035675153,-0.02560138939836497
129,residual_physprop+mordred_umap,track1_activity/submissions/residual_physprop+mordred_umap.csv,0.5282,0.7056,0.62820383500636,0.8044263663500758,0.8186611149389892,0.3597149343387825,0.7705663909652132,1.5653059912072393,9.025793305424376,0.5556105727342266,-0.02565223174101941
240,lgbm_mordred_jazzy_umap,track1_activity/submissions/lgbm_mordred_jazzy_umap.csv,0.5212,0.718,0.668883115524057,0.8452053262200176,0.8481585606703498,0.34565871089846334,0.6720228770914355,1.6516375531506577,9.781750175850938,0.6520411244657519,-0.02593067597647864
316,lgbm_atompair_2048_umap_drop32,track1_activity/submissions/lgbm_atompair_2048_umap_drop32.csv,0.5983,0.6293,0.7486708354056261,0.7610362056987213,0.7655303539795265,0.39108742203830066,0.817580302663017,2.058061745867846,6.821788157221596,0.38546385175323694,-0.026039630012981974
1407,tabpfn_chemberta_100m_mlm_umap_default,track1_activity/submissions/tabpfn_chemberta_100m_mlm_umap_default.csv,0.5643,0.657,0.6805164501151837,0.7705299140767534,0.7893579553211825,0.3922874202318906,0.7812194752229716,1.574981827463818,6.829178329460841,0.3904727518841321,-0.02613753169924621
2240,lgbm_clamp_embed_umap_default,track1_activity/submissions/lgbm_clamp_embed_umap_default.csv,0.6188,0.6147,0.777905429665318,0.743346380049698,0.7639032883359502,0.41823465615354954,0.8457098027627853,1.7506794586986438,6.788546706285592,0.3686044180570118,-0.026250160185926907
87,lgbm_atompair_2048_scaffold,track1_activity/submissions/lgbm_atompair_2048_scaffold.csv,0.5765,0.6735,0.7397436124966331,0.7498387634798014,0.7565608315431986,0.38998762065999865,0.8364931442962918,2.1888639736277318,6.848013038221624,0.38081012834740524,-0.026279882795416216
349,lgbm_mordred_jazzy_umap_k75_default,track1_activity/submissions/lgbm_mordred_jazzy_umap_k75_default.csv,0.527,0.7087,0.671185903659622,0.8443142456989895,0.8599122429234775,0.3310614786767467,0.6662379771999042,1.5998554765929658,9.32173740476759,0.6284515370407251,-0.026838603621210863
310,lgbm_molformer_xl_umap_drop32,track1_activity/submissions/lgbm_molformer_xl_umap_drop32.csv,0.5865,0.6455,0.7577491154232616,0.6791256128132279,0.6721647520808431,0.4485380245668586,0.9483165853713137,1.8583491243313799,6.844535208120855,0.34204735606788395,-0.027416112572545726
148,lgbm_mordred_umap_default,track1_activity/submissions/lgbm_mordred_umap_default.csv,0.5291,0.7111,0.6756535830332764,0.843056000463161,0.8620708267484939,0.3255197156843505,0.6818688851168946,1.6013441841294318,9.205952589533728,0.6204714524050717,-0.0276699202090243
347,lgbm_mordred_jazzy_umap_morgan_mordred_default,track1_activity/submissions/lgbm_mordred_jazzy_umap_morgan_mordred_default.csv,0.5285,0.7113,0.6941903600060253,0.844706718661751,0.8606204824094865,0.3303560352667845,0.6635458905119646,1.5970854645945565,9.306868152075431,0.6284015095875737,-0.02817580222608997
1508,tabpfn_chemfm_3b_last_umap_default,track1_activity/submissions/tabpfn_chemfm_3b_last_umap_default.csv,0.5846,0.6493,0.736227813493105,0.5785669985813318,0.5674482544314744,0.49608432593912444,1.044894881357234,2.038119486184982,6.836021889817523,0.3108040688332439,-0.028281905416957714
350,lgbm_mordred_jazzy_umap_k100_default,track1_activity/submissions/lgbm_mordred_jazzy_umap_k100_default.csv,0.5271,0.7107,0.6735191608333548,0.8427450049852608,0.858757087255785,0.3359980638806406,0.6694497260866822,1.5686672714480032,9.518177495597321,0.6364020249604737,-0.029001736233586033
348,lgbm_mordred_jazzy_umap_k25_default,track1_activity/submissions/lgbm_mordred_jazzy_umap_k25_default.csv,0.5276,0.6835,0.6807760829344839,0.8430278122601925,0.859102940649367,0.33518314132701327,0.6625208468998853,1.5781193329706884,9.488004220949461,0.6352958822918552,-0.029183705036034832
222,lgbm_mordred_jazzy_umap_default,track1_activity/submissions/lgbm_mordred_jazzy_umap_default.csv,0.528,0.7131,0.6761282045308705,0.8429175235663912,0.8592410686816534,0.3354882918917952,0.6641146090950698,1.578345792673698,9.492446682055403,0.6352648400937932,-0.029634232658389964
345,lgbm_mordred_jazzy_umap_molformer_xl_default,track1_activity/submissions/lgbm_mordred_jazzy_umap_molformer_xl_default.csv,0.5298,0.7067,0.6820241962754537,0.8442509274708825,0.8597145616211578,0.3312089674536306,0.6672194127745824,1.6002725370447966,9.328355672518335,0.6287096257973954,-0.029707736074256003
341,lgbm_mordred_jazzy_umap_s1_default,track1_activity/submissions/lgbm_mordred_jazzy_umap_s1_default.csv,0.5272,0.6942,0.6780346767315443,0.8412185674971709,0.8580501810519409,0.33968749491208766,0.6697036850783799,1.5586207651308763,9.654203407252137,0.6407082164610826,-0.030535783970763127
