compound,qha,template_pdb,template_ccd,mcs_atoms,mcs_coverage,source,template_rmsd,skipped,error
x03420-1,26,8SVO,WSO,10.0,0.38461538461538464,boltz_model_3,3.7347484576421692,,
x03420-1,26,8SVO,WSO,10.0,0.38461538461538464,boltz_model_4,3.7864645868637137,,
x03420-1,26,8SVO,WSO,10.0,0.38461538461538464,gnina_refined,3.697346595251942,,
x03420-1,26,8SVO,WSO,10.0,0.38461538461538464,template_transferred,0.037689877856071995,,
x03421-1,23,2O9I,444,11.0,0.4782608695652174,boltz_model_0,4.645519768988429,,
x03421-1,23,2O9I,444,11.0,0.4782608695652174,boltz_model_1,4.482710111689755,,
x03421-1,23,2O9I,444,11.0,0.4782608695652174,boltz_model_2,4.585167779922152,,
x03421-1,23,2O9I,444,11.0,0.4782608695652174,boltz_model_3,4.583804295684162,,
x03421-1,23,2O9I,444,11.0,0.4782608695652174,boltz_model_4,4.574558267247621,,
x03421-1,23,2O9I,444,11.0,0.4782608695652174,gnina_refined,4.658382494730302,,
x03421-1,23,2O9I,444,11.0,0.4782608695652174,template_transferred,0.1135351493443396,,
x03425-1,24,2O9I,444,11.0,0.4583333333333333,boltz_model_0,4.7548302121908,,
x03425-1,24,2O9I,444,11.0,0.4583333333333333,boltz_model_1,4.8937640926580785,,
x03425-1,24,2O9I,444,11.0,0.4583333333333333,boltz_model_2,4.880311342671597,,
x03425-1,24,2O9I,444,11.0,0.4583333333333333,boltz_model_3,4.880190925097656,,
x03425-1,24,2O9I,444,11.0,0.4583333333333333,boltz_model_4,4.83494113773024,,
x03425-1,24,2O9I,444,11.0,0.4583333333333333,gnina_refined,5.047402754926157,,
x03425-1,24,2O9I,444,11.0,0.4583333333333333,template_transferred,0.1104669334800416,,
x03432-1,22,8EQZ,WQB,8.0,0.36363636363636365,boltz_model_0,6.415890522908376,,
x03432-1,22,8EQZ,WQB,8.0,0.36363636363636365,boltz_model_1,6.789335670923547,,
x03432-1,22,8EQZ,WQB,8.0,0.36363636363636365,boltz_model_2,6.721268912235352,,
x03432-1,22,8EQZ,WQB,8.0,0.36363636363636365,boltz_model_3,6.463144340843429,,
x03432-1,22,8EQZ,WQB,8.0,0.36363636363636365,boltz_model_4,6.7643670188668255,,
x03432-1,22,8EQZ,WQB,8.0,0.36363636363636365,gnina_refined,5.9092350986299556,,
x03432-1,22,8EQZ,WQB,8.0,0.36363636363636365,template_transferred,0.07818327737350643,,
x03454-1,28,7AXD,S6W,12.0,0.42857142857142855,boltz_model_0,3.445346748571421,,
x03454-1,28,7AXD,S6W,12.0,0.42857142857142855,boltz_model_1,3.578526189341076,,
x03454-1,28,7AXD,S6W,12.0,0.42857142857142855,boltz_model_2,3.774920358976384,,
x03454-1,28,7AXD,S6W,12.0,0.42857142857142855,boltz_model_3,3.94214251747519,,
x03454-1,28,7AXD,S6W,12.0,0.42857142857142855,boltz_model_4,4.010857548706483,,
x03454-1,28,7AXD,S6W,12.0,0.42857142857142855,gnina_refined,3.575735037937137,,
x03454-1,28,7AXD,S6W,12.0,0.42857142857142855,template_transferred,0.06782358955789694,,
x03462-1,27,6DUP,HCJ,12.0,0.4444444444444444,boltz_model_0,3.3842110539114914,,
x03462-1,27,6DUP,HCJ,12.0,0.4444444444444444,boltz_model_1,4.068864888709479,,
x03462-1,27,6DUP,HCJ,12.0,0.4444444444444444,boltz_model_2,3.747932821092448,,
x03462-1,27,6DUP,HCJ,12.0,0.4444444444444444,boltz_model_3,2.7530218742903303,,
x03462-1,27,6DUP,HCJ,12.0,0.4444444444444444,boltz_model_4,2.9513218438667206,,
x03462-1,27,6DUP,HCJ,12.0,0.4444444444444444,gnina_refined,3.6350584881386268,,
x03462-1,27,6DUP,HCJ,12.0,0.4444444444444444,template_transferred,0.12084493734607536,,
x03463-1,27,9FZG,A1IHA,11.0,0.4074074074074074,boltz_model_0,4.109150222320799,,
x03463-1,27,9FZG,A1IHA,11.0,0.4074074074074074,boltz_model_1,4.454502001976543,,
x03463-1,27,9FZG,A1IHA,11.0,0.4074074074074074,boltz_model_2,4.217684584515449,,
x03463-1,27,9FZG,A1IHA,11.0,0.4074074074074074,boltz_model_3,4.587956389989606,,
x03463-1,27,9FZG,A1IHA,11.0,0.4074074074074074,boltz_model_4,5.017497951830244,,
x03463-1,27,9FZG,A1IHA,11.0,0.4074074074074074,gnina_refined,4.041681191322518,,
x03463-1,27,9FZG,A1IHA,11.0,0.4074074074074074,template_transferred,0.0571842363333844,,
x03464-1,25,,,,,,,mcs_below_threshold,
x03468-1,24,2O9I,444,12.0,0.5,boltz_model_0,6.948565655064709,,
x03468-1,24,2O9I,444,12.0,0.5,boltz_model_1,7.118012731765933,,
x03468-1,24,2O9I,444,12.0,0.5,boltz_model_2,7.556387497941263,,
x03468-1,24,2O9I,444,12.0,0.5,boltz_model_3,7.047926885826654,,
x03468-1,24,2O9I,444,12.0,0.5,boltz_model_4,8.095513181540525,,
x03468-1,24,2O9I,444,12.0,0.5,gnina_refined,7.009759872260501,,
x03468-1,24,2O9I,444,12.0,0.5,template_transferred,0.10114245200622086,,
