feature,family,gain_mean,gain_std,nonzero_folds,rank,gain_share_pct
mordred.SpDiam_Dzpe,mordred,3.540305283665657,7.069452256184164,2,2173,0.0038670492908207455
mordred.SpAbs_Dzp,mordred,3.5263554506003856,3.0389672165420665,4,2174,0.0038518119912830423
mordred.SpAD_Dzp,mordred,3.5182288490235805,3.906318295801605,4,2175,0.003842935364453893
d3_rdf.150,d3_rdf,3.507037676498294,2.4915070338792638,5,2176,0.003830711329431536
rdkit.SlogP_VSA4,rdkit,3.4843800716102122,4.843243690388162,5,2177,0.00380596259510108
mordred.Sare,mordred,3.4242119789123535,4.213431503112061,2,2178,0.0037402414322197874
mordred.AATSC0pe,mordred,3.421531102433801,3.6201396971304756,5,2179,0.0037373131306597503
mordred.SpDiam_Dzm,mordred,3.4199657455086707,6.482475370147389,3,2180,0.0037356033028618104
mordred.LogEE_Dzi,mordred,3.404343570768833,2.8930925132051284,4,2181,0.003718539316875207
rdkit.Chi1n,rdkit,3.367564357444644,3.536605574669206,5,2182,0.003678365654039276
mordred.DetourIndex,mordred,3.3519470885396005,2.098559599665621,5,2183,0.003661307026659754
mordred.ATS0v,mordred,3.3415880531072615,2.7954558124431155,5,2184,0.003649991928832728
mordred.MATS2v,mordred,3.335572321340442,1.4517352068985787,5,2185,0.003643420989493124
mordred.NdCH2,mordred,3.3319775849580764,4.298341496771449,3,2186,0.0036394944855155575
d3_rdf.144,d3_rdf,3.3257132433354855,3.249574259021664,5,2187,0.0036326519914682593
mordred.ATS0se,mordred,3.3222508329898117,3.290388281894975,4,2188,0.0036288700262423943
mordred.SaaO,mordred,3.2883360266685484,2.2157194239316857,5,2189,0.003591825134001585
d3_whim.89,d3_whim,3.2642240922898056,3.607901061129226,3,2190,0.0035654878463191255
mordred.ATS3pe,mordred,3.2408692270517347,3.1205197162361697,4,2191,0.00353997749966264
d3_mordred3d.WPSA5,d3_mordred3d,3.2372948767617347,1.3815326106726262,5,2192,0.003536073263263067
mordred.ETA_dBeta,mordred,3.2113804284483196,3.5531971990145066,5,2193,0.0035077671029342485
mordred.ETA_beta_ns_d,mordred,3.199724031984806,2.8815897083115365,5,2194,0.0034950349072431805
mordred.ATS5se,mordred,3.1711912885308267,2.7326393716030464,4,2195,0.0034638688024871975
rdkit.fr_Ndealkylation2,rdkit,3.1546469885855912,3.5976239638234224,3,2196,0.003445797585955242
d3_autocorr3d.31,d3_autocorr3d,3.1225978426635264,3.1851613519924444,5,2197,0.003410790540777204
mordred.nFHRing,mordred,3.087499038875103,4.9479918309655515,4,2198,0.003372452376855322
mordred.LogEE_Dzv,mordred,3.0830822959542274,3.89213052690503,2,2199,0.0033676280012121503
mordred.AATS1v,mordred,3.0364324608817697,2.3750855353987097,4,2200,0.0033166727312058672
d3_whim.109,d3_whim,3.0178599949926137,2.7865817981215932,4,2201,0.0032963861640059084
mordred.ATS8are,mordred,2.9704883348196747,3.01401795345383,4,2202,0.0032446424497782215
d3_rdf.60,d3_rdf,2.95049435403198,2.868125964203074,4,2203,0.0032228031723626647
d3_whim.108,d3_whim,2.9421612042933702,2.030517066488293,5,2204,0.0032137009345032134
mordred.SsCl,mordred,2.931476339884102,4.647142611898389,4,2205,0.0032020299360932705
mordred.ATS1d,mordred,2.9289162009954453,4.356433625622629,4,2206,0.0031992335153101644
d3_whim.112,d3_whim,2.890464874356985,3.3814125430133397,4,2207,0.0031572334154615954
mordred.SpDiam_Dzi,mordred,2.8878847904503346,5.485216987142052,3,2208,0.003154415208882771
d3_whim.110,d3_whim,2.8682071179151536,2.3916470333853477,4,2209,0.0031329214326332316
mordred.MAXaasN,mordred,2.8667539207264783,3.1123980849380204,4,2210,0.0031313341160863176
d3_morse.110,d3_morse,2.827148265764117,1.3780295849120638,5,2211,0.0030880731519425386
rdkit.PEOE_VSA11,rdkit,2.7781944990158083,4.046432492380707,4,2212,0.0030346013143977713
mordred.nG12FARing,mordred,2.775217992067337,4.486382217216423,4,2213,0.0030313500978607923
d3_rdf.175,d3_rdf,2.7690919555723665,2.9933990333172362,5,2214,0.0030246586734820192
rdkit.fr_Ar_COO,rdkit,2.765117436647415,5.530234873294831,1,2215,0.0030203173358406016
mordred.BCUTm-1h,mordred,2.740533852018416,1.6517806650210562,5,2216,0.0029934648680763048
d3_getaway.113,d3_getaway,2.7320107854902744,0.9983287135380712,5,2217,0.0029841551855115454
mordred.MIC4,mordred,2.7121763475239278,2.419390142131569,4,2218,0.002962490175540379
mordred.AATS1m,mordred,2.695548763871193,2.3149146757403822,5,2219,0.002944327988830369
mordred.NdssC,mordred,2.6574711184948683,2.3175378965435915,3,2220,0.0029027360582621164
mordred.C3SP3,mordred,2.640784761682153,3.022375388155425,3,2221,0.0028845096740639205
rdkit.PEOE_VSA14,rdkit,2.640396765619516,3.492411108448671,3,2222,0.002884085868832834
mordred.MAXsNH2,mordred,2.63417404666543,1.7976562012035022,5,2223,0.0028772888389186624
boltz_tier1.plddt_res209,boltz_tier1,2.6320021361112595,2.2871028476438497,5,2224,0.002874916477075467
mordred.ATS7pe,mordred,2.610187954455614,2.817522813049428,4,2225,0.002851089007707075
mordred.piPC1,mordred,2.5974222226068377,2.8576027673541895,4,2226,0.0028371450931750763
mordred.AATS0are,mordred,2.5957597866654396,2.136023166801148,3,2227,0.002835329226685291
mordred.nN,mordred,2.585264506936073,5.074410045052209,2,2228,0.0028238653102197623
rdkit.SlogP_VSA1,rdkit,2.5817166201770307,2.44839447937308,5,2229,0.0028199899797394313
mordred.TIC5,mordred,2.5813742205500603,2.553758060406274,4,2230,0.0028196159791579667
d3_autocorr3d.72,d3_autocorr3d,2.574602847546339,1.0142893659282832,5,2231,0.0028122196584811207
d3_getaway.7,d3_getaway,2.5616018872708084,1.5727351776616767,4,2232,0.0027980188056774256
mordred.HybRatio,mordred,2.5416224516928194,0.892968058967722,5,2233,0.0027761954158869095
rdkit.PEOE_VSA4,rdkit,2.5408217523247005,1.4247214169332956,5,2234,0.0027753208178860162
rdkit.fr_NH0,rdkit,2.5261061020195483,3.5025625363225226,3,2235,0.0027592470218382407
mordred.Kier2,mordred,2.5162221867591144,2.3144413534365174,4,2236,0.0027484508942628187
mordred.SpAbs_Dzv,mordred,2.4808300733566284,3.9121528914441965,2,2237,0.00270979235041769
d3_rdf.83,d3_rdf,2.449087753891945,1.7386632598248126,4,2238,0.0026751204495109367
d3_rdf.53,d3_rdf,2.4166529923677444,1.4700103210440254,5,2239,0.0026396921992612207
mordred.SpDiam_Dzv,mordred,2.3850751876831056,2.664238980558342,3,2240,0.0026051999966325897
rdkit.fr_aniline,rdkit,2.376546895876527,2.480619621822456,4,2241,0.00259588460653482
rdkit.Chi3v,rdkit,2.3762155950069426,1.5042511480453025,5,2242,0.002595522729044004
mordred.ZMIC0,mordred,2.346104711294174,2.2134558340705057,4,2243,0.0025626328333492225
mordred.ATS8pe,mordred,2.3365369513630867,3.432792522459336,4,2244,0.0025521820399029733
mordred.ATS1pe,mordred,2.3104631662368775,4.35993927990336,2,2245,0.002523701837151384
d3_mordred3d.PPSA2,d3_mordred3d,2.300237842462957,1.3569012980165414,4,2246,0.0025125327915804297
mordred.MAXddssS,mordred,2.2920846179127694,2.1060907680785617,5,2247,0.002503627084674256
rdkit.MolMR,rdkit,2.265856218338013,2.0938744179881876,3,2248,0.0024749779977034543
mordred.n5aHRing,mordred,2.197667786478996,3.9807594569865707,4,2249,0.002400496277644114
d3_whim.51,d3_whim,2.1887845143675806,3.0477003730760623,3,2250,0.0023907931451834443
mordred.MAXaaS,mordred,2.1419503850862385,2.0908150266585293,4,2251,0.002339636571975131
d3_rdf.114,d3_rdf,2.1324164837598802,1.9267816366874173,5,2252,0.0023292227620325388
mordred.C2SP2,mordred,2.1231644853949545,2.666510190608529,4,2253,0.0023191168726108455
mordred.MZ,mordred,2.096422591805458,2.244506696390982,3,2254,0.002289906899923577
d3_autocorr3d.30,d3_autocorr3d,2.0910243041813374,1.9758655875219868,4,2255,0.0022840103902567925
rdkit.SMR_VSA4,rdkit,2.08491850271821,2.158376026303848,3,2256,0.002277341068453722
mordred.VE3_Dt,mordred,2.0515212029218675,4.054917190783785,2,2257,0.0022408614447645882
mordred.MINsF,mordred,1.9945349738001823,1.2576179509795464,5,2258,0.0021786158079466836
mordred.MDEN-12,mordred,1.9895901210606097,2.0836165691641906,5,2259,0.002173214581852425
mordred.MIC5,mordred,1.989576318860054,1.653641759393247,5,2260,0.002173199505810786
mordred.AMW,mordred,1.9839347649365664,1.601487737070239,5,2261,0.0021670372781634685
d3_rdf.120,d3_rdf,1.9786591947078704,2.7656368908878703,3,2262,0.002161274811800559
mordred.VE3_A,mordred,1.9527481792494654,0.6489398770317778,5,2263,0.0021329724011538917
rdkit.NumAliphaticCarbocycles,rdkit,1.9382281720638275,3.046129065337115,3,2264,0.0021171123046393346
mordred.nG12FRing,mordred,1.9362518072128296,2.3122219210057624,3,2265,0.0021149535359222087
mordred.WPath,mordred,1.9360665097832679,3.105573617906063,3,2266,0.002114751136909648
mordred.ATS1se,mordred,1.9096834063529968,1.8943801475029405,3,2267,0.0020859330680610645
rdkit.VSA_EState10,rdkit,1.8992008317261935,2.1101773623044737,4,2268,0.0020744830292851475
rdkit.SMR_VSA9,rdkit,1.8877727940678597,1.7786644959011302,4,2269,0.0020620002682289105
mordred.EState_VSA10,mordred,1.886596593633294,1.6385020271163877,4,2270,0.0020607155131889044
rdkit.Chi1v,rdkit,1.8784808602184058,2.4664077305776733,4,2271,0.002051850757572677
rdkit.NumBridgeheadAtoms,rdkit,1.8574857890605927,2.2473314955508026,3,2272,0.002028917996546066
mordred.nG12FHRing,mordred,1.8511969983577727,1.7624575283375485,4,2273,0.002022048796949166
mordred.VR1_DzZ,mordred,1.8495112266391516,3.6394201088975136,2,2274,0.002020207440962422
rdkit.SMR_VSA1,rdkit,1.8323810169473291,1.0616361629593931,5,2275,0.002001496239545412
d3_whim.86,d3_whim,1.8215897433459758,1.7472208524166006,4,2276,0.0019897090111615483
mordred.nFARing,mordred,1.8142460346221925,3.1868895972620646,3,2277,0.0019816875324084795
mordred.n6Ring,mordred,1.7925817200914025,1.974312361220419,4,2278,0.001958023761792725
d3_autocorr3d.51,d3_autocorr3d,1.7720870062708856,3.007644561326515,3,2279,0.0019356375373869178
mordred.AATS2dv,mordred,1.7594398137181997,0.9400853883200476,5,2280,0.0019218231024517763
mordred.nH,mordred,1.729263037443161,2.6275836226513545,3,2281,0.0018888612327983155
d3_rdf.145,d3_rdf,1.7218207646161319,1.8503768843442288,4,2282,0.001880732093203874
mordred.C1SP3,mordred,1.7025383144617081,2.8176518634819145,3,2283,0.001859670015439285
rdkit.SlogP_VSA6,rdkit,1.6848905608057976,2.3352031489572793,3,2284,0.0018403935045760733
d3_autocorr3d.0,d3_autocorr3d,1.6506357219070196,2.3363215228443797,4,2285,0.0018029771972644215
mordred.ATS1are,mordred,1.645270475000143,1.1439849412678669,5,2286,0.0017971167777288404
mordred.ETA_beta_s,mordred,1.6285191938281058,1.4132593617903029,3,2287,0.001778819477132889
mordred.ATS7se,mordred,1.624675271101296,2.434645372412023,2,2288,0.0017746207887533124
d3_whim.87,d3_whim,1.5963857205584646,1.8634536865796416,4,2289,0.0017437203218164548
mordred.VE1_D,mordred,1.5916120052337646,1.380808284475945,3,2290,0.001738506027855385
mordred.VR2_Dt,mordred,1.5911716673523189,1.7212066137759217,3,2291,0.001738025050042533
mordred.mZagreb2,mordred,1.5263399615883828,1.1203968903334258,4,2292,0.0016672098570833698
mordred.Mse,mordred,1.5175334077328444,1.196328707336215,4,2293,0.0016575905234064805
d3_autocorr3d.70,d3_autocorr3d,1.5043805688619614,1.0277668092499883,5,2294,0.0016432237747357943
mordred.n7ARing,mordred,1.4861775305122138,1.4263288025919756,4,2295,0.0016233407305062608
mordred.VR2_Dzp,mordred,1.4854045018553734,1.4452009843461662,3,2296,0.001622496357018751
mordred.LabuteASA,mordred,1.4608990669250488,1.5468817058757796,4,2297,0.0015957292515926202
mordred.TMWC10,mordred,1.4346187978982925,1.6524154104678153,4,2298,0.0015670235080028274
mordred.VE2_Dzp,mordred,1.4260159969329833,0.861765483915391,4,2299,0.0015576267321017597
mordred.SsNH2,mordred,1.4194539982825518,1.8366507257211095,3,2300,0.0015504591094832822
mordred.MINtN,mordred,1.4148721992969513,2.8138410561371323,2,2301,0.0015454544443207333
mordred.nFAHRing,mordred,1.412310826778412,1.614813197403222,3,2302,0.0015426566760528256
mordred.VR2_DzZ,mordred,1.4055498618632556,1.100442969270144,5,2303,0.001535271724054181
mordred.nAromAtom,mordred,1.397665272653103,2.2305077681184127,2,2304,0.0015266594455441299
mordred.SsF,mordred,1.3941479682922364,2.7882959365844724,1,2305,0.0015228175199912559
d3_rdf.206,d3_rdf,1.3693168934434652,1.3652514116900318,3,2306,0.0014956947204893907
d3_rdf.91,d3_rdf,1.3245514459908008,1.2779545877598337,4,2307,0.0014467977531505006
d3_whim.16,d3_whim,1.3243000030517578,2.6486000061035155,1,2308,0.0014465231038868923
mordred.n7Ring,mordred,1.3117140293121339,1.3795481710141266,3,2309,0.0014327755378087184
d3_whim.18,d3_whim,1.2999814197421073,2.5874374824761017,2,2310,0.0014199600951047857
mordred.nBondsA,mordred,1.2950920104980468,2.5901840209960936,1,2311,0.0014146194295308271
mordred.MID_X,mordred,1.2843957412987947,1.561081258326322,4,2312,0.0014029359737530904
mordred.MAXssssC,mordred,1.2792376384139061,0.551029485897043,5,2313,0.0013973018161014836
mordred.VR1_Dzv,mordred,1.2663025736808777,2.423615571200058,2,2314,0.001383172940511753
mordred.AATS0m,mordred,1.2605416506528855,1.2649914190316733,4,2315,0.001376880326873981
mordred.TopoShapeIndex,mordred,1.2574164461344481,1.0847110521735692,4,2316,0.0013734666890805251
mordred.LogEE_Dzare,mordred,1.2558540105819702,0.7009005417217775,4,2317,0.0013717600522763376
mordred.ETA_beta_ns,mordred,1.2264808882027864,1.2726321056505467,3,2318,0.001339676007832576
mordred.SpAD_A,mordred,1.215985683351755,1.9930167235858451,2,2319,0.0013282121731560995
mordred.NsssN,mordred,1.1906076073646545,1.2172622433013405,3,2320,0.001300491888354361
mordred.LogEE_Dzpe,mordred,1.1669722273945808,1.5077493325070424,4,2321,0.001274675137529721
mordred.VR1_Dzi,mordred,1.1653980255126952,2.3307960510253904,1,2322,0.0012729556484509003
d3_morse.96,d3_morse,1.1604131877422332,1.5015179159466092,3,2323,0.001267510747002977
mordred.VR2_Dzm,mordred,1.157334041595459,2.3146680831909174,1,2324,0.0012641474184284173
mordred.SpDiam_Dzare,mordred,1.1545372366905213,1.8898701894268568,4,2325,0.0012610924891052024
rdkit.fr_allylic_oxid,rdkit,1.1503292199224233,1.0475437511783474,4,2326,0.001256496103495771
mordred.PEOE_VSA5,mordred,1.1167113311588763,1.089078459364478,4,2327,0.0012197755321083903
mordred.n7HRing,mordred,1.1077622294425964,1.4118113104375418,2,2328,0.0012100004944569506
d3_autocorr3d.50,d3_autocorr3d,1.105861021205783,1.0291423898724688,5,2329,0.0012079238187539278
mordred.SpMax_Dt,mordred,1.0647393807768821,2.0423372465912175,3,2330,0.0011630069548914654
mordred.MINssO,mordred,1.0612008143216372,0.895843629578052,4,2331,0.0011591418049100748
mordred.MAXsF,mordred,1.0514028556644917,0.3918874528065838,5,2332,0.0011484395670970197
d3_mordred3d.Mor01p,d3_mordred3d,1.0459548115730286,1.320004279741762,3,2333,0.0011424887088087655
rdkit.fr_NH1,rdkit,1.0232936948537827,0.6636598741170326,4,2334,0.0011177361385310883
mordred.MWC03,mordred,1.001387220621109,1.363228298027073,4,2335,0.0010938078586630506
mordred.MAXtN,mordred,0.987815511226654,1.6685976191623408,3,2336,0.0010789835808158274
mordred.MPC6,mordred,0.9739375334233046,0.8559102314855612,4,2337,0.0010638247682495559
mordred.nBondsM,mordred,0.9663924217224121,1.5256359899149252,3,2338,0.0010555832985133953
rdkit.fr_pyridine,rdkit,0.9577811017632485,1.762379330197917,2,2339,0.0010461772173783147
mordred.nAcid,mordred,0.9559220314025879,1.9118440628051758,1,2340,0.0010441465685659232
rdkit.fr_aryl_methyl,rdkit,0.9434329878538847,0.28837494980109335,5,2341,0.0010305048786187682
d3_whim.40,d3_whim,0.9248127043247223,1.1422800414651741,2,2342,0.0010101660805641062
mordred.Sse,mordred,0.914274250715971,1.2051225959709677,3,2343,0.0009986550055892743
mordred.VE1_Dzv,mordred,0.9022638477385044,0.9726851321455277,3,2344,0.00098553613119989
mordred.VR2_Dzpe,mordred,0.9019659996032715,1.803931999206543,1,2345,0.000985210793883518
rdkit.VSA_EState9,rdkit,0.8856102544814348,0.8298806201191932,3,2346,0.0009673455343913322
mordred.VR1_Dt,mordred,0.8643591970205307,1.1399427580925992,3,2347,0.0009441331614181485
mordred.SssssC,mordred,0.8338497184216976,1.110125110571636,3,2348,0.0009108078834757986
rdkit.fr_phenol,rdkit,0.8301636159420014,1.4380850848977795,2,2349,0.0009067815809855108
d3_rdf.207,d3_rdf,0.8134601913392544,1.6269203826785086,1,2350,0.0008885365537664315
mordred.SpAD_Dt,mordred,0.8067746475338936,0.5599572383413165,4,2351,0.000881233983688491
mordred.VR2_Dzare,mordred,0.8039606161415577,1.1827205798115488,2,2352,0.000878160238000432
rdkit.NumRotatableBonds,rdkit,0.7969795320183038,1.2259474303655065,3,2353,0.0008705348514179401
rdkit.NumValenceElectrons,rdkit,0.7724767994135618,0.8490562860831823,3,2354,0.0008437706977220675
mordred.SpAbs_Dt,mordred,0.7601792797446251,0.9624319710113898,3,2355,0.0008303382078930047
mordred.LogEE_DzZ,mordred,0.7370771763846278,1.03463575267348,3,2356,0.0008051039511674815
mordred.MWC02,mordred,0.7357700109481812,0.9023068528034763,2,2357,0.0008036761440240359
mordred.NsOH,mordred,0.7341400146484375,1.4682800292968752,1,2358,0.0008018957111150304
rdkit.NumSaturatedRings,rdkit,0.726634856313467,1.4532697126269338,1,2359,0.0007936978821451246
d3_rdf.208,d3_rdf,0.7237293988466262,1.356886861163008,2,2360,0.0007905242724317208
mordred.nAHRing,mordred,0.7211005955934524,1.3573467828004002,2,2361,0.0007876528500708312
mordred.nAtom,mordred,0.720088791847229,0.7374437002012108,3,2362,0.0007865476643182535
d3_rdf.115,d3_rdf,0.7136974766850471,1.0078981489514185,4,2363,0.0007795664780122699
mordred.NdO,mordred,0.7108699798583984,1.4217399597167966,1,2364,0.0007764780241298499
d3_mordred3d.Mor01m,d3_mordred3d,0.7056949742138385,0.8759977725049013,3,2365,0.000770825403718802
rdkit.EState_VSA10,rdkit,0.7043398022651672,0.905782469321413,2,2366,0.0007693451594169257
rdkit.LabuteASA,rdkit,0.6929940223693848,1.3859880447387696,1,2367,0.0007569522479066601
mordred.nBonds,mordred,0.6806360006332397,0.8436941064625404,2,2368,0.0007434536721168271
mordred.SpMax_Dzp,mordred,0.680360921472311,1.1151616125810628,3,2369,0.0007431532051827756
rdkit.RingCount,rdkit,0.6755939960479737,1.3511879920959473,1,2370,0.00073794632777968
d3_mordred3d.Mor01se,d3_mordred3d,0.6563636064529419,0.8450119625690052,2,2371,0.0007169411153792747
d3_mordred3d.Mor01,d3_mordred3d,0.6519401907920838,0.9614892655854438,2,2372,0.0007121094511515459
mordred.SZ,mordred,0.6357953652739525,0.3548640746924552,4,2373,0.0006944745775833346
rdkit.MolWt,rdkit,0.6324857831001282,1.1124725229649344,2,2374,0.0006908595454398498
mordred.nRing,mordred,0.631909990310669,1.263819980621338,1,2375,0.0006902306112322799
mordred.VE1_Dt,mordred,0.628130903840065,0.5384575849289114,3,2376,0.0006861027430160768
d3_whim.50,d3_whim,0.6238399982452393,1.2476799964904783,1,2377,0.0006814158185539386
rdkit.fr_imidazole,rdkit,0.5946929901838303,0.6897290901234192,3,2378,0.0006495787571080075
mordred.MAXsCl,mordred,0.5913390651345253,0.6168770345234685,4,2379,0.0006459152895694251
rdkit.FractionCSP3,rdkit,0.5871368229389191,0.8532627624043763,2,2380,0.0006413252114828398
mordred.ETA_eta_RL,mordred,0.5833717942237854,0.8859327825393664,2,2381,0.0006372126984490196
rdkit.fr_priamide,rdkit,0.5796771943569183,0.5343724017579432,3,2382,0.0006331771143255392
mordred.nO,mordred,0.5606619834899902,1.1213239669799804,1,2383,0.0006124069400592045
d3_rdf.85,d3_rdf,0.5534064084291458,0.6147760141478003,3,2384,0.0006044817290546654
d3_whim.17,d3_whim,0.5389520168304444,1.0779040336608885,1,2385,0.0005886933039606778
mordred.Mm,mordred,0.515826290845871,0.7652511345814615,2,2386,0.0005634332444169526
mordred.NaaO,mordred,0.49601001739501954,0.992020034790039,1,2387,0.0005417880754117867
mordred.n5AHRing,mordred,0.48730080127716063,0.6425607903068626,2,2388,0.0005322750630262278
mordred.VE2_Dt,mordred,0.4800881654024124,0.9138156691936095,2,2389,0.0005243967541772479
mordred.nG12FAHRing,mordred,0.47915140390396116,0.4384547538093633,3,2390,0.0005233735365171868
mordred.SpMax_D,mordred,0.4769000053405762,0.9538000106811523,1,2391,0.0005209143505091153
mordred.LogEE_Dzm,mordred,0.4740306235849857,0.9220029957045139,2,2392,0.0005177801460284324
rdkit.fr_thiophene,rdkit,0.4635004043579102,0.6038967647717934,2,2393,0.0005062780654078349
mordred.nHBDon,mordred,0.45330839455127714,0.6588225214862267,2,2394,0.0004951454084370863
mordred.SlogP_VSA11,mordred,0.4381273418664932,0.2988932884610866,4,2395,0.0004785632568103709
mordred.SpAbs_D,mordred,0.4187442004680634,0.3655203903026573,3,2396,0.0004573911947442807
d3_getaway.13,d3_getaway,0.4118137709796429,0.5655431168181101,3,2397,0.0004498211378449699
mordred.VR1_Dzare,mordred,0.40574002265930176,0.8114800453186035,1,2398,0.0004431868274528221
rdkit.PEOE_VSA5,rdkit,0.40459160283207896,0.40684955070766854,3,2399,0.0004419324169648576
mordred.NaaaC,mordred,0.4011856108903885,0.6844861725572038,2,2400,0.00043821207714460976
d3_whim.72,d3_whim,0.39481000900268554,0.7896200180053711,1,2401,0.00043124805433218444
mordred.VE2_DzZ,mordred,0.37934260070323944,0.37570096053355156,4,2402,0.00041435311858436196
mordred.SaaS,mordred,0.3771680988371372,0.7390470398829818,2,2403,0.000411977926270299
mordred.MINsCl,mordred,0.3745774060487747,0.43248340367862015,3,2404,0.0004091481316884039
mordred.ABC,mordred,0.3715798851102591,0.743159770220518,1,2405,0.0004058739617254382
mordred.SpAbs_A,mordred,0.36932028345763684,0.714000437386789,2,2406,0.00040340581554363123
mordred.LogEE_Dzse,mordred,0.3472092092037201,0.6150469596714917,2,2407,0.0003792540525848275
rdkit.fr_phenol_noOrthoHbond,rdkit,0.3464104026556015,0.692820805311203,1,2408,0.0003783815220972288
mordred.SpAD_Dzv,mordred,0.33696120977401733,0.6739224195480347,1,2409,0.00036806023856268444
mordred.nFRing,mordred,0.33419640362262726,0.4411211100082423,3,2410,0.0003650402612414294
mordred.MAXtsC,mordred,0.3302895903587341,0.44476189444474556,3,2411,0.00036077287799309433
mordred.Xch-4dv,mordred,0.31737399101257324,0.30953304081139565,3,2412,0.00034666526430154773
mordred.SpAD_Dzi,mordred,0.3129780054092407,0.6259560108184814,1,2413,0.0003418635617228865
mordred.Xch-4d,mordred,0.30934139490127566,0.3448767773917995,3,2414,0.0003378913189474678
rdkit.fr_C_O_noCOO,rdkit,0.30782661139965056,0.516292599436527,2,2415,0.00033623673212617507
mordred.SpAD_Dzare,mordred,0.3011300086975098,0.6022600173950196,1,2416,0.000328922082497031
d3_rdf.26,d3_rdf,0.29852101653814317,0.28107162431263166,3,2417,0.0003260722996474601
mordred.VR1_Dzpe,mordred,0.2964279890060425,0.592855978012085,1,2418,0.00032378610114615526
rdkit.Chi0,rdkit,0.26625515818595885,0.519920240570331,2,2419,0.00029082854108397675
mordred.n5HRing,mordred,0.26127400398254397,0.3199956672288546,2,2420,0.0002853876631691095
d3_rdf.146,d3_rdf,0.2546217918395996,0.5092435836791993,1,2421,0.00027812150101963327
mordred.n5ARing,mordred,0.25296659469604493,0.38704826292024125,2,2422,0.0002763135414152219
mordred.SRW03,mordred,0.2463479995727539,0.4926959991455078,1,2423,0.0002690840988878104
mordred.VE2_Dzv,mordred,0.24145333766937255,0.3388204823199042,3,2424,0.0002637376958729043
mordred.SpAbs_DzZ,mordred,0.23802498281002044,0.4423270402583058,2,2425,0.00025999292920300497
mordred.VE2_Dzi,mordred,0.2378426395356655,0.37054422741789794,2,2426,0.000259793756992339
mordred.MINssssC,mordred,0.2359582006931305,0.47191640138626095,1,2427,0.0002577353983747243
rdkit.fr_Ar_NH,rdkit,0.23196001052856446,0.463920021057129,1,2428,0.00025336820481325746
mordred.SpAbs_Dzi,mordred,0.23043999671936036,0.46087999343872066,1,2429,0.0002517079049656595
rdkit.SlogP_VSA11,rdkit,0.22933599948883057,0.45867199897766114,1,2430,0.0002505020169516835
rdkit.fr_Ndealkylation1,rdkit,0.21324559450149536,0.2661439328957338,2,2431,0.00023292658652697513
rdkit.fr_ester,rdkit,0.20784719288349152,0.41569438576698303,1,2432,0.00022702995234551482
mordred.MINaaS,mordred,0.20412195865064858,0.4010481746475369,2,2433,0.00022296090653053339
mordred.VE2_Dzm,mordred,0.17980560064315795,0.35961120128631585,1,2434,0.00019640032842952623
mordred.apol,mordred,0.17240480184555054,0.3448096036911011,1,2435,0.00018831649061083896
d3_rdf.86,d3_rdf,0.16590360403060914,0.3318072080612183,1,2436,0.00018121528029551727
d3_rdf.116,d3_rdf,0.16321599781513213,0.20407140715272423,2,2437,0.0001782796278935852
mordred.MINsNH2,mordred,0.16097200214862822,0.2288393117519547,2,2438,0.0001758285280150533
mordred.SRW05,mordred,0.15730585977435113,0.24100168630759827,3,2439,0.00017182402780036645
mordred.Spe,mordred,0.15490447580814362,0.2631904106880412,2,2440,0.00016920101384550887
rdkit.fr_Ar_OH,rdkit,0.15219000577926636,0.30438001155853267,1,2441,0.00016623601829878152
mordred.Zagreb1,mordred,0.1507841393351555,0.2735027555793688,2,2442,0.0001647004007742785
mordred.NaaCH,mordred,0.145463165640831,0.22525773450891778,3,2443,0.00015888834054149308
mordred.VR1_D,mordred,0.14201879501342773,0.28403759002685547,1,2444,0.00015512607996654275
d3_rdf.88,d3_rdf,0.14055147506296634,0.27150086945829766,2,2445,0.0001535233372313276
mordred.VE3_D,mordred,0.1358199417591095,0.2594256684938792,2,2446,0.0001483551183798083
mordred.ETA_dAlpha_A,mordred,0.1259906843304634,0.21563006841342217,2,2447,0.00013761869315000877
mordred.SpAD_DzZ,mordred,0.12591760158538817,0.25183520317077634,1,2448,0.00013753886540780297
mordred.MAXssS,mordred,0.12360598407685756,0.24721196815371513,1,2449,0.0001350139026910972
rdkit.Ipc,rdkit,0.12112115733325482,0.15771959210359895,2,2450,0.00013229974480731375
mordred.nARing,mordred,0.10844766050577163,0.1914898447291264,2,2451,0.0001184565779072566
rdkit.NumAmideBonds,rdkit,0.10622380077838897,0.13804748084297327,2,2452,0.00011602747236617862
d3_whim.73,d3_whim,0.10602481663227081,0.21204963326454163,1,2453,0.00011581012345429776
mordred.Xch-3d,mordred,0.10590533595532178,0.20667765142334546,2,2454,0.00011567961559408743
mordred.VE3_Dzpe,mordred,0.10531020164489746,0.21062040328979492,1,2455,0.00011502955478614305
d3_rdf.56,d3_rdf,0.10017180442810059,0.20034360885620117,1,2456,0.00010941692149012524
mordred.MID,mordred,0.09843421876430511,0.1396060896890376,2,2457,0.00010751896951408454
mordred.Radius,mordred,0.09181659817695617,0.18363319635391234,1,2458,0.00010029059146507862
rdkit.fr_ether,rdkit,0.08736619949340821,0.17473239898681642,1,2459,9.542945388112867e-05
mordred.MAXddsN,mordred,0.08638460040092469,0.17276920080184938,1,2460,9.435726044855315e-05
