corr_cap,bag_frac,n_bags,init_top_n,blend_lambda,pool_size,nonzero_weights,candidate_raw_mae,candidate_cal_mae,candidate_cal_sp,candidate_resid_r_vs_id48,id48_proxy_mae,id48_proxy_sp,blend_proxy_mae,blend_proxy_sp,delta_proxy_mae,delta_proxy_sp,test_mean_shift_vs_id48,test_mean_abs_shift_vs_id48,test_p90_abs_shift_vs_id48,test_max_abs_shift_vs_id48,test_pearson_vs_id48,top_weights_json
0.86,0.5,20,1,0.3,25,19,0.4213599641571031,0.41679808467242596,0.8334870653865334,0.9381653245806326,0.3990535282803186,0.8425250499626794,0.3982751055892972,0.8441657549483144,-0.0007784226910214076,0.0016407049856349554,-0.0408294684198615,0.06651765094953381,0.12961603837520955,0.27935023405996784,0.996143979103134,"[[""lgbm_mordred_singleconc_umap_default"", 0.2975206611570248], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.1140495867768595], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.1140495867768595], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.10785123966942149], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.09214876033057852], [""tabpfn_boltz_trunk_pretrain_embed_c_concat_umap_default"", 0.048347107438016526], [""tabpfn_boltz_trunk_pretrain_embed_c_h512_umap_default"", 0.04504132231404959], [""tabpfn_pooled_boltz_umap_default"", 0.03636363636363636]]"
0.86,0.5,20,3,0.3,25,19,0.4214652713447457,0.41691475376852144,0.8333736655380175,0.9382860434537178,0.3990535282803186,0.8425250499626794,0.39831953893996924,0.8441282298115981,-0.0007339893403493503,0.0016031798489186677,-0.040555258781355664,0.06630640641138752,0.12913945997519427,0.27856225805040324,0.996156417301117,"[[""lgbm_mordred_singleconc_umap_default"", 0.2959349593495935], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.11463414634146342], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.11219512195121951], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.108130081300813], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.091869918699187], [""tabpfn_boltz_trunk_pretrain_embed_c_concat_umap_default"", 0.05], [""tabpfn_boltz_trunk_pretrain_embed_c_h512_umap_default"", 0.04552845528455285], [""tabpfn_pooled_boltz_umap_default"", 0.03536585365853658]]"
0.9,0.7,20,1,0.4,34,20,0.4114584688437759,0.40848817813453137,0.8389132828870405,0.9573432470714626,0.3990535282803186,0.8425250499626794,0.3983203576715283,0.8442914383365955,-0.0007331706087903012,0.0017663883739160724,-0.06525795547504668,0.08398455139875581,0.1627134739898434,0.2811780761439939,0.9953383825561004,"[[""lgbm_mordred_singleconc_umap_default"", 0.3082644628099174], [""chemprop_pretrain_finetune_frozen_umap"", 0.11611570247933885], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.11074380165289256], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.10909090909090909], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.06652892561983471], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.06570247933884298], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.047107438016528926], [""tabpfn_pooled_boltz_ab_zonly_umap_default"", 0.03305785123966942]]"
0.9,0.7,20,1,0.1,34,20,0.4114584688437759,0.40848817813453137,0.8389132828870405,0.9573432470714626,0.3990535282803186,0.8425250499626794,0.3983273830380291,0.8434487628009252,-0.0007261452422894776,0.0009237128382457716,-0.01631448886876153,0.020996137849688866,0.040678368497460586,0.0702945190359987,0.9997238909552534,"[[""lgbm_mordred_singleconc_umap_default"", 0.3082644628099174], [""chemprop_pretrain_finetune_frozen_umap"", 0.11611570247933885], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.11074380165289256], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.10909090909090909], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.06652892561983471], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.06570247933884298], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.047107438016528926], [""tabpfn_pooled_boltz_ab_zonly_umap_default"", 0.03305785123966942]]"
0.9,0.7,20,3,0.4,34,20,0.4114780838145854,0.4085001388815234,0.8388825008105891,0.9573779927907925,0.3990535282803186,0.8425250499626794,0.39832928410442575,0.8442788490358935,-0.0007242441758928408,0.0017537990732140463,-0.06512221424841098,0.08390897183839967,0.16279071156163968,0.2811903139232923,0.9953345171002854,"[[""lgbm_mordred_singleconc_umap_default"", 0.308130081300813], [""chemprop_pretrain_finetune_frozen_umap"", 0.11626016260162601], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.11016260162601627], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.10934959349593495], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.06707317073170732], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.06504065040650407], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.046341463414634146], [""tabpfn_pooled_boltz_ab_zonly_umap_default"", 0.03333333333333333]]"
0.9,0.7,20,3,0.1,34,20,0.4114780838145854,0.4085001388815234,0.8388825008105891,0.9573779927907925,0.3990535282803186,0.8425250499626794,0.39833067188215315,0.8434435200493728,-0.000722856398165439,0.0009184700866934348,-0.01628055356210264,0.020977242959599837,0.04069767789041023,0.0702975784808233,0.999723677927142,"[[""lgbm_mordred_singleconc_umap_default"", 0.308130081300813], [""chemprop_pretrain_finetune_frozen_umap"", 0.11626016260162601], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.11016260162601627], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.10934959349593495], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.06707317073170732], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.06504065040650407], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.046341463414634146], [""tabpfn_pooled_boltz_ab_zonly_umap_default"", 0.03333333333333333]]"
0.94,0.5,40,1,0.1,41,23,0.4045728259605789,0.4023685458602057,0.8420776634515924,0.9773638800966595,0.3990535282803186,0.8425250499626794,0.3984406544295762,0.8432906701908084,-0.0006128738507423792,0.0007656202281289826,-0.010807162144268816,0.015089707349313228,0.029111834812365345,0.048878657194237896,0.9998398314940389,"[[""lgbm_mordred_singleconc_umap_default"", 0.22913223140495867], [""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.1340909090909091], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.11508264462809917], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.1140495867768595], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.11363636363636363], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.1], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.05], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.031818181818181815]]"
0.94,0.5,40,3,0.1,41,23,0.40461069554371315,0.40241304616058654,0.8420484303891356,0.9774237544546073,0.3990535282803186,0.8425250499626794,0.3984476329469176,0.8432819542283916,-0.0006058953334009964,0.0007569042657121772,-0.0107766442590116,0.015062583053481564,0.02908379946067079,0.04881500477167933,0.9998401838196405,"[[""lgbm_mordred_singleconc_umap_default"", 0.22845528455284553], [""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.133130081300813], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.11646341463414635], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.11382113821138211], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.11321138211382113], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.1], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.05040650406504065], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.03231707317073171]]"
0.86,0.5,40,1,0.2,25,20,0.42277172787467115,0.41862288726195507,0.8316957305223228,0.9412096022635158,0.3990535282803186,0.8425250499626794,0.39845573858050765,0.8435873355854739,-0.0005977896998109467,0.0010622856227945343,-0.023401528855449303,0.04072476115300031,0.08073187665065211,0.17256715035246017,0.9985168419635218,"[[""lgbm_mordred_singleconc_umap_default"", 0.2628099173553719], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.13863636363636364], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.1231404958677686], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.12024793388429753], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.08987603305785125], [""tabpfn_pooled_boltz_umap_default"", 0.03512396694214876], [""tabpfn_boltz_trunk_pretrain_embed_c_h512_umap_default"", 0.03326446280991736], [""tabpfn_desc_top2000_umap_default"", 0.03305785123966942]]"
0.86,0.5,40,3,0.2,25,20,0.4228029028137886,0.4186530019230488,0.8316549849179503,0.9412365413479286,0.3990535282803186,0.8425250499626794,0.39846542796062867,0.8435784602316395,-0.0005881003196899215,0.0010534102689601088,-0.023349133193712884,0.040693712815919686,0.08076031751544656,0.17233959864321502,0.9985176977247967,"[[""lgbm_mordred_singleconc_umap_default"", 0.26239837398373983], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.13760162601626016], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.12337398373983739], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.11991869918699187], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.09004065040650407], [""tabpfn_pooled_boltz_umap_default"", 0.034552845528455285], [""tabpfn_desc_top2000_umap_default"", 0.03434959349593496], [""tabpfn_boltz_trunk_pretrain_embed_c_h512_umap_default"", 0.032926829268292684]]"
0.86,0.5,40,1,0.1,25,20,0.42277172787467115,0.41862288726195507,0.8316957305223228,0.9412096022635158,0.3990535282803186,0.8425250499626794,0.3984979760607897,0.8433060925154131,-0.0005555522195289098,0.0007810425527337017,-0.011700764427724669,0.020362380576500184,0.040365938325325965,0.08628357517623009,0.9996374295031762,"[[""lgbm_mordred_singleconc_umap_default"", 0.2628099173553719], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.13863636363636364], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.1231404958677686], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.12024793388429753], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.08987603305785125], [""tabpfn_pooled_boltz_umap_default"", 0.03512396694214876], [""tabpfn_boltz_trunk_pretrain_embed_c_h512_umap_default"", 0.03326446280991736], [""tabpfn_desc_top2000_umap_default"", 0.03305785123966942]]"
0.86,0.5,40,3,0.1,25,20,0.4228029028137886,0.4186530019230488,0.8316549849179503,0.9412365413479286,0.3990535282803186,0.8425250499626794,0.398502856806341,0.843298611688507,-0.000550671473977582,0.0007735617258275429,-0.011674566596856447,0.020346856407959853,0.04038015875772363,0.08616979932160707,0.9996376438750711,"[[""lgbm_mordred_singleconc_umap_default"", 0.26239837398373983], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.13760162601626016], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.12337398373983739], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.11991869918699187], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.09004065040650407], [""tabpfn_pooled_boltz_umap_default"", 0.034552845528455285], [""tabpfn_desc_top2000_umap_default"", 0.03434959349593496], [""tabpfn_boltz_trunk_pretrain_embed_c_h512_umap_default"", 0.032926829268292684]]"
0.9,0.5,40,3,0.2,34,23,0.414718868114247,0.4115527751766271,0.8362115664798166,0.960321927682453,0.3990535282803186,0.8425250499626794,0.39873055683607567,0.8433097100664101,-0.00032297144424292545,0.0007846601037306833,-0.0269922691722859,0.037520266693330355,0.0715314263883707,0.12279955154099653,0.9989974597170683,"[[""lgbm_mordred_singleconc_umap_default"", 0.2599593495934959], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.10508130081300814], [""chemprop_pretrain_finetune_frozen_umap"", 0.09390243902439024], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.08821138211382114], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.06402439024390244], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.057926829268292686], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.05203252032520325], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.04796747967479675]]"
0.9,0.5,40,1,0.2,34,23,0.4147158954935799,0.4115411215367025,0.8362079562007889,0.960361656821914,0.3990535282803186,0.8425250499626794,0.398731287314298,0.8433101559395906,-0.0003222409660205705,0.0007851059769111712,-0.026993356634319007,0.037517362518341306,0.07155557887529262,0.12292668452746369,0.9989977380827729,"[[""lgbm_mordred_singleconc_umap_default"", 0.2599173553719008], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.10433884297520661], [""chemprop_pretrain_finetune_frozen_umap"", 0.09421487603305785], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.08884297520661157], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.06363636363636363], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.05826446280991736], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.05227272727272727], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.04855371900826446]]"
0.9,0.5,40,3,0.1,34,23,0.414718868114247,0.4115527751766271,0.8362115664798166,0.960321927682453,0.3990535282803186,0.8425250499626794,0.3987526507532489,0.8430543911437108,-0.0003008775270696984,0.0005293411810314286,-0.013496134586142966,0.01876013334666519,0.03576571319418527,0.061399775770498266,0.9997537756998902,"[[""lgbm_mordred_singleconc_umap_default"", 0.2599593495934959], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.10508130081300814], [""chemprop_pretrain_finetune_frozen_umap"", 0.09390243902439024], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.08821138211382114], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.06402439024390244], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.057926829268292686], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.05203252032520325], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.04796747967479675]]"
0.9,0.5,40,1,0.1,34,23,0.4147158954935799,0.4115411215367025,0.8362079562007889,0.960361656821914,0.3990535282803186,0.8425250499626794,0.3987529476535615,0.843055961128035,-0.0003005806267570854,0.0005309111653556409,-0.013496678317159517,0.01875868125917068,0.03577778943764631,0.061463342263731846,0.99975384164725,"[[""lgbm_mordred_singleconc_umap_default"", 0.2599173553719008], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.10433884297520661], [""chemprop_pretrain_finetune_frozen_umap"", 0.09421487603305785], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.08884297520661157], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.06363636363636363], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.05826446280991736], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.05227272727272727], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.04855371900826446]]"
0.94,0.5,20,1,0.1,41,23,0.40856037630118985,0.4066745214205984,0.8380087903707018,0.9804783169091783,0.3990535282803186,0.8425250499626794,0.3990118799830915,0.8427862729633384,-4.164829722708152e-05,0.0002612230006590055,-0.008018794421646927,0.012647405848555523,0.024313155328872686,0.044578738862094625,0.9998710793471007,"[[""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.17727272727272728], [""lgbm_mordred_singleconc_umap_default"", 0.17231404958677685], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.1318181818181818], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.11074380165289256], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.07933884297520662], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.06074380165289256], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.05909090909090909], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.05702479338842975]]"
0.94,0.5,20,3,0.1,41,23,0.40859853181228356,0.406716653847359,0.8379859352480105,0.9804864863637258,0.3990535282803186,0.8425250499626794,0.39901644934862385,0.842782603747537,-3.7078931694745076e-05,0.0002575537848575893,-0.008020281719952477,0.012643709801542528,0.024340542436298133,0.044564964545243946,0.9998711636356065,"[[""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.17560975609756097], [""lgbm_mordred_singleconc_umap_default"", 0.1719512195121951], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.13170731707317074], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.11016260162601627], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.08211382113821138], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.06016260162601626], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.05934959349593496], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.056504065040650406]]"
0.86,0.5,40,1,0.3,25,20,0.42277172787467115,0.41862288726195507,0.8316957305223228,0.9412096022635158,0.3990535282803186,0.8425250499626794,0.39906695644407997,0.8434298680264761,1.3428163761375345e-05,0.0009048180637967196,-0.035102293283174595,0.06108714172950081,0.1210978149759786,0.25885072552869204,0.9965903893583793,"[[""lgbm_mordred_singleconc_umap_default"", 0.2628099173553719], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.13863636363636364], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.1231404958677686], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.12024793388429753], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.08987603305785125], [""tabpfn_pooled_boltz_umap_default"", 0.03512396694214876], [""tabpfn_boltz_trunk_pretrain_embed_c_h512_umap_default"", 0.03326446280991736], [""tabpfn_desc_top2000_umap_default"", 0.03305785123966942]]"
0.94,0.35,40,1,0.1,41,31,0.4089546021156434,0.407042281028381,0.8373815419332754,0.9808817804267558,0.3990535282803186,0.8425250499626794,0.399074038973678,0.8426861329587298,2.0510693359399035e-05,0.0001610829960504434,-0.007310408060146812,0.011932654293411,0.023171297065533558,0.04297955062323666,0.9998821031134807,"[[""lgbm_mordred_singleconc_umap_default"", 0.16177685950413223], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.1328512396694215], [""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.13037190082644629], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.12272727272727273], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.08925619834710743], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.08863636363636364], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.04896694214876033], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.042355371900826444]]"
0.94,0.35,40,3,0.1,41,31,0.4089770138287754,0.40706414318077905,0.8373486338205305,0.9808865215987964,0.3990535282803186,0.8425250499626794,0.3990763596393779,0.8426816480140129,2.283135905928324e-05,0.0001565980513335008,-0.007295875316621703,0.011921569261068674,0.02316135611030301,0.0429746979417418,0.9998821680200118,"[[""lgbm_mordred_singleconc_umap_default"", 0.16158536585365854], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.1329268292682927], [""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.1298780487804878], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.12296747967479675], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.08943089430894309], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.08902439024390243], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.04878048780487805], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.04207317073170732]]"
0.86,0.5,40,3,0.3,25,20,0.4228029028137886,0.4186530019230488,0.8316549849179503,0.9412365413479286,0.3990535282803186,0.8425250499626794,0.399080183222907,0.8434218796837668,2.6654942588411057e-05,0.0008968297210873999,-0.035023699790569976,0.061040569223879855,0.12114047627317072,0.258509397964823,0.9965923047244075,"[[""lgbm_mordred_singleconc_umap_default"", 0.26239837398373983], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.13760162601626016], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.12337398373983739], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.11991869918699187], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.09004065040650407], [""tabpfn_pooled_boltz_umap_default"", 0.034552845528455285], [""tabpfn_desc_top2000_umap_default"", 0.03434959349593496], [""tabpfn_boltz_trunk_pretrain_embed_c_h512_umap_default"", 0.032926829268292684]]"
0.9,0.5,40,3,0.3,34,23,0.414718868114247,0.4115527751766271,0.8362115664798166,0.960321927682453,0.3990535282803186,0.8425250499626794,0.3990837676603514,0.843238395132964,3.0239380032826002e-05,0.0007133451702845406,-0.04048840375842949,0.056280400039995966,0.10729713958255775,0.1841993273114948,0.9977053144423771,"[[""lgbm_mordred_singleconc_umap_default"", 0.2599593495934959], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.10508130081300814], [""chemprop_pretrain_finetune_frozen_umap"", 0.09390243902439024], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.08821138211382114], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.06402439024390244], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.057926829268292686], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.05203252032520325], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.04796747967479675]]"
0.9,0.5,40,1,0.3,34,23,0.4147158954935799,0.4115411215367025,0.8362079562007889,0.960361656821914,0.3990535282803186,0.8425250499626794,0.39908387660497396,0.843235649541807,3.0348324655371517e-05,0.0007105995791275577,-0.04049003495147915,0.05627604377751238,0.10733336831293983,0.18439002679119554,0.9977059739939911,"[[""lgbm_mordred_singleconc_umap_default"", 0.2599173553719008], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.10433884297520661], [""chemprop_pretrain_finetune_frozen_umap"", 0.09421487603305785], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.08884297520661157], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.06363636363636363], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.05826446280991736], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.05227272727272727], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.04855371900826446]]"
0.94,0.5,20,1,0.2,41,23,0.40856037630118985,0.4066745214205984,0.8380087903707018,0.9804783169091783,0.3990535282803186,0.8425250499626794,0.3991722845908105,0.8427979379629337,0.0001187563104919076,0.00027288800025426774,-0.016037588843293885,0.025294811697111005,0.04862631065774502,0.08915747772419014,0.9994772819826765,"[[""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.17727272727272728], [""lgbm_mordred_singleconc_umap_default"", 0.17231404958677685], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.1318181818181818], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.11074380165289256], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.07933884297520662], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.06074380165289256], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.05909090909090909], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.05702479338842975]]"
0.94,0.5,20,3,0.2,41,23,0.40859853181228356,0.406716653847359,0.8379859352480105,0.9804864863637258,0.3990535282803186,0.8425250499626794,0.3991816659660833,0.8427892479597558,0.00012813768576469542,0.000264197997076443,-0.016040563439904915,0.025287419603085004,0.048681084872596446,0.08912992909048878,0.9994776344757319,"[[""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.17560975609756097], [""lgbm_mordred_singleconc_umap_default"", 0.1719512195121951], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.13170731707317074], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.11016260162601627], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.08211382113821138], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.06016260162601626], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.05934959349593496], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.056504065040650406]]"
0.86,0.35,40,1,0.1,25,24,0.43097920030178466,0.4271323841325602,0.8231572640205537,0.938691526645899,0.3990535282803186,0.8425250499626794,0.39920257048329116,0.8425719164511627,0.00014904220297257131,4.6866488483288116e-05,-0.007349725538514834,0.01855389972172579,0.03802444997967937,0.0876032358727965,0.9996415471801007,"[[""lgbm_mordred_singleconc_umap_default"", 0.1871900826446281], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.12272727272727273], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.11095041322314049], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.1024793388429752], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.09442148760330578], [""tabpfn_boltz_trunk_pretrain_embed_c_concat_umap_default"", 0.04504132231404959], [""tabpfn_unimol_v2_log2fc_real_embed_umap_default"", 0.04421487603305785], [""tabpfn_pooled_boltz_umap_default"", 0.04400826446280992]]"
0.86,0.35,40,3,0.1,25,24,0.43101125862272716,0.4271638194476918,0.8231238458552722,0.9387006206954374,0.3990535282803186,0.8425250499626794,0.3992070134833495,0.8425689792520735,0.00015348520303093416,4.392928939411789e-05,-0.007324603889576722,0.018539045512936798,0.03800231768765859,0.08750855694964788,0.9996418439044452,"[[""lgbm_mordred_singleconc_umap_default"", 0.18678861788617887], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.12195121951219512], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.11138211382113822], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.10203252032520325], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.09491869918699188], [""tabpfn_boltz_trunk_pretrain_embed_c_concat_umap_default"", 0.044715447154471545], [""tabpfn_unimol_v2_log2fc_real_embed_umap_default"", 0.04451219512195122], [""tabpfn_pooled_boltz_umap_default"", 0.04390243902439024]]"
