subset,metric,n,spearman_vs_lb_mae,pearson_vs_lb_mae,spearman_vs_lb_rae,spearman_vs_lb_spearman,abs_spearman_vs_lb_mae
dedup_best_experiment,slice_lgbm_testlike_top19__rmse,7,0.39285714285714296,0.6770546895137868,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,weighted_lgbm_x_potent46__mae,7,0.39285714285714296,0.6758328065670387,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_logreg_testlike_top9__rmse,7,0.39285714285714296,0.6735670803300934,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_lgbm_testlike_top50__rmse,7,0.39285714285714296,0.6722920349691062,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_lf_mean_top9__mae,7,0.39285714285714296,0.6713290802212192,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_logreg_testlike_top9__mae,7,0.39285714285714296,0.6703984411526132,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_pec50_top30__rmse,7,0.39285714285714296,0.6695615520159226,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_logreg_testlike_top19__rmse,7,0.39285714285714296,0.669294637459191,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,weighted_logreg_testlikeness__rmse,7,0.39285714285714296,0.6640003878811436,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,weighted_lgbm_testlikeness__rmse,7,0.39285714285714296,0.6638736030702607,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_lf_mean_top50__rmse,7,0.39285714285714296,0.662770214534106,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_potent46_nn_top50__rmse,7,0.39285714285714296,0.6627259618156457,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_log2fc33_pred_top50__rmse,7,0.39285714285714296,0.6619441921534344,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,global_mae__rmse,7,0.39285714285714296,0.657859703338279,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_lgbm_testlike_top30__rmse,7,0.39285714285714296,0.657116669655471,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_log2fc33_pred_top30__rmse,7,0.39285714285714296,0.6568110694984025,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_log2fc33_pred_top19__rmse,7,0.39285714285714296,0.6567442175823007,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_pec50_top19__rmse,7,0.39285714285714296,0.6563374611087179,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_potent46_nn_top30__rmse,7,0.39285714285714296,0.6560264939069301,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_potent46_nn_top19__rmse,7,0.39285714285714296,0.6535833188647743,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_lf_mean_top30__rmse,7,0.39285714285714296,0.6474217670153516,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_potent46_nn_top9__rmse,7,0.39285714285714296,0.6455126237477571,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_lf_mean_top19__rmse,7,0.39285714285714296,0.6429855508929402,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_lf_mean_top9__rmse,7,0.39285714285714296,0.6299632293399802,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_pec50_top9__rmse,7,0.39285714285714296,0.6232049920832524,0.39285714285714296,-0.6785714285714287,0.39285714285714296
dedup_best_experiment,slice_pec50_top50__rmse,7,0.3214285714285715,0.657260811865579,0.3214285714285715,-0.6071428571428572,0.3214285714285715
dedup_best_experiment,slice_lgbm_testlike_top9__mae,7,0.25,0.6924721483203142,0.25,-0.5357142857142858,0.25
