source,gate,gamma,MAE,delta_mae_vs_raw,Spearman_R,delta_spearman_vs_raw,train_gate_mean,test_gate_mean,test_shift_mean,id55_abs_delta_mean,id55_abs_delta_p90,id55_abs_delta_max,id55_spearman,id56_minus_id55_projection,id56_minus_id55_pearson,id56_minus_id51_projection,id56_minus_id51_pearson
seed10_top500_minus_current_raw,positive_delta_x_lf_mean_soft_q60_to_q95,0.5,0.39017330178988197,-0.0012706927976073312,0.8503746483196575,0.0013439195189199893,0.12552886245551637,0.1299694797493038,0.006985205734082452,0.006985205734082449,0.025328443084371717,0.10744270920927868,0.9996802789439553,-0.02185854071771102,-0.07049487950722719,0.006577317095817373,0.033476900226927946
optuna_top500_minus_current_raw,lf_mean_soft_q50_to_q95,0.15,0.39018483437918744,-0.0012591602083018572,0.8502647869606131,0.0012340581598756506,0.22613256731567852,0.25385906499348876,0.0033771919817701386,0.004459337693617924,0.01563665198030613,0.042392753452000775,0.9998916486051381,0.025342405071942554,0.23989168041821485,0.04995442377045887,0.40407262984710096
optuna_top500_minus_current_raw,lf_slope_soft_q50_to_q95,0.25,0.3902166148807143,-0.0012273797067750003,0.8503992137925899,0.0013684849918523811,0.24059961908139088,0.11171089363585965,-0.00118455543253617,0.0022377569602618475,0.006317790334925989,0.045285527038834594,0.9999144032869139,0.010143334082640159,0.10935199338154969,0.021230496102872504,0.21307689986866069
seed10_top500_minus_current_raw,positive_delta_x_lf_mean_soft_q50_to_q95,0.35,0.39022030018838094,-0.0012236943991083549,0.8502823453838876,0.0012516165831500947,0.14871337230052728,0.15239201646374187,0.005734425841900309,0.005734425841900302,0.02133003736857582,0.0847300976748242,0.9997894303080985,-0.01841762226945225,-0.07965225242597783,0.005170522048736289,0.03558250174132596
seed10_top500_minus_current_raw,positive_delta_x_lf_mean_hard_q50,0.15,0.39022281837236267,-0.0012211762151266292,0.8502007085666432,0.0011699797659057154,0.2966183574879227,0.29239766081871343,0.0046829048503803945,0.004682904850380382,0.018733508721844316,0.05878823908980557,0.999824184529092,-0.017684709328532413,-0.11226752760876459,0.0008678998527800268,0.01909133964270857
seed10_top500_minus_current_raw,positive_delta_x_lf_mean_hard_q70,0.25,0.3902305142338236,-0.0012134803536656968,0.8502374409741602,0.0012067121734227193,0.1961352657004831,0.19883040935672514,0.005389408296688991,0.005389408296688991,0.02528665544417486,0.09798039848300988,0.9997974300009104,-0.015228923403795742,-0.06375250336736762,0.007104867681440485,0.04375778872477904
seed10_top500_minus_current_raw,lf_mean_hard_q50,0.15,0.39023528456940254,-0.001208710018086756,0.8504910817631331,0.0014603529623956613,0.5,0.5263157894736842,0.001386853352324975,0.00797895634843581,0.02477639134805845,0.05878823908980557,0.9996124593260064,-0.05089957569407789,-0.26084216756155404,-0.02985448308775037,-0.13579339003924645
optuna_top500_minus_current_raw,lf_mean_hard_q80,0.15,0.3902707235279523,-0.0011732710595370177,0.8501720093174592,0.0011412805167216877,0.2,0.24171539961013644,0.0034798795973996427,0.00430690168276272,0.020138013499514253,0.05198803687864029,0.9998576943534259,0.020620903577962323,0.16090044990893304,0.04474052147794332,0.29417553605172747
seed10_top500_minus_current_raw,lf_mean_soft_q50_to_q95,0.35,0.3902795130539483,-0.0011644815335409842,0.8505282042356952,0.0014974754349577069,0.22613256731567852,0.25385906499348876,0.002634505619658309,0.008834346064142296,0.029447707722709465,0.09113683614092771,0.999515040844654,-0.05102603207241783,-0.20204446480878774,-0.022935858709437627,-0.07928533211983514
optuna_top500_minus_current_raw,positive_delta_x_lf_mean_soft_q70_to_q95,0.25,0.3902902260444183,-0.0011537685430709765,0.8499608617730816,0.0009301329723441221,0.0985626814697416,0.1462940277109325,0.004578920694150496,0.004578920694150494,0.01795825932310553,0.06474536565534006,0.999842317166132,0.027176038704197776,0.20154360396999235,0.051751615629933974,0.3248963420830349
optuna_top500_minus_current_raw,lf_slope_hard_q80,0.25,0.39030087398554764,-0.0011431206019416607,0.8502147193682056,0.0011839905674680962,0.2,0.06042884990253411,-0.0009015368500539376,0.0013031828439221045,0.0,0.05433491436893245,0.9999111145243135,0.0026842981537828522,0.024290516623140846,0.009591269412291768,0.09132837675967134
optuna_top500_minus_current_raw,log2fc_33_pred_hard_q90,0.5,0.39030126622548067,-0.001142728362008627,0.8500162017968228,0.0009854729960853126,0.1,0.0682261208576998,0.0008360398449062188,0.0033896141744733915,0.0,0.10866982873786402,0.9995488173254148,0.0038483928982848948,0.01982689741382558,0.022104638353342837,0.09210618810768728
