compound,ftmap_ca_rmsd,hotspot_Z_xyz,hotspot_Y_xyz,hotspot_X_xyz,hotspot_W_xyz,source,ligand_centroid,dist_to_Z,dist_to_nearest_top4,nearest_top4_chain,n_top4_within_5A,error
x03037-1,1.125207800502364,"1.88,7.41,2.59","7.65,1.36,4.78","13.55,8.04,3.29","2.51,-8.20,-1.04",template_transferred,"4.20,-0.35,3.05",8.108946513455905,4.222716764314855,Y,1.0,
x03037-1,1.125207800502364,"1.88,7.41,2.59","7.65,1.36,4.78","13.55,8.04,3.29","2.51,-8.20,-1.04",posit,"4.15,-0.34,2.68",8.07130308493589,4.423490033691961,Y,1.0,
x03039-1,0.9199567100485356,"-3.41,4.95,-3.71","1.00,1.10,-10.06","-6.14,3.58,-15.01","5.20,-8.58,-3.69",boltz_model_0,"-1.05,2.56,-6.26",4.215147467280123,4.215147467280123,Z,2.0,
x03039-1,0.9199567100485356,"-3.41,4.95,-3.71","1.00,1.10,-10.06","-6.14,3.58,-15.01","5.20,-8.58,-3.69",boltz_model_1,"-1.26,2.65,-6.25",4.045482638280568,4.045482638280569,Z,2.0,
x03039-1,0.9199567100485356,"-3.41,4.95,-3.71","1.00,1.10,-10.06","-6.14,3.58,-15.01","5.20,-8.58,-3.69",boltz_model_2,"-1.00,2.66,-6.09",4.087007590108866,4.087007590108866,Z,2.0,
x03039-1,0.9199567100485356,"-3.41,4.95,-3.71","1.00,1.10,-10.06","-6.14,3.58,-15.01","5.20,-8.58,-3.69",boltz_model_3,"-1.03,2.59,-6.20",4.176937689127897,4.176937689127897,Z,2.0,
x03039-1,0.9199567100485356,"-3.41,4.95,-3.71","1.00,1.10,-10.06","-6.14,3.58,-15.01","5.20,-8.58,-3.69",boltz_model_4,"-0.98,2.46,-6.30",4.339094709786981,4.339094709786981,Z,2.0,
x03039-1,0.9199567100485356,"-3.41,4.95,-3.71","1.00,1.10,-10.06","-6.14,3.58,-15.01","5.20,-8.58,-3.69",gnina_refined,"-0.87,2.23,-6.59",4.7087130499927214,4.095776176249658,Y,2.0,
x03039-1,0.9199567100485356,"-3.41,4.95,-3.71","1.00,1.10,-10.06","-6.14,3.58,-15.01","5.20,-8.58,-3.69",template_transferred,"-6.74,4.40,-11.70",8.67140058470511,3.468265004939863,X,1.0,
x03039-1,0.9199567100485356,"-3.41,4.95,-3.71","1.00,1.10,-10.06","-6.14,3.58,-15.01","5.20,-8.58,-3.69",posit,"0.58,3.82,-5.56",4.547748121261317,4.547748121261317,Z,1.0,
x03051-1,0.8937192497439712,"2.78,-5.51,-3.42","-3.17,-8.64,2.00","-5.68,-13.38,-5.27","-5.91,1.85,7.87",boltz_model_0,"-0.88,-6.43,-1.64",4.1787957868444074,4.1787957868444074,Z,2.0,
x03051-1,0.8937192497439712,"2.78,-5.51,-3.42","-3.17,-8.64,2.00","-5.68,-13.38,-5.27","-5.91,1.85,7.87",boltz_model_1,"-0.88,-6.60,-1.76",4.16248992603202,4.162489926032021,Z,2.0,
x03051-1,0.8937192497439712,"2.78,-5.51,-3.42","-3.17,-8.64,2.00","-5.68,-13.38,-5.27","-5.91,1.85,7.87",boltz_model_2,"0.34,-6.75,-2.25",2.9771718634612614,2.9771718634612614,Z,1.0,
x03051-1,0.8937192497439712,"2.78,-5.51,-3.42","-3.17,-8.64,2.00","-5.68,-13.38,-5.27","-5.91,1.85,7.87",boltz_model_3,"-0.96,-6.90,-2.64",4.071901657785026,4.071901657785026,Z,1.0,
x03051-1,0.8937192497439712,"2.78,-5.51,-3.42","-3.17,-8.64,2.00","-5.68,-13.38,-5.27","-5.91,1.85,7.87",boltz_model_4,"-0.72,-6.84,-2.60",3.837916174095036,3.837916174095036,Z,1.0,
x03051-1,0.8937192497439712,"2.78,-5.51,-3.42","-3.17,-8.64,2.00","-5.68,-13.38,-5.27","-5.91,1.85,7.87",gnina_refined,"-0.99,-6.53,-2.02",4.147913258972042,4.147913258972042,Z,1.0,
x03051-1,0.8937192497439712,"2.78,-5.51,-3.42","-3.17,-8.64,2.00","-5.68,-13.38,-5.27","-5.91,1.85,7.87",template_transferred,"-2.53,-8.52,1.10",7.598639584551083,1.1082559001816854,Y,1.0,
x03051-1,0.8937192497439712,"2.78,-5.51,-3.42","-3.17,-8.64,2.00","-5.68,-13.38,-5.27","-5.91,1.85,7.87",posit,"-1.83,-5.48,-1.19",5.130580605711366,4.678138309976531,Y,1.0,
x03055-1,1.0412150045115751,"0.84,-3.10,7.89","-0.39,5.19,9.96","-4.33,1.63,17.27","-3.31,9.40,-1.25",boltz_model_0,"-0.99,2.18,8.34",5.610013457472587,3.467702194211273,Y,1.0,
x03055-1,1.0412150045115751,"0.84,-3.10,7.89","-0.39,5.19,9.96","-4.33,1.63,17.27","-3.31,9.40,-1.25",boltz_model_1,"-1.38,1.75,8.60",5.386058523767342,3.8301766261871117,Y,1.0,
x03055-1,1.0412150045115751,"0.84,-3.10,7.89","-0.39,5.19,9.96","-4.33,1.63,17.27","-3.31,9.40,-1.25",boltz_model_2,"-0.88,2.18,8.40",5.575704764957806,3.429896190014684,Y,1.0,
x03055-1,1.0412150045115751,"0.84,-3.10,7.89","-0.39,5.19,9.96","-4.33,1.63,17.27","-3.31,9.40,-1.25",boltz_model_3,"-1.30,2.05,8.54",5.613604903851187,3.5652245291555715,Y,1.0,
x03055-1,1.0412150045115751,"0.84,-3.10,7.89","-0.39,5.19,9.96","-4.33,1.63,17.27","-3.31,9.40,-1.25",boltz_model_4,"-0.99,2.08,8.42",5.524809238875464,3.517339023429941,Y,1.0,
x03055-1,1.0412150045115751,"0.84,-3.10,7.89","-0.39,5.19,9.96","-4.33,1.63,17.27","-3.31,9.40,-1.25",gnina_refined,"-0.75,2.16,8.21",5.504981320184056,3.5197613805640113,Y,1.0,
x03055-1,1.0412150045115751,"0.84,-3.10,7.89","-0.39,5.19,9.96","-4.33,1.63,17.27","-3.31,9.40,-1.25",template_transferred,"-1.21,-0.91,9.75",3.527674997135042,3.527674997135042,Z,1.0,
x03055-1,1.0412150045115751,"0.84,-3.10,7.89","-0.39,5.19,9.96","-4.33,1.63,17.27","-3.31,9.40,-1.25",posit,"-0.68,0.79,8.82",4.279834928190745,4.279834928190745,Z,2.0,
x03059-1,1.2810066483645297,"-5.70,0.86,-0.50","-7.45,-1.95,7.48","-14.07,4.18,6.97","4.13,-3.06,11.55",boltz_model_0,"-5.77,-0.53,4.64",5.331268513779022,3.586555931509745,Y,1.0,
x03059-1,1.2810066483645297,"-5.70,0.86,-0.50","-7.45,-1.95,7.48","-14.07,4.18,6.97","4.13,-3.06,11.55",boltz_model_1,"-6.52,-0.09,4.33",4.988343919584685,3.774729172229246,Y,2.0,
x03059-1,1.2810066483645297,"-5.70,0.86,-0.50","-7.45,-1.95,7.48","-14.07,4.18,6.97","4.13,-3.06,11.55",boltz_model_2,"-6.04,-0.52,4.37",5.071819951993313,3.7020700955226338,Y,1.0,
x03059-1,1.2810066483645297,"-5.70,0.86,-0.50","-7.45,-1.95,7.48","-14.07,4.18,6.97","4.13,-3.06,11.55",boltz_model_3,"-5.92,-0.15,4.93",5.527309598611071,3.474637295082877,Y,1.0,
x03059-1,1.2810066483645297,"-5.70,0.86,-0.50","-7.45,-1.95,7.48","-14.07,4.18,6.97","4.13,-3.06,11.55",boltz_model_4,"-5.81,0.94,3.94",4.447790047807982,4.447790047807982,Z,2.0,
x03059-1,1.2810066483645297,"-5.70,0.86,-0.50","-7.45,-1.95,7.48","-14.07,4.18,6.97","4.13,-3.06,11.55",gnina_refined,"-6.06,-0.16,4.92",5.528395065012738,3.41435310743279,Y,1.0,
