compound,qha,template_pdb,template_ccd,mcs_atoms,mcs_coverage,source,template_rmsd,rocs_inplace_shape,rocs_inplace_color,rocs_inplace_combo,rocs_best_shape,rocs_best_color,rocs_best_combo,skipped,error
x03172-1,20,7AXD,S6W,8.0,0.4,boltz_model_1,2.562469023438444,0.4221037030220032,0.019497983157634735,0.4416016861796379,0.49040210247039795,0.30227431654930115,0.7926764190196991,,
x03172-1,20,7AXD,S6W,8.0,0.4,boltz_model_2,2.9700826609567392,0.3453022837638855,0.01761781796813011,0.3629201017320156,0.38100942969322205,0.24946343898773193,0.630472868680954,,
x03172-1,20,7AXD,S6W,8.0,0.4,boltz_model_3,3.0925393956011282,0.4464077651500702,0.03413692116737366,0.48054468631744385,0.39315280318260193,0.23119130730628967,0.6243441104888916,,
x03172-1,20,7AXD,S6W,8.0,0.4,boltz_model_4,2.4492153874840414,0.32998791337013245,0.01540092471987009,0.34538883809000254,0.4263230860233307,0.3448139429092407,0.7711370289325714,,
x03172-1,20,7AXD,S6W,8.0,0.4,gnina_refined,3.2753711356497113,0.3561363220214844,0.03738635405898094,0.3935226760804653,0.4821024537086487,0.16234004497528076,0.6444424986839294,,
x03172-1,20,7AXD,S6W,8.0,0.4,template_transferred,0.03855460027851316,0.4509166181087494,0.30094200372695923,0.7518586218357086,0.5088282227516174,0.17971549928188324,0.6885437220335007,,
x03179-1,23,6S41,KUB,9.0,0.391304347826087,boltz_model_0,4.033531962998034,0.4362531006336212,0.028443051502108574,0.4646961521357298,0.47658926248550415,0.147677481174469,0.6242667436599731,,
x03179-1,23,6S41,KUB,9.0,0.391304347826087,boltz_model_1,3.918708010687232,0.45265188813209534,0.002646578475832939,0.4552984666079283,0.5226272344589233,0.17187567055225372,0.6945029050111771,,
x03179-1,23,6S41,KUB,9.0,0.391304347826087,boltz_model_2,4.0194774185655024,0.43196263909339905,0.0024612220004200935,0.43442386109381914,0.39371389150619507,0.16449099779129028,0.5582048892974854,,
x03179-1,23,6S41,KUB,9.0,0.391304347826087,boltz_model_3,3.9590744139916816,0.435130774974823,0.01278000045567751,0.4479107754305005,0.42559999227523804,0.13006433844566345,0.5556643307209015,,
x03179-1,23,6S41,KUB,9.0,0.391304347826087,boltz_model_4,4.35678061952403,0.41403117775917053,0.013921281322836876,0.4279524590820074,0.3938046991825104,0.15368084609508514,0.5474855452775955,,
x03179-1,23,6S41,KUB,9.0,0.391304347826087,gnina_refined,4.0149980661183395,0.4590328633785248,0.022757505998015404,0.4817903693765402,0.49401840567588806,0.14992791414260864,0.6439463198184967,,
x03179-1,23,6S41,KUB,9.0,0.391304347826087,template_transferred,0.049168942358362715,0.5251684188842773,0.1649514138698578,0.6901198327541351,0.38157013058662415,0.19756928086280823,0.5791394114494324,,
x03191-1,28,7AXC,27H,9.0,0.32142857142857145,boltz_model_0,7.434978094561341,0.19772647321224213,0.007454145234078169,0.2051806184463203,0.5700556635856628,0.08313088119029999,0.6531865447759628,,
x03191-1,28,7AXC,27H,9.0,0.32142857142857145,boltz_model_1,7.556582936359712,0.23185254633426666,0.006608196999877691,0.23846074333414435,0.6145579218864441,0.07632081210613251,0.6908787339925766,,
x03191-1,28,7AXC,27H,9.0,0.32142857142857145,boltz_model_2,7.598914968232494,0.2221042960882187,0.008510527200996876,0.23061482328921556,0.5948392152786255,0.09051591157913208,0.6853551268577576,,
x03191-1,28,7AXC,27H,9.0,0.32142857142857145,boltz_model_3,7.56372457092353,0.24628759920597076,0.007633564528077841,0.2539211637340486,0.5928435921669006,0.06043163686990738,0.653275229036808,,
x03191-1,28,7AXC,27H,9.0,0.32142857142857145,boltz_model_4,7.056589210924836,0.26103976368904114,0.0091091962531209,0.27014895994216204,0.5824665427207947,0.06657817214727402,0.6490447148680687,,
x03191-1,28,7AXC,27H,9.0,0.32142857142857145,gnina_refined,7.658151567397526,0.1907636523246765,0.009773577563464642,0.20053722988814116,0.487697571516037,0.12207278609275818,0.6097703576087952,,
x03191-1,28,7AXC,27H,9.0,0.32142857142857145,template_transferred,0.050413815113488906,0.2253691703081131,0.11774881929159164,0.34311798959970474,0.5693081617355347,0.0556677021086216,0.6249758638441563,,
x03194-1,25,5A86,D7E,13.0,0.52,boltz_model_0,3.2901221907424665,0.19483450055122375,0.0040970537811517715,0.19893155433237553,0.42616602778434753,0.31870749592781067,0.7448735237121582,,
x03194-1,25,5A86,D7E,13.0,0.52,boltz_model_1,3.472060728162908,0.1755872219800949,0.0027482721488922834,0.1783354941289872,0.5090804100036621,0.07132251560688019,0.5804029256105423,,
x03194-1,25,5A86,D7E,13.0,0.52,boltz_model_2,3.5000800234614164,0.16673670709133148,0.0018535108538344502,0.16859021794516593,0.3306165039539337,0.324717253446579,0.6553337574005127,,
x03194-1,25,5A86,D7E,13.0,0.52,boltz_model_3,3.5567100883328173,0.15560738742351532,0.0014730134280398488,0.15708040085155517,0.35500723123550415,0.23143307864665985,0.586440309882164,,
x03194-1,25,5A86,D7E,13.0,0.52,boltz_model_4,3.227577800348439,0.20352500677108765,0.005885064136236906,0.20941007090732455,0.5167446136474609,0.07084540277719498,0.5875900164246559,,
x03194-1,25,5A86,D7E,13.0,0.52,gnina_refined,3.6493469268989824,0.16013941168785095,0.0019218178931623697,0.16206122958101332,0.5140485763549805,0.07103680819272995,0.5850853845477104,,
x03194-1,25,5A86,D7E,13.0,0.52,template_transferred,0.04501987969294736,0.4596615135669708,0.454664021730423,0.9143255352973938,0.46196383237838745,0.45473068952560425,0.9166945219039917,,
x03204-1,19,5A86,D7E,12.0,0.631578947368421,boltz_model_0,3.973761761595619,0.3683353662490845,0.022421615198254585,0.39075698144733906,0.613923966884613,0.2849525511264801,0.8988765180110931,,
x03204-1,19,5A86,D7E,12.0,0.631578947368421,boltz_model_1,4.032417525969819,0.3663546144962311,0.040940359234809875,0.40729497373104095,0.5716917514801025,0.20110924541950226,0.7728009968996048,,
x03204-1,19,5A86,D7E,12.0,0.631578947368421,boltz_model_2,3.848147971929882,0.3733768165111542,0.03080401010811329,0.40418082661926746,0.6174851655960083,0.20024940371513367,0.817734569311142,,
x03204-1,19,5A86,D7E,12.0,0.631578947368421,boltz_model_3,3.7715375600137584,0.40496566891670227,0.055760446935892105,0.4607261158525944,0.632532000541687,0.2003467082977295,0.8328787088394165,,
x03204-1,19,5A86,D7E,12.0,0.631578947368421,boltz_model_4,4.43578945822674,0.3154444396495819,0.007506807800382376,0.3229512474499643,0.6013614535331726,0.24202343821525574,0.8433848917484283,,
x03204-1,19,5A86,D7E,12.0,0.631578947368421,gnina_refined,3.9635460599490906,0.3790813982486725,0.04091795161366463,0.4199993498623371,0.5925968885421753,0.1582125425338745,0.7508094310760498,,
x03204-1,19,5A86,D7E,12.0,0.631578947368421,template_transferred,0.0706929501661306,0.6428874135017395,0.4908256530761719,1.1337130665779114,0.6221411824226379,0.20527814328670502,0.827419325709343,,
x03219-1,24,2O9I,444,11.0,0.4583333333333333,boltz_model_0,5.115131145784898,0.3919147551059723,7.405395444948226e-05,0.3919888090604218,0.45358917117118835,0.18266773223876953,0.6362569034099579,,
x03219-1,24,2O9I,444,11.0,0.4583333333333333,boltz_model_1,5.1019042169284745,0.35104647278785706,0.0011940149124711752,0.35224048770032823,0.46565476059913635,0.18161273002624512,0.6472674906253815,,
x03219-1,24,2O9I,444,11.0,0.4583333333333333,boltz_model_2,5.122111147664542,0.4199790954589844,0.00011119341797893867,0.4200902888769633,0.45319876074790955,0.18212641775608063,0.6353251785039902,,
x03219-1,24,2O9I,444,11.0,0.4583333333333333,boltz_model_3,5.144950977479384,0.40034404397010803,0.00010918988118646666,0.4004532338512945,0.5062037110328674,0.18056799471378326,0.6867717057466507,,
x03219-1,24,2O9I,444,11.0,0.4583333333333333,boltz_model_4,5.145064832266258,0.466788113117218,6.0278154705883935e-05,0.4668483912719239,0.4814106225967407,0.17878514528274536,0.6601957678794861,,
x03219-1,24,2O9I,444,11.0,0.4583333333333333,gnina_refined,4.8258127790516205,0.4649460017681122,1.026023892336525e-05,0.46495626200703555,0.4403669834136963,0.18110325932502747,0.6214702427387238,,
x03219-1,24,2O9I,444,11.0,0.4583333333333333,template_transferred,0.08714369828722972,0.2968629002571106,0.2992716133594513,0.5961345136165619,0.42291519045829773,0.19108834862709045,0.6140035390853882,,
x03220-1,30,2O9I,444,16.0,0.5333333333333333,boltz_model_0,4.988295573750362,0.1800432801246643,0.016252033412456512,0.19629531353712082,0.3798730671405792,0.3978324234485626,0.7777054905891418,,
x03220-1,30,2O9I,444,16.0,0.5333333333333333,boltz_model_1,4.982748443801683,0.19293050467967987,0.01020691730082035,0.20313742198050022,0.3924502730369568,0.40798527002334595,0.8004355430603027,,
x03220-1,30,2O9I,444,16.0,0.5333333333333333,boltz_model_2,4.50000797838151,0.20621629059314728,0.0009400177514180541,0.20715630834456533,0.2749917209148407,0.18152457475662231,0.456516295671463,,
x03220-1,30,2O9I,444,16.0,0.5333333333333333,boltz_model_3,5.62291653334814,0.21566444635391235,0.0030733472667634487,0.2187377936206758,0.3527666926383972,0.20537856221199036,0.5581452548503876,,
x03220-1,30,2O9I,444,16.0,0.5333333333333333,boltz_model_4,5.441036208426151,0.2071913182735443,0.0007466329843737185,0.20793795125791803,0.45488664507865906,0.3020331859588623,0.7569198310375214,,
x03220-1,30,2O9I,444,16.0,0.5333333333333333,gnina_refined,5.383519564857267,0.1650734394788742,0.0005626635393127799,0.165636103018187,0.3455517590045929,0.20862355828285217,0.5541753172874451,,
x03220-1,30,2O9I,444,16.0,0.5333333333333333,template_transferred,0.10972993113959655,0.428775429725647,0.4090918302536011,0.837867259979248,0.42386937141418457,0.24488168954849243,0.668751060962677,,
x03223-1,24,,,,,,,,,,,,,mcs_below_threshold,
x03234-1,25,2O9I,444,11.0,0.44,boltz_model_0,6.520373450701814,0.3829596936702728,0.10532183945178986,0.4882815331220627,0.49128860235214233,0.25231555104255676,0.7436041533946991,,
x03234-1,25,2O9I,444,11.0,0.44,boltz_model_1,6.6267090549640155,0.31905514001846313,0.12689878046512604,0.4459539204835892,0.50147944688797,0.2434295117855072,0.7449089586734772,,
x03234-1,25,2O9I,444,11.0,0.44,boltz_model_2,6.4668209117265185,0.2900118827819824,0.07173317670822144,0.36174505949020386,0.5409014225006104,0.2569129765033722,0.7978143990039825,,
x03234-1,25,2O9I,444,11.0,0.44,boltz_model_3,6.60195279072345,0.31035488843917847,0.11247823387384415,0.4228331223130226,0.44958025217056274,0.24338535964488983,0.6929656118154526,,
x03234-1,25,2O9I,444,11.0,0.44,boltz_model_4,6.620187921104328,0.31061166524887085,0.09785095602273941,0.40846262127161026,0.5429235100746155,0.25777140259742737,0.8006949126720428,,
x03234-1,25,2O9I,444,11.0,0.44,gnina_refined,6.745292796185237,0.39686888456344604,0.07600528001785278,0.47287416458129883,0.5102577805519104,0.26172715425491333,0.7719849348068237,,
x03234-1,25,2O9I,444,11.0,0.44,template_transferred,0.09237307689267771,0.2454821616411209,0.29932039976119995,0.5448025614023209,0.5481967926025391,0.2285030633211136,0.7766998559236526,,
x03244-1,21,8EQZ,WQB,13.0,0.6190476190476191,boltz_model_0,6.871172575205882,0.3412624001502991,0.019464515149593353,0.3607269152998924,0.5785090923309326,0.3467687964439392,0.9252778887748718,,
x03244-1,21,8EQZ,WQB,13.0,0.6190476190476191,boltz_model_1,6.940410858177633,0.359020471572876,0.025009017437696457,0.38402948901057243,0.5738646984100342,0.33833712339401245,0.9122018218040466,,
x03244-1,21,8EQZ,WQB,13.0,0.6190476190476191,boltz_model_2,7.3797457485647415,0.3583298325538635,0.017793595790863037,0.37612342834472656,0.5684811472892761,0.3418501615524292,0.9103313088417053,,
x03244-1,21,8EQZ,WQB,13.0,0.6190476190476191,boltz_model_3,6.632662517329769,0.32778874039649963,0.02444302849471569,0.3522317688912153,0.5836113691329956,0.32445114850997925,0.9080625176429749,,
x03244-1,21,8EQZ,WQB,13.0,0.6190476190476191,boltz_model_4,6.6432725430325,0.35192054510116577,0.03854665905237198,0.39046720415353775,0.5769203305244446,0.28316688537597656,0.8600872159004211,,
x03244-1,21,8EQZ,WQB,13.0,0.6190476190476191,gnina_refined,6.983378846446315,0.3407524526119232,0.011653943918645382,0.3524063965305686,0.586328387260437,0.25391021370887756,0.8402386009693146,,
x03244-1,21,8EQZ,WQB,13.0,0.6190476190476191,template_transferred,0.0663387705172041,0.3439420461654663,0.24966205656528473,0.593604102730751,0.4382432699203491,0.153860405087471,0.5921036750078201,,
x03250-1,26,9FZG,A1IHA,12.0,0.46153846153846156,boltz_model_0,2.7336453527091225,0.22179429233074188,0.008413685485720634,0.23020797781646252,0.26745516061782837,0.10701024532318115,0.3744654059410095,,
x03250-1,26,9FZG,A1IHA,12.0,0.46153846153846156,boltz_model_1,2.6580825195217863,0.2151627093553543,0.006579085718840361,0.22174179507419467,0.27291393280029297,0.10526075959205627,0.37817469239234924,,
x03250-1,26,9FZG,A1IHA,12.0,0.46153846153846156,boltz_model_2,3.0359015353843106,0.22645531594753265,0.008035046048462391,0.23449036199599504,0.2785511612892151,0.11818136274814606,0.39673252403736115,,
x03250-1,26,9FZG,A1IHA,12.0,0.46153846153846156,boltz_model_3,2.855385555824733,0.2347353994846344,0.00747666135430336,0.24221206083893776,0.2838040292263031,0.12396552413702011,0.4077695533633232,,
x03250-1,26,9FZG,A1IHA,12.0,0.46153846153846156,boltz_model_4,3.240518920269032,0.22244997322559357,0.011505700647830963,0.23395567387342453,0.28823545575141907,0.1320105493068695,0.4202460050582886,,
x03250-1,26,9FZG,A1IHA,12.0,0.46153846153846156,gnina_refined,2.4722408676193433,0.21697428822517395,0.008425970561802387,0.22540025878697634,0.2731259763240814,0.14398227632045746,0.4171082526445389,,
x03250-1,26,9FZG,A1IHA,12.0,0.46153846153846156,template_transferred,0.06347876260354543,0.34398961067199707,0.2016461193561554,0.5456357300281525,0.30166348814964294,0.1242467388510704,0.42591022700071335,,
x03252-1,24,,,,,,,,,,,,,mcs_below_threshold,
x03259-1,23,6HJ2,P06,8.0,0.34782608695652173,boltz_model_0,5.674801855823778,0.34463682770729065,0.0010036217281594872,0.34564044943545014,0.41371145844459534,0.19732925295829773,0.6110407114028931,,
x03259-1,23,6HJ2,P06,8.0,0.34782608695652173,boltz_model_1,5.517057724141064,0.3397723436355591,0.0012270178413018584,0.34099936147686094,0.4121547043323517,0.19317711889743805,0.6053318232297897,,
x03259-1,23,6HJ2,P06,8.0,0.34782608695652173,boltz_model_2,5.617039284171864,0.33537471294403076,0.002063852036371827,0.3374385649804026,0.5185916423797607,0.10651123523712158,0.6251028776168823,,
x03259-1,23,6HJ2,P06,8.0,0.34782608695652173,boltz_model_3,5.588950987191539,0.36847832798957825,0.003602484241127968,0.3720808122307062,0.40787848830223083,0.1931476891040802,0.601026177406311,,
x03259-1,23,6HJ2,P06,8.0,0.34782608695652173,boltz_model_4,5.479745870845767,0.3506758213043213,0.012682490982115269,0.36335831228643656,0.445471853017807,0.21904900670051575,0.6645208597183228,,
x03259-1,23,6HJ2,P06,8.0,0.34782608695652173,gnina_refined,5.761818248203823,0.31490519642829895,0.001982801826670766,0.3168879982549697,0.5252951979637146,0.10530535131692886,0.6306005492806435,,
x03259-1,23,6HJ2,P06,8.0,0.34782608695652173,template_transferred,0.06911773839619566,0.2858349680900574,0.06727385520935059,0.35310882329940796,0.37529706954956055,0.17223522067070007,0.5475322902202606,,
x03260-1,29,6DUP,HCJ,11.0,0.3793103448275862,boltz_model_0,3.280642942456839,0.4387907087802887,0.04904383420944214,0.48783454298973083,0.5184212923049927,0.18273897469043732,0.70116026699543,,
x03260-1,29,6DUP,HCJ,11.0,0.3793103448275862,boltz_model_1,3.399012127852474,0.4671594202518463,0.041719771921634674,0.508879192173481,0.5406624674797058,0.1811322122812271,0.7217946797609329,,
x03260-1,29,6DUP,HCJ,11.0,0.3793103448275862,boltz_model_2,3.3322803669225345,0.3903268575668335,0.04970812425017357,0.44003498181700706,0.5025990009307861,0.18209312856197357,0.6846921294927597,,
x03260-1,29,6DUP,HCJ,11.0,0.3793103448275862,boltz_model_3,3.504708883068643,0.4061276614665985,0.028210114687681198,0.4343377761542797,0.5093464255332947,0.18195301294326782,0.6912994384765625,,
x03260-1,29,6DUP,HCJ,11.0,0.3793103448275862,boltz_model_4,3.2294993726867647,0.4394916892051697,0.0373820923268795,0.4768737815320492,0.5281379818916321,0.18119411170482635,0.7093320935964584,,
x03260-1,29,6DUP,HCJ,11.0,0.3793103448275862,gnina_refined,3.1437574095573715,0.5271521210670471,0.10184609144926071,0.6289982125163078,0.5499148368835449,0.3102648854255676,0.8601797223091125,,
x03260-1,29,6DUP,HCJ,11.0,0.3793103448275862,template_transferred,0.03923207673573198,0.5714679956436157,0.14063026010990143,0.7120982557535172,0.4979884922504425,0.17568714916706085,0.6736756414175034,,
x03264-1,23,,,,,,,,,,,,,mcs_below_threshold,
x03271-1,26,6HJ2,P06,8.0,0.3076923076923077,boltz_model_0,6.041145542461265,0.3115166127681732,0.012133569456636906,0.3236501822248101,0.4736355245113373,0.1002068966627121,0.5738424211740494,,
x03271-1,26,6HJ2,P06,8.0,0.3076923076923077,boltz_model_1,6.047363237490746,0.35852736234664917,0.013306169770658016,0.3718335321173072,0.3397155702114105,0.20031969249248505,0.5400352627038956,,
x03271-1,26,6HJ2,P06,8.0,0.3076923076923077,boltz_model_2,6.262955621884568,0.31731149554252625,0.012280520051717758,0.329592015594244,0.48046615719795227,0.10630284994840622,0.5867690071463585,,
x03271-1,26,6HJ2,P06,8.0,0.3076923076923077,boltz_model_3,6.088050104903577,0.3551119267940521,0.013700236566364765,0.3688121633604169,0.40368542075157166,0.13192647695541382,0.5356118977069855,,
x03271-1,26,6HJ2,P06,8.0,0.3076923076923077,boltz_model_4,6.318804779353547,0.2822662889957428,0.0031151724979281425,0.28538146149367094,0.48324698209762573,0.10088108479976654,0.5841280668973923,,
x03271-1,26,6HJ2,P06,8.0,0.3076923076923077,gnina_refined,5.994333982366935,0.4638586938381195,0.053451161831617355,0.5173098556697369,0.49558231234550476,0.10557078570127487,0.6011530980467796,,
x03271-1,26,6HJ2,P06,8.0,0.3076923076923077,template_transferred,0.06901145761994569,0.27070069313049316,0.0684720054268837,0.33917269855737686,0.4228099584579468,0.171113058924675,0.5939230173826218,,
x03273-1,19,9FZG,A1IHA,18.0,0.9473684210526315,boltz_model_0,7.104959773055984,0.2305811196565628,0.022267254069447517,0.2528483737260103,0.2746928334236145,0.09876827150583267,0.3734611049294472,,
x03273-1,19,9FZG,A1IHA,18.0,0.9473684210526315,boltz_model_1,7.453891424093587,0.2516089081764221,0.010260751470923424,0.26186965964734554,0.2831009030342102,0.10791776329278946,0.39101866632699966,,
x03273-1,19,9FZG,A1IHA,18.0,0.9473684210526315,boltz_model_2,7.289333725287173,0.23504571616649628,0.02473720908164978,0.25978292524814606,0.25201138854026794,0.13420957326889038,0.3862209618091583,,
x03273-1,19,9FZG,A1IHA,18.0,0.9473684210526315,boltz_model_3,8.23414917713125,0.20382891595363617,0.008575406856834888,0.21240432281047106,0.251984566450119,0.1280701607465744,0.3800547271966934,,
x03273-1,19,9FZG,A1IHA,18.0,0.9473684210526315,boltz_model_4,8.427510311174666,0.18133889138698578,0.003966697957366705,0.18530558934435248,0.23829498887062073,0.09960025548934937,0.3378952443599701,,
x03273-1,19,9FZG,A1IHA,18.0,0.9473684210526315,gnina_refined,7.213995019052782,0.2292853742837906,0.019321616739034653,0.24860699102282524,0.24253442883491516,0.1329013854265213,0.37543581426143646,,
x03273-1,19,9FZG,A1IHA,18.0,0.9473684210526315,template_transferred,0.05696634662167165,0.3285546600818634,0.23883426189422607,0.5673889219760895,0.25073856115341187,0.15139171481132507,0.40213027596473694,,
x03279-1,20,8EQZ,WQB,8.0,0.4,boltz_model_0,6.763393954590111,0.3952163755893707,0.05679069459438324,0.45200707018375397,0.459958016872406,0.1754702627658844,0.6354282796382904,,
x03279-1,20,8EQZ,WQB,8.0,0.4,boltz_model_1,6.740489387079346,0.39075860381126404,0.05057758465409279,0.4413361884653568,0.4535590708255768,0.17201675474643707,0.6255758255720139,,
x03279-1,20,8EQZ,WQB,8.0,0.4,boltz_model_2,6.601696354397092,0.3769378066062927,0.04138423129916191,0.41832203790545464,0.4637818932533264,0.1808767467737198,0.6446586400270462,,
x03279-1,20,8EQZ,WQB,8.0,0.4,boltz_model_3,6.6593241485141785,0.3994249105453491,0.03750323876738548,0.4369281493127346,0.4624437987804413,0.17671699821949005,0.6391607969999313,,
x03279-1,20,8EQZ,WQB,8.0,0.4,boltz_model_4,6.921056773474476,0.3689297139644623,0.040520213544368744,0.409449927508831,0.5138249397277832,0.1510549783706665,0.6648799180984497,,
x03279-1,20,8EQZ,WQB,8.0,0.4,gnina_refined,6.943266649151765,0.37640440464019775,0.018573097884655,0.39497750252485275,0.521083652973175,0.15114079415798187,0.6722244471311569,,
x03279-1,20,8EQZ,WQB,8.0,0.4,template_transferred,0.07381752960557314,0.28768301010131836,0.243149071931839,0.5308320820331573,0.44450923800468445,0.07208149135112762,0.5165907293558121,,
x03282-1,18,,,,,,,,,,,,,mcs_below_threshold,
x03297-1,28,7AXD,S6W,11.0,0.39285714285714285,boltz_model_0,2.8439924260081386,0.16115471720695496,0.004800137598067522,0.16595485480502248,0.5065242648124695,0.1474018394947052,0.6539261043071747,,
x03297-1,28,7AXD,S6W,11.0,0.39285714285714285,boltz_model_1,0.9678553739709554,0.41424861550331116,0.10834841430187225,0.5225970298051834,0.41673099994659424,0.12320283055305481,0.539933830499649,,
x03297-1,28,7AXD,S6W,11.0,0.39285714285714285,boltz_model_2,3.3422018632977877,0.20701728761196136,0.015642214566469193,0.22265950217843056,0.5680293440818787,0.14437952637672424,0.7124088704586029,,
x03297-1,28,7AXD,S6W,11.0,0.39285714285714285,boltz_model_3,1.641859327943138,0.4153742790222168,0.022647831588983536,0.43802211061120033,0.5571819543838501,0.1720133274793625,0.7291952818632126,,
x03297-1,28,7AXD,S6W,11.0,0.39285714285714285,boltz_model_4,4.231087608798825,0.11617988348007202,0.0010869717225432396,0.11726685520261526,0.5833379030227661,0.1465355008840561,0.7298734039068222,,
x03297-1,28,7AXD,S6W,11.0,0.39285714285714285,gnina_refined,2.875423394249213,0.15690311789512634,0.0068569490686059,0.16376006696373224,0.48740825057029724,0.14433519542217255,0.6317434459924698,,
x03297-1,28,7AXD,S6W,11.0,0.39285714285714285,template_transferred,0.06798773783724434,0.4853118062019348,0.28350308537483215,0.768814891576767,0.3969874382019043,0.2118631899356842,0.6088506281375885,,
x03306-1,22,,,,,,,,,,,,,mcs_below_threshold,
x03319-1,25,6TFI,N6H,9.0,0.36,boltz_model_0,5.380539926293543,0.16635051369667053,0.011023573577404022,0.17737408727407455,0.49464380741119385,0.15229643881320953,0.6469402462244034,,
x03319-1,25,6TFI,N6H,9.0,0.36,boltz_model_1,5.373984765828438,0.1527613252401352,0.017882751300930977,0.17064407654106617,0.49526873230934143,0.15197138488292694,0.6472401171922684,,
x03319-1,25,6TFI,N6H,9.0,0.36,boltz_model_2,5.698444663912136,0.11721071600914001,0.005692285019904375,0.12290300102904439,0.5169348120689392,0.1531970500946045,0.6701318621635437,,
x03319-1,25,6TFI,N6H,9.0,0.36,boltz_model_3,5.3015399889112,0.16401486098766327,0.017705675214529037,0.1817205362021923,0.5351922512054443,0.15285013616085052,0.6880423873662949,,
x03319-1,25,6TFI,N6H,9.0,0.36,boltz_model_4,5.6214446684632,0.17722398042678833,3.227268098271452e-05,0.17725625310777104,0.5016854405403137,0.15245847404003143,0.6541439145803452,,
x03319-1,25,6TFI,N6H,9.0,0.36,gnina_refined,5.356739612211141,0.1682148426771164,0.011088673025369644,0.17930351570248604,0.47842496633529663,0.1521546095609665,0.6305795758962631,,
x03319-1,25,6TFI,N6H,9.0,0.36,template_transferred,0.04636938349556531,0.3815631568431854,0.15426243841648102,0.5358255952596664,0.40644630789756775,0.254766583442688,0.6612128913402557,,
x03325-1,21,5A86,D7E,12.0,0.5714285714285714,boltz_model_0,7.193793848993534,0.12652327120304108,0.0034414860419929028,0.12996475724503398,0.5266684889793396,0.17784814536571503,0.7045166343450546,,
x03325-1,21,5A86,D7E,12.0,0.5714285714285714,boltz_model_1,7.507600244760918,0.1320587694644928,0.006675483658909798,0.1387342531234026,0.444180965423584,0.2545575499534607,0.6987385153770447,,
x03325-1,21,5A86,D7E,12.0,0.5714285714285714,boltz_model_2,7.214413100594396,0.12672534584999084,0.003167100017890334,0.12989244586788118,0.5181758403778076,0.17746610939502716,0.6956419497728348,,
x03325-1,21,5A86,D7E,12.0,0.5714285714285714,boltz_model_3,7.294946033408048,0.15806534886360168,0.006295903120189905,0.1643612519837916,0.4099741578102112,0.2506873309612274,0.6606614887714386,,
x03325-1,21,5A86,D7E,12.0,0.5714285714285714,boltz_model_4,7.477357009082174,0.12231500446796417,0.007595944218337536,0.1299109486863017,0.3465629518032074,0.2993657886981964,0.6459287405014038,,
x03325-1,21,5A86,D7E,12.0,0.5714285714285714,gnina_refined,6.756723633208989,0.113043412566185,0.001328655518591404,0.1143720680847764,0.4736955463886261,0.25317201018333435,0.7268675565719604,,
x03325-1,21,5A86,D7E,12.0,0.5714285714285714,template_transferred,0.07185611414356012,0.7023335695266724,0.43995359539985657,1.142287164926529,0.6344994902610779,0.18705806136131287,0.8215575516223907,,
x03331-1,24,6XP9,QCG,11.0,0.4583333333333333,boltz_model_0,5.497899261591352,0.22752873599529266,0.03927155211567879,0.26680028811097145,0.5250970721244812,0.33775395154953003,0.8628510236740112,,
x03331-1,24,6XP9,QCG,11.0,0.4583333333333333,boltz_model_1,5.203004670077035,0.2833184003829956,0.048215966671705246,0.33153436705470085,0.5183719992637634,0.32181859016418457,0.840190589427948,,
x03331-1,24,6XP9,QCG,11.0,0.4583333333333333,boltz_model_2,5.553590075633564,0.23078982532024384,0.04220404848456383,0.27299387380480766,0.517338216304779,0.3424548804759979,0.859793096780777,,
x03331-1,24,6XP9,QCG,11.0,0.4583333333333333,boltz_model_3,5.610957811592912,0.22499951720237732,0.0360025130212307,0.261002030223608,0.46062663197517395,0.33541086316108704,0.796037495136261,,
x03331-1,24,6XP9,QCG,11.0,0.4583333333333333,boltz_model_4,4.420965680234329,0.2776755690574646,0.017395153641700745,0.29507072269916534,0.47434335947036743,0.32865238189697266,0.8029957413673401,,
x03331-1,24,6XP9,QCG,11.0,0.4583333333333333,gnina_refined,5.262147681368841,0.22905784845352173,0.04359269142150879,0.2726505398750305,0.5379555821418762,0.3733352720737457,0.911290854215622,,
x03331-1,24,6XP9,QCG,11.0,0.4583333333333333,template_transferred,0.03771296006223606,0.42024245858192444,0.29247933626174927,0.7127217948436737,0.44509854912757874,0.17643029987812042,0.6215288490056992,,
x03363-1,27,9BEQ,AP1,11.0,0.4074074074074074,boltz_model_0,3.7700549827327205,0.2541736364364624,0.015554309822618961,0.26972794625908136,0.36096614599227905,0.13827231526374817,0.4992384612560272,,
x03363-1,27,9BEQ,AP1,11.0,0.4074074074074074,boltz_model_1,3.985441725153171,0.274845689535141,0.002601957879960537,0.27744764741510153,0.2726067900657654,0.13455602526664734,0.4071628153324127,,
x03363-1,27,9BEQ,AP1,11.0,0.4074074074074074,boltz_model_2,3.936545543612194,0.28623083233833313,0.0018865072634071112,0.28811733960174024,0.2642304003238678,0.13350997865200043,0.3977403789758682,,
x03363-1,27,9BEQ,AP1,11.0,0.4074074074074074,boltz_model_3,4.18417656155387,0.2652779519557953,0.0026356608141213655,0.26791361276991665,0.29760095477104187,0.09158338606357574,0.3891843408346176,,
