source,gate,gamma,MAE,delta_mae_vs_raw,Spearman_R,delta_spearman_vs_raw,train_gate_mean,test_gate_mean,id55_abs_delta_mean,id55_abs_delta_p90,id55_abs_delta_max,id55_spearman,id56_minus_id55_projection,id56_minus_id55_pearson,id56_minus_id51_projection,id56_minus_id51_pearson
optuna_top500_minus_current_raw,positive_delta_x_logp_low_soft_q70,0.25,0.39065890764442407,-0.0007850869430652274,0.8495994449890651,0.0005687161883276559,0.11438713016740831,0.09508880872201998,0.002415219718158637,0.007949140837941297,0.05878052876359785,0.9999192031026011,0.022877205420294398,0.2804766987200607,0.036113885864754,0.38372361415103395
seed10_top500_minus_current_raw,num_aromatic_rings_high_soft_q30,0.5,0.3906592213410773,-0.0007847732464120183,0.8498405054404609,0.0008097766397233697,0.19867149758454106,0.12280701754385964,0.006568294886234597,0.0257543411650481,0.11571096691747584,0.999684634332264,-0.01891084397228414,-0.0741597453459734,0.004095005725155574,0.01700691140161412
seed10_top500_minus_current_raw,num_aromatic_rings_high_soft_q50,0.5,0.3906592213410773,-0.0007847732464120183,0.8498405054404609,0.0008097766397233697,0.19867149758454106,0.12280701754385964,0.006568294886234597,0.0257543411650481,0.11571096691747584,0.999684634332264,-0.01891084397228414,-0.0741597453459734,0.004095005725155574,0.01700691140161412
optuna_top500_minus_current_raw,family_gap_low_soft_q50,0.25,0.3906593358708617,-0.0007846587166275842,0.8496171471605676,0.0005864183598300876,0.1949639096673327,0.222821706103092,0.008589751623862541,0.03165374865103968,0.11813911730582483,0.9997931634980775,0.11729240494498845,0.4460720267971774,0.17152059047933782,0.5926729401486522
seed10_top500_minus_current_raw,exactmw_low_hard_q30,0.35,0.3906598950150561,-0.0007840995724331945,0.8501149057566326,0.001084176955895133,0.3,0.2884990253411306,0.011487718884990257,0.0467296081033981,0.1609113827524271,0.9993601134605321,-0.07855494583286875,-0.21529142443922084,-0.05208495030765164,-0.12798771496866032
seed10_top500_minus_current_raw,positive_delta_x_num_heavy_atoms_high_soft_q50,0.35,0.3906599661055657,-0.0007840284819236043,0.8503065213836796,0.0012757925829420813,0.11228433402346447,0.07658033973823447,0.0034912107441425764,0.011211554524757262,0.10564348061650453,0.9998144960122421,-0.03209792302543649,-0.18753897033244726,-0.009411390829614999,-0.04389526340914194
seed10_top500_minus_current_raw,positive_delta_x_tpsa_high_hard_q70,0.35,0.39066020780444105,-0.0007837867830482459,0.8505877969239283,0.0015570681231907857,0.13840579710144926,0.14230019493177387,0.00631216493593746,0.02838863621796116,0.12325072738592269,0.9994292663606164,-0.06322907978037227,-0.22301124850848125,-0.036383138069414865,-0.11215885622144774
seed10_top500_minus_current_raw,exactmw_high_soft_q50,0.5,0.39066037163816303,-0.0007836229493262681,0.8499755782938864,0.0009448494931488804,0.2015552735837764,0.15507430811781545,0.009144511457500162,0.029730300168210107,0.15714620660045941,0.9993983342150774,-0.10686264973098486,-0.33022491710599466,-0.058094995279074566,-0.1594792470819247
seed10_top500_minus_current_raw,positive_delta_x_abs_family_gap_low_hard_q70,0.5,0.3906618083369265,-0.0007821862505628108,0.8495546917686507,0.0005239629679132385,0.33719806763285026,0.2826510721247563,0.014196016514506318,0.05609962226213625,0.21824491915048494,0.9986999610326077,-0.16397038935032168,-0.3684612826000979,-0.1365049056754557,-0.274591792157357
seed10_top500_minus_current_raw,hba_low_hard_q30,0.5,0.390663861267792,-0.0007801333196972848,0.850021393221802,0.0009906644210645466,0.5036231884057971,0.5029239766081871,0.029336779041616988,0.09287815097087365,0.26392665422330097,0.9971845525576264,-0.2843257036770914,-0.37863641293474853,-0.20489085768520018,-0.24345180099414046
seed10_top500_minus_current_raw,hba_low_hard_q50,0.5,0.390663861267792,-0.0007801333196972848,0.850021393221802,0.0009906644210645466,0.5036231884057971,0.5029239766081871,0.029336779041616988,0.09287815097087365,0.26392665422330097,0.9971845525576264,-0.2843257036770914,-0.37863641293474853,-0.20489085768520018,-0.24345180099414046
